Treat 0,Treat 1
0.05552380952380954,0.9461928571428573
0.04452499999999998,1.0
0.18595284992784986,1.0
0.40869736652236643,0.5348068181818182
0.132590800865801,1.0
0.02142380952380953,0.8185111111111109
0.2553461038961042,0.8356587301587302
0.024815476190476186,0.6668952380952384
0.14493571428571442,0.5241801948051948
0.19314285714285723,0.6646907647907647
0.3606130952380956,0.8557670634920636
0.01942023809523809,0.9245059523809523
0.069140873015873,0.9807119047619048
0.2264237734487735,0.6579174603174605
0.04178333333333334,0.5918988095238096
0.030738528138528134,0.9728694444444445
0.049064285714285685,0.52027751970252
0.01735119047619047,0.983752380952381
0.2016801587301586,0.9251309523809523
0.7333313492063491,0.8198003968253971
0.02944365079365081,0.8549837301587303
0.636713492063492,0.5439932539682536
0.7427083333333332,0.9888999999999997
0.04081161616161617,0.3465437950937953
0.2334710317460318,0.4902489177489178
0.027323809523809535,0.5330648989898986
0.5218500360750362,0.9882
0.043453174603174584,0.4472134920634917
0.07638452380952378,0.9927611111111111
0.1342761904761904,0.6472297619047619
0.1246150793650794,0.755771428571429
0.697367784992785,0.8954071428571426
0.10687619047619042,0.808627777777778
0.8903781746031748,0.8770063492063489
0.018648412698412702,0.9586146825396827
0.2405498917748917,0.9244325036075036
0.7519492063492065,0.8850484126984124
0.010528571428571425,0.6336953102453102
0.6785674603174604,0.5844998556998556
0.0832232323232324,0.9075654761904766
0.1291592352092352,0.4433399711399716
0.055017857142857104,0.9405023809523809
0.7960341269841272,0.5560070707070709
0.08870396825396827,0.9645309523809524
0.06019761904761908,0.8315761904761901
0.032498809523809534,0.8307761904761906
0.5962964285714286,0.8703376623376623
0.1493103174603175,0.745168253968254
0.9297583333333334,0.6802607142857148
0.1737003968253968,0.5809749999999999
0.06439534632034637,0.7656369047619045
0.14867698412698416,0.9005817460317462
0.5038199134199132,0.5817485930735934
0.09140952380952376,0.9482609307359304
0.13919801587301592,0.580522222222222
0.031048701298701298,0.574103896103896
0.011154761904761907,0.7362194444444445
0.19925833333333318,0.8537075396825398
0.03458611111111112,1.0
0.15850992063492061,0.7339734126984129
0.08827619047619052,0.8017331890331891
