,year,"Mortality rate, infant (per 1,000 live births)",country
8842,1996,4.9,MCO
8843,1996,60,MNG
8844,1996,13.5,MNE
8845,1996,52.4,MAR
8846,1996,130.5,MOZ
8847,1996,80.6,MMR
8848,1996,50.1,NAM
8849,1996,44.7,NRU
8850,1996,75.9,NPL
8851,1996,5.5,NLD
8852,1996,..,NCL
8853,1996,6.9,NZL
8854,1996,38.8,NIC
8855,1996,123.5,NER
8856,1996,104.7,NGA
8857,1996,18.9,MKD
8858,1996,..,MNP
8859,1996,4.4,NOR
8860,1996,17.9,OMN
8861,1996,99.1,PAK
8862,1996,25.7,PLW
8863,1996,21.8,PAN
8864,1996,59.3,PNG
8865,1996,31.3,PRY
8866,1996,41.3,PER
8867,1996,29.8,PHL
8868,1996,11.5,POL
8869,1996,7,PRT
8870,1996,..,PRI
8871,1996,12.2,QAT
8872,1996,21.9,ROU
8873,1996,17.5,RUS
8874,1996,128,RWA
8875,1996,18.7,WSM
8876,1996,6.8,SMR
8877,1996,61.8,STP
8878,1996,25.9,SAU
8879,1996,76.6,SEN
8880,1996,15.1,SRB
8881,1996,11.9,SYC
8882,1996,131.4,SLE
8883,1996,3.8,SGP
8884,1996,..,SXM
8885,1996,9.7,SVK
8886,1996,5.8,SVN
8887,1996,24.6,SLB
8888,1996,104.3,SOM
8889,1996,46.1,ZAF
8890,1996,144,SSD
8891,1996,5.2,ESP
8892,1996,15.6,LKA
8893,1996,22.7,KNA
8894,1996,16.2,LCA
8895,1996,..,MAF
8896,1996,19.1,VCT
8897,1996,77.6,SDN
8898,1996,31.1,SUR
8899,1996,3.8,SWE
8900,1996,5,CHE
8901,1996,24.7,SYR
8902,1996,80.3,TJK
8903,1996,99.2,TZA
8904,1996,22.6,THA
8905,1996,131.8,TLS
8906,1996,78.5,TGO
8907,1996,15.1,TON
8908,1996,27.4,TTO
8909,1996,29.7,TUN
8910,1996,41.2,TUR
8911,1996,67.1,TKM
8912,1996,9.9,TCA
8913,1996,40.3,TUV
8914,1996,98.1,UGA
8915,1996,19.4,UKR
8916,1996,9.2,ARE
8917,1996,5.9,GBR
8918,1996,7.7,USA
8919,1996,17.7,URY
8920,1996,60.3,UZB
8921,1996,23.1,VUT
8922,1996,20.8,VEN
8923,1996,26.8,VNM
8924,1996,..,VIR
8925,1996,30.3,PSE
8926,1996,86.3,YEM
8927,1996,97.1,ZMB
8928,1996,58.6,ZWE
8929,1996,94.2505826472937,Africa Eastern and Southern
8930,1996,100.671326022687,Africa Western and Central
8931,1996,52.7934865063999,Arab World
8932,1996,29.1914616025804,Caribbean small states
8933,1996,13.1100489114543,Central Europe and the Baltics
8934,1996,66.5883727915182,Early-demographic dividend
8935,1996,38,East Asia & Pacific
8936,1996,40.3298364053222,East Asia & Pacific (
8937,1996,39.9830376013387,East Asia & Pacific (IDA & IBRD countries)
8938,1996,5.65643812834415,Euro area
8939,1996,22.1,Europe & Central Asia
8940,1996,43.8404114551484,Europe & Central Asia (
8941,1996,34.3521242099902,Europe & Central Asia (IDA & IBRD countries)
8942,1996,7.29422998396271,European Union
8943,1996,92.0039116552147,Fragile and conflict affected situations
8944,1996,98.4940017578966,Heavily indebted poor countries (HIPC)
8945,1996,8.8,High income
8946,1996,50.195129903482,IBRD only
8947,1996,64.2277099104191,IDA & IBRD total
8948,1996,94.411933567149,IDA blend
8954,1997,118.8,AFG
8955,1997,20.5,ALB
8956,1997,37.4,DZA
8957,1997,..,ASM
8958,1997,7.4,AND
8959,1997,121.5,AGO
8960,1997,12.7,ATG
8961,1997,18.9,ARG
8962,1997,32.5,ARM
8963,1997,..,ABW
8964,1997,5.4,AUS
8965,1997,5,AUT
8966,1997,71.1,AZE
8967,1997,14.3,BHS
8968,1997,13,BHR
8969,1997,70.5,BGD
8970,1997,12.9,BRB
8971,1997,11.9,BLR
8972,1997,5.6,BEL
8973,1997,21.9,BLZ
8974,1997,84.9,BEN
8975,1997,..,BMU
8976,1997,70.5,BTN
8977,1997,69,BOL
8978,1997,10.2,BIH
8979,1997,41.6,BWA
8980,1997,35.1,BRA
8981,1997,15.3,VGB
8982,1997,9.1,BRN
8983,1997,15.7,BGR
8984,1997,97.7,BFA
8985,1997,94.7,BDI
8986,1997,38.4,CPV
8987,1997,95.8,KHM
8988,1997,86.1,CMR
8989,1997,5.5,CAN
8990,1997,..,CYM
8991,1997,103.6,CAF
8992,1997,106.8,TCD
8993,1997,..,Channel Islands
8994,1997,10.2,CHL
8995,1997,35.6,CHN
8996,1997,23.7,COL
8997,1997,72.2,COM
8998,1997,96.4,COD
8999,1997,71.7,COG
9000,1997,12.3,CRI
9001,1997,96.3,CIV
9002,1997,8,HRV
9003,1997,7.8,CUB
9004,1997,..,CUW
9005,1997,7,CYP
9006,1997,5.7,CZE
9007,1997,5,DNK
9008,1997,83.9,DJI
9009,1997,15.7,DMA
9010,1997,36.7,DOM
9011,1997,28.8,ECU
9012,1997,47,EGY
9013,1997,31.6,SLV
9014,1997,113.5,GNQ
9015,1997,57.6,ERI
9016,1997,11.1,EST
9017,1997,67.7,SWZ
9018,1997,102.5,ETH
9019,1997,..,FRO
9020,1997,17.2,FJI
9021,1997,3.9,FIN
9022,1997,4.6,FRA
9023,1997,..,PYF
9024,1997,54.1,GAB
9025,1997,80.7,GMB
9026,1997,34.1,GEO
9027,1997,4.8,DEU
9028,1997,66.5,GHA
9029,1997,..,GIB
9030,1997,6.7,GRC
9031,1997,..,GRL
9032,1997,14.2,GRD
9033,1997,..,GUM
9034,1997,45.6,GTM
9035,1997,108.3,GIN
9036,1997,107.9,GNB
9037,1997,44.3,GUY
9038,1997,78.3,HTI
9039,1997,33.4,HND
9040,1997,..,HKG
9041,1997,9.9,HUN
9042,1997,3.8,ISL
9043,1997,72,IND
9044,1997,47.3,IDN
9045,1997,36.3,IRN
9046,1997,40.3,IRQ
9047,1997,6.1,IRL
9048,1997,..,IMN
9049,1997,6.4,ISR
9050,1997,5.6,ITA
9051,1997,20.7,JAM
9052,1997,3.8,JPN
9053,1997,25,JOR
9054,1997,42.5,KAZ
9055,1997,69.4,KEN
9056,1997,53.8,KIR
9057,1997,62.3,PRK
9058,1997,7,KOR
9059,1997,55.7,XKX
9060,1997,11.5,KWT
9061,1997,51.3,KGZ
9062,1997,94.6,LAO
9063,1997,14.4,LVA
9064,1997,20.3,LBN
9065,1997,76.4,LSO
9066,1997,146.7,LBR
9067,1997,23.5,LBY
9068,1997,..,LIE
9069,1997,9.8,LTU
9070,1997,4.7,LUX
9071,1997,..,MAC
9072,1997,73.8,MDG
9073,1997,111.4,MWI
9074,1997,9.4,MYS
9075,1997,45.1,MDV
9076,1997,111.2,MLI
9077,1997,7.6,MLT
9078,1997,32.7,MHL
9079,1997,72.2,MRT
9080,1997,19.7,MUS
9081,1997,27.3,MEX
9082,1997,36.2,FSM
9083,1997,33.5,MDA
9084,1997,4.7,MCO
9085,1997,57.2,MNG
9086,1997,13.5,MNE
9087,1997,50.5,MAR
9088,1997,125,MOZ
9089,1997,78.8,MMR
9090,1997,49.6,NAM
9091,1997,42.7,NRU
9092,1997,72.2,NPL
9093,1997,5.4,NLD
9094,1997,..,NCL
9095,1997,6.6,NZL
9096,1997,36.6,NIC
9097,1997,119.1,NER
9098,1997,103.4,NGA
9099,1997,17.2,MKD
9100,1997,..,MNP
9101,1997,4.2,NOR
9102,1997,16.6,OMN
9103,1997,96.4,PAK
9104,1997,24.8,PLW
9105,1997,21.5,PAN
9106,1997,58.4,PNG
9107,1997,30.6,PRY
9108,1997,38.1,PER
9109,1997,29,PHL
9110,1997,10.4,POL
9111,1997,6.6,PRT
9112,1997,..,PRI
9113,1997,11.7,QAT
9114,1997,21.3,ROU
9115,1997,17.2,RUS
9116,1997,128,RWA
9117,1997,18.1,WSM
9118,1997,6.3,SMR
9119,1997,59.5,STP
9120,1997,24.2,SAU
9121,1997,77.1,SEN
9122,1997,13.5,SRB
9123,1997,11.8,SYC
9124,1997,129.7,SLE
9125,1997,3.6,SGP
9126,1997,..,SXM
9127,1997,9.2,SVK
9128,1997,5.4,SVN
9129,1997,24.2,SLB
9130,1997,104.3,SOM
9131,1997,45.8,ZAF
9132,1997,140.5,SSD
9133,1997,4.9,ESP
9134,1997,14.8,LKA
9135,1997,22.2,KNA
9136,1997,16.1,LCA
9137,1997,..,MAF
9138,1997,19.2,VCT
9139,1997,76.1,SDN
9140,1997,30.1,SUR
9141,1997,3.6,SWE
9142,1997,4.9,CHE
9143,1997,23.6,SYR
9144,1997,76.3,TJK
9145,1997,96.8,TZA
9146,1997,21.5,THA
9147,1997,125.9,TLS
9148,1997,76.7,TGO
9149,1997,14.8,TON
9150,1997,27.1,TTO
9151,1997,28.2,TUN
9152,1997,38.4,TUR
9153,1997,65.9,TKM
9154,1997,9.3,TCA
9155,1997,39.1,TUV
9156,1997,97.1,UGA
9157,1997,19.3,UKR
9158,1997,9,ARE
9159,1997,5.8,GBR
9160,1997,7.5,USA
9161,1997,16.8,URY
9162,1997,59.6,UZB
9163,1997,22.7,VUT
9164,1997,20,VEN
9165,1997,25.3,VNM
9166,1997,..,VIR
9167,1997,29.2,PSE
9168,1997,84.5,YEM
9169,1997,95.8,ZMB
9170,1997,58.5,ZWE
9171,1997,92.606935368313,Africa Eastern and Southern
9172,1997,99.1955256961176,Africa Western and Central
9173,1997,51.3837400713274,Arab World
9174,1997,28.5804214255176,Caribbean small states
9175,1997,12.420055353026,Central Europe and the Baltics
9176,1997,64.7259005121219,Early-demographic dividend
9177,1997,36.5,East Asia & Pacific
9178,1997,38.808173311137,East Asia & Pacific (
9179,1997,38.4545552784574,East Asia & Pacific (IDA & IBRD countries)
9180,1997,5.35348234697065,Euro area
9181,1997,21.1,Europe & Central Asia
9182,1997,42.1593997109961,Europe & Central Asia (
9183,1997,33.153524955973,Europe & Central Asia (IDA & IBRD countries)
9184,1997,6.87367375859867,European Union
9185,1997,90.3381713512205,Fragile and conflict affected situations
9186,1997,96.5458063178002,Heavily indebted poor countries (HIPC)
9187,1997,8.5,High income
9188,1997,48.7681634241748,IBRD only
9189,1997,62.8403726552258,IDA & IBRD total
9190,1997,92.7926844332668,IDA blend
9196,1998,115.9,AFG
9197,1998,19.6,ALB
9198,1998,36.6,DZA
9199,1998,..,ASM
9200,1998,7.1,AND
9201,1998,119.8,AGO
9202,1998,12.6,ATG
9203,1998,18.1,ARG
9204,1998,30.9,ARM
9205,1998,..,ABW
9206,1998,5.3,AUS
9207,1998,4.8,AUT
9208,1998,67.8,AZE
9209,1998,13.9,BHS
9210,1998,11.9,BHR
9211,1998,66.9,BGD
9212,1998,12.8,BRB
9213,1998,11.4,BLR
9214,1998,5.3,BEL
9215,1998,21.1,BLZ
9216,1998,83.2,BEN
9217,1998,..,BMU
9218,1998,66.8,BTN
9219,1998,65.9,BOL
9220,1998,9.6,BIH
9221,1998,41.7,BWA
9222,1998,33,BRA
9223,1998,15,VGB
9224,1998,8.8,BRN
9225,1998,15.4,BGR
9226,1998,96,BFA
9227,1998,93,BDI
9228,1998,35.5,CPV
9229,1998,94.8,KHM
9230,1998,85.5,CMR
9231,1998,5.4,CAN
9232,1998,..,CYM
9233,1998,102.5,CAF
9234,1998,105.3,TCD
9235,1998,..,Channel Islands
9236,1998,10,CHL
9237,1998,33.8,CHN
9238,1998,23,COL
9239,1998,69.6,COM
9240,1998,95,COD
9241,1998,73.3,COG
9242,1998,12.1,CRI
9243,1998,94.9,CIV
9244,1998,7.7,HRV
9245,1998,7.4,CUB
9246,1998,..,CUW
9247,1998,6.6,CYP
9248,1998,5.2,CZE
9249,1998,4.8,DNK
9250,1998,83.1,DJI
9251,1998,16,DMA
9252,1998,35.5,DOM
9253,1998,27.1,ECU
9254,1998,44.3,EGY
9255,1998,29.8,SLV
9256,1998,111.6,GNQ
9257,1998,55,ERI
9258,1998,10.3,EST
9259,1998,69.7,SWZ
9260,1998,99,ETH
9261,1998,..,FRO
9262,1998,16.9,FJI
9263,1998,3.8,FIN
9264,1998,4.4,FRA
9265,1998,..,PYF
9266,1998,53,GAB
9267,1998,78.1,GMB
9268,1998,32.7,GEO
9269,1998,4.7,DEU
9270,1998,65.3,GHA
9271,1998,..,GIB
9272,1998,6.3,GRC
9273,1998,..,GRL
9274,1998,13.9,GRD
9275,1998,..,GUM
9276,1998,43.9,GTM
9277,1998,104.6,GIN
9278,1998,105.5,GNB
9279,1998,43.3,GUY
9280,1998,75.7,HTI
9281,1998,41.2,HND
9282,1998,..,HKG
9283,1998,9.5,HUN
9284,1998,3.6,ISL
9285,1998,70.2,IND
9286,1998,45.2,IDN
9287,1998,34.7,IRN
9288,1998,39.7,IRQ
9289,1998,6.1,IRL
9290,1998,..,IMN
9291,1998,6.1,ISR
9292,1998,5.3,ITA
9293,1998,20.1,JAM
9294,1998,3.6,JPN
9295,1998,24.2,JOR
9296,1998,40.5,KAZ
9297,1998,67.9,KEN
9298,1998,52.2,KIR
9299,1998,61.4,PRK
9300,1998,6.6,KOR
9301,1998,51.4,XKX
9302,1998,11.2,KWT
9303,1998,48.8,KGZ
9304,1998,92.1,LAO
9305,1998,13.4,LVA
9306,1998,19.4,LBN
9307,1998,76.7,LSO
9308,1998,139.5,LBR
9309,1998,22.8,LBY
9310,1998,..,LIE
9311,1998,9.3,LTU
9312,1998,4.4,LUX
9313,1998,..,MAC
9314,1998,71,MDG
9315,1998,109.1,MWI
9316,1998,8.9,MYS
9317,1998,41.2,MDV
9318,1998,108.7,MLI
9319,1998,7.2,MLT
9320,1998,33.1,MHL
9321,1998,71.3,MRT
9322,1998,19,MUS
9323,1998,26.1,MEX
9324,1998,35.3,FSM
9325,1998,32.1,MDA
9326,1998,4.5,MCO
9327,1998,54.1,MNG
9328,1998,13.3,MNE
9329,1998,48.7,MAR
9330,1998,118.8,MOZ
9331,1998,77.2,MMR
9332,1998,48.7,NAM
9333,1998,40.9,NRU
9334,1998,68.6,NPL
9335,1998,5.3,NLD
9336,1998,..,NCL
9337,1998,6.4,NZL
9338,1998,37.3,NIC
9339,1998,115,NER
9340,1998,101.6,NGA
9341,1998,16.3,MKD
9342,1998,..,MNP
9343,1998,4.1,NOR
9344,1998,15.4,OMN
9345,1998,93.9,PAK
9346,1998,24,PLW
9347,1998,21.2,PAN
9348,1998,57.6,PNG
9349,1998,29.9,PRY
9350,1998,35.1,PER
9351,1998,28.3,PHL
9352,1998,9.5,POL
9353,1998,6.3,PRT
9354,1998,..,PRI
9355,1998,11.2,QAT
9356,1998,20.2,ROU
9357,1998,16.8,RUS
9358,1998,124.3,RWA
9359,1998,17.5,WSM
9360,1998,5.8,SMR
9361,1998,56.9,STP
9362,1998,22.6,SAU
9363,1998,77,SEN
9364,1998,12.3,SRB
9365,1998,11.8,SYC
9366,1998,127.8,SLE
9367,1998,3.4,SGP
9368,1998,..,SXM
9369,1998,8.8,SVK
9370,1998,5.1,SVN
9371,1998,23.8,SLB
9372,1998,104.3,SOM
9373,1998,45.9,ZAF
9374,1998,234.6,SSD
9375,1998,4.7,ESP
9376,1998,14.1,LKA
9377,1998,21.6,KNA
9378,1998,16,LCA
9379,1998,..,MAF
9380,1998,19.4,VCT
9381,1998,74.4,SDN
9382,1998,29.2,SUR
9383,1998,3.5,SWE
9384,1998,4.8,CHE
9385,1998,22.5,SYR
9386,1998,71.8,TJK
9387,1998,93.8,TZA
9388,1998,20.5,THA
9389,1998,126.2,TLS
9390,1998,74.9,TGO
9391,1998,14.5,TON
9392,1998,26.8,TTO
9393,1998,26.7,TUN
9394,1998,35.8,TUR
9395,1998,64,TKM
9396,1998,8.8,TCA
9397,1998,38,TUV
9398,1998,95.5,UGA
9399,1998,18.9,UKR
9400,1998,8.8,ARE
9401,1998,5.7,GBR
9402,1998,7.3,USA
9403,1998,16,URY
9404,1998,58.5,UZB
9405,1998,22.2,VUT
9406,1998,19.1,VEN
9407,1998,23.9,VNM
9408,1998,..,VIR
9409,1998,28.2,PSE
9410,1998,82.1,YEM
9411,1998,94.4,ZMB
9412,1998,58.3,ZWE
9413,1998,92.2812231146882,Africa Eastern and Southern
9414,1998,97.432071875022,Africa Western and Central
9415,1998,49.9104391333288,Arab World
9416,1998,28.0816645705961,Caribbean small states
9417,1998,11.736230797454,Central Europe and the Baltics
9418,1998,62.8712403762589,Early-demographic dividend
9419,1998,35,East Asia & Pacific
9420,1998,37.2211128044709,East Asia & Pacific (
9421,1998,36.8561572571406,East Asia & Pacific (IDA & IBRD countries)
9422,1998,5.13571880215679,Euro area
9423,1998,20.1,Europe & Central Asia
9424,1998,40.1247070106364,Europe & Central Asia (
9425,1998,31.5709223535872,Europe & Central Asia (IDA & IBRD countries)
9426,1998,6.53217565874518,European Union
9427,1998,89.7027544946524,Fragile and conflict affected situations
9428,1998,94.4078574197399,Heavily indebted poor countries (HIPC)
9429,1998,8.2,High income
9430,1998,47.2840330175586,IBRD only
9431,1998,61.5778176555801,IDA & IBRD total
9432,1998,90.9988808876179,IDA blend
9438,1999,113,AFG
9439,1999,18.7,ALB
9440,1999,35.7,DZA
9441,1999,..,ASM
9442,1999,6.8,AND
9443,1999,117.6,AGO
9444,1999,12.4,ATG
9445,1999,17.3,ARG
9446,1999,29.3,ARM
9447,1999,..,ABW
9448,1999,5.2,AUS
9449,1999,4.6,AUT
9450,1999,64,AZE
9451,1999,13.7,BHS
9452,1999,11.1,BHR
9453,1999,63.3,BGD
9454,1999,12.9,BRB
9455,1999,10.7,BLR
9456,1999,5,BEL
9457,1999,20.3,BLZ
9458,1999,81.4,BEN
9459,1999,..,BMU
9460,1999,63.4,BTN
9461,1999,62.7,BOL
9462,1999,8.9,BIH
9463,1999,42.4,BWA
9464,1999,31,BRA
9465,1999,14.7,VGB
9466,1999,8.6,BRN
9467,1999,14.9,BGR
9468,1999,94.2,BFA
9469,1999,91,BDI
9470,1999,32.3,CPV
9471,1999,92,KHM
9472,1999,84.4,CMR
9473,1999,5.3,CAN
9474,1999,..,CYM
9475,1999,101.2,CAF
9476,1999,103.7,TCD
9477,1999,..,Channel Islands
9478,1999,9.7,CHL
9479,1999,31.9,CHN
9480,1999,22.3,COL
9481,1999,67.1,COM
9482,1999,93.3,COD
9483,1999,73.9,COG
9484,1999,11.7,CRI
9485,1999,93.2,CIV
9486,1999,7.5,HRV
9487,1999,7.1,CUB
9488,1999,..,CUW
9489,1999,6.2,CYP
9490,1999,4.8,CZE
9491,1999,4.8,DNK
9492,1999,82,DJI
9493,1999,16.3,DMA
9494,1999,34.5,DOM
9495,1999,25.5,ECU
9496,1999,41.8,EGY
9497,1999,28.1,SLV
9498,1999,109.2,GNQ
9499,1999,60.2,ERI
9500,1999,9.5,EST
9501,1999,71.5,SWZ
9502,1999,95.6,ETH
9503,1999,..,FRO
9504,1999,16.7,FJI
9505,1999,3.6,FIN
9506,1999,4.2,FRA
9507,1999,..,PYF
9508,1999,51.9,GAB
9509,1999,75.6,GMB
9510,1999,31.1,GEO
9511,1999,4.5,DEU
9512,1999,63.7,GHA
9513,1999,..,GIB
9514,1999,5.9,GRC
9515,1999,..,GRL
9516,1999,13.6,GRD
9517,1999,..,GUM
9518,1999,42.3,GTM
9519,1999,100.8,GIN
9520,1999,102.9,GNB
9521,1999,42.3,GUY
9522,1999,73.1,HTI
9523,1999,30.8,HND
9524,1999,..,HKG
9525,1999,9.1,HUN
9526,1999,3.4,ISL
9527,1999,68.2,IND
9528,1999,43.2,IDN
9529,1999,33.1,IRN
9530,1999,39,IRQ
9531,1999,6.1,IRL
9532,1999,..,IMN
9533,1999,5.8,ISR
9534,1999,5,ITA
9535,1999,19.5,JAM
9536,1999,3.4,JPN
9537,1999,23.5,JOR
9538,1999,38.3,KAZ
9539,1999,66,KEN
9540,1999,50.6,KIR
9541,1999,60.4,PRK
9542,1999,6.2,KOR
9543,1999,47.3,XKX
9544,1999,10.9,KWT
9545,1999,46.4,KGZ
9546,1999,89.5,LAO
9547,1999,12.5,LVA
9548,1999,18.5,LBN
9549,1999,77.4,LSO
9550,1999,131.9,LBR
9551,1999,22.1,LBY
9552,1999,..,LIE
9553,1999,8.9,LTU
9554,1999,4.1,LUX
9555,1999,..,MAC
9556,1999,68.3,MDG
9557,1999,105.5,MWI
9558,1999,8.3,MYS
9559,1999,37.3,MDV
9560,1999,105.9,MLI
9561,1999,6.9,MLT
9562,1999,33.4,MHL
9563,1999,69.7,MRT
9564,1999,17.8,MUS
9565,1999,24.9,MEX
9566,1999,34.3,FSM
9567,1999,30.2,MDA
9568,1999,4.4,MCO
9569,1999,50.8,MNG
9570,1999,13.1,MNE
9571,1999,46.9,MAR
9572,1999,112.4,MOZ
9573,1999,75.5,MMR
9574,1999,47.5,NAM
9575,1999,39.1,NRU
9576,1999,65.1,NPL
9577,1999,5.2,NLD
9578,1999,..,NCL
9579,1999,6.2,NZL
9580,1999,32.6,NIC
9581,1999,111.3,NER
9582,1999,99.5,NGA
9583,1999,15.4,MKD
9584,1999,..,MNP
9585,1999,4,NOR
9586,1999,14.3,OMN
9587,1999,91.4,PAK
9588,1999,23.1,PLW
9589,1999,20.8,PAN
9590,1999,56.8,PNG
9591,1999,29.3,PRY
9592,1999,32.4,PER
9593,1999,27.7,PHL
9594,1999,8.7,POL
9595,1999,5.9,PRT
9596,1999,..,PRI
9597,1999,10.8,QAT
9598,1999,19.1,ROU
9599,1999,16.2,RUS
9600,1999,117.2,RWA
9601,1999,16.9,WSM
9602,1999,5.4,SMR
9603,1999,54,STP
9604,1999,21.2,SAU
9605,1999,75.9,SEN
9606,1999,11.5,SRB
9607,1999,11.8,SYC
9608,1999,125.7,SLE
9609,1999,3.2,SGP
9610,1999,..,SXM
9611,1999,8.4,SVK
9612,1999,4.8,SVN
9613,1999,23.5,SLB
9614,1999,104.3,SOM
9615,1999,46.4,ZAF
9616,1999,122.9,SSD
9617,1999,4.5,ESP
9618,1999,13.5,LKA
9619,1999,20.9,KNA
9620,1999,16,LCA
9621,1999,..,MAF
9622,1999,19.5,VCT
9623,1999,72.7,SDN
9624,1999,28.2,SUR
9625,1999,3.4,SWE
9626,1999,4.7,CHE
9627,1999,21.6,SYR
9628,1999,67,TJK
9629,1999,89.9,TZA
9630,1999,19.5,THA
9631,1999,130.3,TLS
9632,1999,72.8,TGO
9633,1999,14.1,TON
9634,1999,26.5,TTO
9635,1999,25.3,TUN
9636,1999,33.2,TUR
9637,1999,61.3,TKM
9638,1999,8.4,TCA
9639,1999,36.9,TUV
9640,1999,93,UGA
9641,1999,18.3,UKR
9642,1999,8.6,ARE
9643,1999,5.6,GBR
9644,1999,7.2,USA
9645,1999,15.3,URY
9646,1999,57,UZB
9647,1999,21.8,VUT
9648,1999,18.2,VEN
9649,1999,22.7,VNM
9650,1999,..,VIR
9651,1999,27.2,PSE
9652,1999,79.2,YEM
9653,1999,92.5,ZMB
9654,1999,58.4,ZWE
9655,1999,87.9441531905424,Africa Eastern and Southern
9656,1999,95.3519261255103,Africa Western and Central
9657,1999,48.4631797655049,Arab World
9658,1999,27.3585331417505,Caribbean small states
9659,1999,11.0732843244853,Central Europe and the Baltics
9660,1999,60.8581109849845,Early-demographic dividend
9661,1999,33.4,East Asia & Pacific
9662,1999,35.5237876344911,East Asia & Pacific (
9663,1999,35.1515571552398,East Asia & Pacific (IDA & IBRD countries)
9664,1999,4.90003074505618,Euro area
9665,1999,18.9,Europe & Central Asia
9666,1999,37.9844664857179,Europe & Central Asia (
9667,1999,29.9294056152136,Europe & Central Asia (IDA & IBRD countries)
9668,1999,6.19284569442224,European Union
9669,1999,86.4084145839055,Fragile and conflict affected situations
9670,1999,91.6945889853,Heavily indebted poor countries (HIPC)
9671,1999,7.8,High income
9672,1999,45.7101346438822,IBRD only
9673,1999,59.6898907988078,IDA & IBRD total
9674,1999,89.0694236477062,IDA blend
9680,2000,110.1,AFG
9681,2000,17.9,ALB
9682,2000,34.7,DZA
9683,2000,..,ASM
9684,2000,6.6,AND
9685,2000,115,AGO
9686,2000,12.2,ATG
9687,2000,16.7,ARG
9688,2000,27.8,ARM
9689,2000,..,ABW
9690,2000,5.1,AUS
9691,2000,4.5,AUT
9692,2000,59.9,AZE
9693,2000,13.7,BHS
9694,2000,10.5,BHR
9695,2000,59.8,BGD
9696,2000,13,BRB
9697,2000,9.9,BLR
9698,2000,4.8,BEL
9699,2000,19.6,BLZ
9700,2000,79.7,BEN
9701,2000,..,BMU
9702,2000,60.1,BTN
9703,2000,59.6,BOL
9704,2000,8.3,BIH
9705,2000,42.5,BWA
9706,2000,29.1,BRA
9707,2000,14.5,VGB
9708,2000,8.3,BRN
9709,2000,14.3,BGR
9710,2000,92.4,BFA
9711,2000,88.6,BDI
9712,2000,29.4,CPV
9713,2000,86.7,KHM
9714,2000,82.8,CMR
9715,2000,5.3,CAN
9716,2000,..,CYM
9717,2000,99.8,CAF
9718,2000,102,TCD
9719,2000,..,Channel Islands
9720,2000,9.2,CHL
9721,2000,30,CHN
9722,2000,21.6,COL
9723,2000,64.8,COM
9724,2000,91.2,COD
9725,2000,73.3,COG
9726,2000,11.2,CRI
9727,2000,91.4,CIV
9728,2000,7.2,HRV
9729,2000,6.8,CUB
9730,2000,..,CUW
9731,2000,5.8,CYP
9732,2000,4.5,CZE
9733,2000,4.7,DNK
9734,2000,80.9,DJI
9735,2000,16.6,DMA
9736,2000,33.6,DOM
9737,2000,24.1,ECU
9738,2000,39.6,EGY
9739,2000,26.5,SLV
9740,2000,106.5,GNQ
9741,2000,50.8,ERI
9742,2000,8.8,EST
9743,2000,73,SWZ
9744,2000,92.2,ETH
9745,2000,..,FRO
9746,2000,16.6,FJI
9747,2000,3.5,FIN
9748,2000,4.1,FRA
9749,2000,..,PYF
9750,2000,50.8,GAB
9751,2000,73.2,GMB
9752,2000,29.4,GEO
9753,2000,4.4,DEU
9754,2000,61.8,GHA
9755,2000,..,GIB
9756,2000,5.5,GRC
9757,2000,..,GRL
9758,2000,13.3,GRD
9759,2000,..,GUM
9760,2000,40.8,GTM
9761,2000,97,GIN
9762,2000,100.3,GNB
9763,2000,41.3,GUY
9764,2000,70.7,HTI
9765,2000,29.6,HND
9766,2000,..,HKG
9767,2000,8.7,HUN
9768,2000,3.2,ISL
9769,2000,66.3,IND
9770,2000,41.3,IDN
9771,2000,31.5,IRN
9772,2000,38.4,IRQ
9773,2000,6,IRL
9774,2000,..,IMN
9775,2000,5.6,ISR
9776,2000,4.7,ITA
9777,2000,18.9,JAM
9778,2000,3.3,JPN
9779,2000,22.9,JOR
9780,2000,36,KAZ
9781,2000,63.8,KEN
9782,2000,49.1,KIR
9783,2000,59.4,PRK
9784,2000,5.8,KOR
9785,2000,43.4,XKX
9786,2000,10.6,KWT
9787,2000,44,KGZ
9788,2000,86.8,LAO
9789,2000,11.6,LVA
9790,2000,17.6,LBN
9791,2000,78,LSO
9792,2000,123.9,LBR
9793,2000,21.5,LBY
9794,2000,..,LIE
9795,2000,8.6,LTU
9796,2000,3.9,LUX
9797,2000,..,MAC
9798,2000,65.5,MDG
9799,2000,100.2,MWI
9800,2000,7.7,MYS
9801,2000,33.5,MDV
9802,2000,102.8,MLI
9803,2000,6.7,MLT
9804,2000,33.7,MHL
9805,2000,67.6,MRT
9806,2000,16.6,MUS
9807,2000,23.7,MEX
9808,2000,33.4,FSM
9809,2000,27.9,MDA
9810,2000,4.2,MCO
9811,2000,47.4,MNG
9812,2000,12.7,MNE
9813,2000,45.2,MAR
9814,2000,106.1,MOZ
9815,2000,73.9,MMR
9816,2000,45.9,NAM
9817,2000,37.5,NRU
9818,2000,61.8,NPL
9819,2000,5.1,NLD
9820,2000,..,NCL
9821,2000,6,NZL
9822,2000,30.8,NIC
9823,2000,107.7,NER
9824,2000,97.1,NGA
9825,2000,14.2,MKD
9826,2000,..,MNP
9827,2000,3.9,NOR
