,country,year,gdppc,pop
2006,CIV,1985,2735.0,10331.684
2007,CIV,1986,2718.0,10712.062
2008,CIV,1987,2579.0,11105.274
2009,CIV,1988,2444.0,11511.744
2010,CIV,1989,2343.0,11930.647
2011,CIV,1990,2083.0,12490.877
2012,CIV,1991,2036.2988172831845,13245.63
2013,CIV,1992,2011.5693546476864,13654.48
2014,CIV,1993,1983.2335614586175,14182.68
2015,CIV,1994,1951.5408073289057,14873.8
2016,CIV,1995,2035.1681626694372,15435.83
2017,CIV,1996,2179.0357131070136,15886.71
2018,CIV,1997,2288.8086332209255,16303.87
2019,CIV,1998,2393.498952102205,16676.55
2020,CIV,1999,2417.4575450712673,17105.62
2021,CIV,2000,2352.8563380719256,17552.11
2022,CIV,2001,2342.8275486775547,18009.93
2023,CIV,2002,2298.45658483479,18438.09
2024,CIV,2003,2263.092566697592,18895.19
2025,CIV,2004,2280.7880489612885,19432.14
2026,CIV,2005,2312.8426340106744,19967.69
2027,CIV,2006,2343.9269394541516,20512.46
2028,CIV,2007,2380.1153940089757,21096.92
2029,CIV,2008,2435.270518395371,21698.88
2030,CIV,2009,2508.822125761332,22284.5
2031,CIV,2010,2555.0162890729384,22845.25
2032,CIV,2011,2444.0,23343.36
2033,CIV,2012,2648.7743754976227,23878.67
2034,CIV,2013,2821.876227550647,24492.1
2035,CIV,2014,2995.150119095287,25104.43
2036,CIV,2015,3182.1076827529632,25719.03
2037,CIV,2016,3328.979502708547,26347.76
2038,CIV,2017,3450.2200128125105,26983.57
2039,CIV,2018,3497.8928081418226,27614.17
2040,CIV,2019,3703.087528638841,28251.6
2041,CIV,2020,3682.135289488492,28895.37
2042,CIV,2021,3853.162676998033,29545.71
2043,CIV,2022,4011.712273194948,30279.34
2064,CMR,1970,1565.0,6726.733
2065,CMR,1971,1578.0,6870.244
2066,CMR,1972,1612.0,7021.028
2067,CMR,1973,1599.0,7179.499
2068,CMR,1974,1632.0,7346.174
2069,CMR,1975,1677.0,7521.53
2070,CMR,1976,1664.0,7721.125
2071,CMR,1977,1706.0,7962.216
2072,CMR,1978,1744.0,8212.692
2073,CMR,1979,1785.0,8461.756
2074,CMR,1980,1900.0,8762.486
2075,CMR,1981,2153.0,9047.915
2076,CMR,1982,2257.0,9282.553
2077,CMR,1983,2345.0,9562.721
2078,CMR,1984,2450.0,9867.132
2079,CMR,1985,2585.0,10191.372
2080,CMR,1986,2683.0,10530.147
2081,CMR,1987,2471.0,10867.102
2082,CMR,1988,2287.0,11200.976
2083,CMR,1989,2021.0,11540.121
2084,CMR,1990,1930.0,11884.495
2085,CMR,1991,1833.3544517711457,12257.59
2086,CMR,1992,1754.2467380350993,12637.16
2087,CMR,1993,1677.140026149894,13026.1
2088,CMR,1994,1615.5972736793544,13422.89
2089,CMR,1995,1648.641558277831,13824.41
2090,CMR,1996,1710.105975302545,14231.04
2091,CMR,1997,1780.4966966802665,14642.55
2092,CMR,1998,1847.2189118450951,15059.74
2093,CMR,1999,1902.2660063357869,15483.38
2094,CMR,2000,1961.0878622527105,15913.47
2095,CMR,2001,2028.5473842742197,16353.51
2096,CMR,2002,2084.9206379621032,16815.16
2097,CMR,2003,2143.980043224328,17288.72
2098,CMR,2004,2198.236020142642,17764.35
2099,CMR,2005,2222.910853393813,18249.29
2100,CMR,2006,2269.517951969696,18746.12
2101,CMR,2007,2315.606876761055,19278.26
2102,CMR,2008,2352.7994599899716,19842.9
2103,CMR,2009,2370.130510015936,20418.92
2104,CMR,2010,2420.132849614199,21001.57
2105,CMR,2011,2494.0,21586.3
2106,CMR,2012,2536.546816995786,22181.01
2107,CMR,2013,2590.710065452772,22800.32
2108,CMR,2014,2657.4030077562184,23512.66
2109,CMR,2015,2718.305430542134,24273.08
2110,CMR,2016,2758.0290075926746,24995.01
2111,CMR,2017,2779.5482382746604,25679.72
2112,CMR,2018,2815.316204314165,26373.18
2113,CMR,2019,2832.0767416446974,27114.25
2114,CMR,2020,2769.2867887504317,27878.49
2115,CMR,2021,2791.7901002835106,28662.86
2116,CMR,2022,2812.214739145369,29417.31
2137,D.R. of the Congo,1970,1224.0,21780.955
2138,D.R. of the Congo,1971,1267.0,22385.56
2139,D.R. of the Congo,1972,1235.0,23007.669
2140,D.R. of the Congo,1973,1305.0,23668.471
2141,D.R. of the Congo,1974,1312.0,24333.992
2142,D.R. of the Congo,1975,1213.0,25032.766
2143,D.R. of the Congo,1976,1111.0,25741.477
2144,D.R. of the Congo,1977,1086.0,26483.952
2145,D.R. of the Congo,1978,993.0,27316.663
2146,D.R. of the Congo,1979,961.0,28203.768
2147,D.R. of the Congo,1980,953.0,29012.545
2148,D.R. of the Congo,1981,950.0,29808.023
2149,D.R. of the Congo,1982,920.0,30648.843
2150,D.R. of the Congo,1983,909.0,31446.874
2151,D.R. of the Congo,1984,932.0,32340.981
2152,D.R. of the Congo,1985,909.0,33344.216
2153,D.R. of the Congo,1986,923.0,34376.231
2154,D.R. of the Congo,1987,918.0,35482.158
2155,D.R. of the Congo,1988,894.0,36628.158
2156,D.R. of the Congo,1989,861.0,37804.132
2157,D.R. of the Congo,1990,813.0,39047.458
2158,D.R. of the Congo,1991,737.9344900926812,40406.96
2159,D.R. of the Congo,1992,656.6916511561989,41735.41
2160,D.R. of the Congo,1993,563.7109310053497,43175.46
2161,D.R. of the Congo,1994,525.3887174278694,44701.69
2162,D.R. of the Congo,1995,531.9909214959218,46580.98
2163,D.R. of the Congo,1996,523.8680620418716,47558.52
2164,D.R. of the Congo,1997,489.6421647580353,48436.08
2165,D.R. of the Congo,1998,472.9239644753315,49607.26
2166,D.R. of the Congo,1999,452.004421422413,51181.35
2167,D.R. of the Congo,2000,414.0469470480936,52781.73
2168,D.R. of the Congo,2001,403.6018922541997,54452.9
2169,D.R. of the Congo,2002,413.8252127354915,56170.49
2170,D.R. of the Congo,2003,436.0284862543429,57859.72
2171,D.R. of the Congo,2004,463.9969758388444,59598.53
2172,D.R. of the Congo,2005,490.69049400743734,61473.89
2173,D.R. of the Congo,2006,515.2583658529119,63479.43
2174,D.R. of the Congo,2007,546.0367955120435,65589.54
2175,D.R. of the Congo,2008,578.8487210830294,67799.7
2176,D.R. of the Congo,2009,595.0160551219062,70113.89
2177,D.R. of the Congo,2010,637.1298499052183,72549.62
2178,D.R. of the Congo,2011,681.0,75138.18
2179,D.R. of the Congo,2012,714.7896913111848,77792.05
2180,D.R. of the Congo,2013,756.9059974877464,80533.61
2181,D.R. of the Congo,2014,784.559309315362,83368.34
2182,D.R. of the Congo,2015,806.7694664758218,86229.49
2183,D.R. of the Congo,2016,783.0341445424827,89193.32
2184,D.R. of the Congo,2017,785.1292812160233,92209.29
2185,D.R. of the Congo,2018,796.8924394782723,95231.59
2186,D.R. of the Congo,2019,806.479015430905,98319.94
2187,D.R. of the Congo,2020,794.2714174432007,101499.25
2188,D.R. of the Congo,2021,817.4322286830871,104766.66
2189,D.R. of the Congo,2022,844.1719774649216,108171.07
2210,COG,1970,2396.0,1272.408
2211,COG,1971,2546.0,1305.794
2212,COG,1972,2582.0,1340.458
2213,COG,1973,2950.0,1376.455
2214,COG,1974,2848.0,1414.408
2215,COG,1975,2745.0,1453.65
2216,COG,1976,2794.0,1494.47
2217,COG,1977,2517.0,1536.889
2218,COG,1978,2595.0,1580.962
2219,COG,1979,2807.0,1626.73
2220,COG,1980,3075.0,1674.288
2221,COG,1981,3625.0,1723.743
2222,COG,1982,4355.0,1775.157
2223,COG,1983,4473.0,1828.563
2224,COG,1984,4664.0,1883.981
2225,COG,1985,4484.0,1941.765
2226,COG,1986,4058.0,2002.137
2227,COG,1987,3953.0,2064.973
2228,COG,1988,3908.0,2130.061
2229,COG,1989,3865.0,2197.165
2230,COG,1990,3794.0,2266.001
2231,COG,1991,3862.5743339812216,2332.56
2232,COG,1992,3940.971729102639,2400.51
2233,COG,1993,3874.169784614636,2474.02
2234,COG,1994,3635.98917024344,2549.27
2235,COG,1995,3763.5958011865696,2621.11
2236,COG,1996,3988.87730463448,2692.17
2237,COG,1997,3899.762685426077,2750.14
2238,COG,1998,4042.778281349575,2812.03
2239,COG,1999,3925.686438296262,2885.99
2240,COG,2000,4159.222737395878,2998.67
2241,COG,2001,4256.655371170816,3112.61
2242,COG,2002,4458.634223688346,3180.56
2243,COG,2003,4467.903964405697,3273.98
2244,COG,2004,4560.512514183643,3399.65
2245,COG,2005,4820.707288005168,3542.76
2246,COG,2006,5016.05763935475,3701.68
2247,COG,2007,4844.970239602897,3859.48
2248,COG,2008,5081.13158781301,3989.28
2249,COG,2009,5379.004176901912,4145.51
2250,COG,2010,5738.162993098017,4323.52
2251,COG,2011,5875.0,4467.93
2252,COG,2012,6300.049233682046,4580.93
2253,COG,2013,6140.18659900545,4666.73
2254,COG,2014,6428.496067039417,4756.84
2255,COG,2015,6079.457489405721,4851.33
2256,COG,2016,5315.170143980847,4950.58
2257,COG,2017,4977.342380273524,5054.88
2258,COG,2018,4637.726027591177,5164.37
2259,COG,2019,4583.337145566191,5279.27
2260,COG,2020,4203.110203911664,5400.04
2261,COG,2021,4168.024358496841,5527.18
2262,COG,2022,4187.506998858619,5654.68
2283,COL,1970,4932.0,21429.658
2284,COL,1971,5091.0,21992.579
2285,COL,1972,5348.0,22542.89
2286,COL,1973,5577.0,23069.231
2287,COL,1974,5767.0,23598.0
2288,COL,1975,5772.0,24125.0
2289,COL,1976,5918.0,24638.0
2290,COL,1977,6046.0,25119.0
2291,COL,1978,6443.0,25575.0
2292,COL,1979,6658.0,26072.0
2293,COL,1980,6786.0,26631.0
2294,COL,1981,6782.0,27215.0
2295,COL,1982,6698.0,27826.0
2296,COL,1983,6655.0,28455.0
2297,COL,1984,6741.0,29096.0
2298,COL,1985,6809.0,29748.0
2299,COL,1986,7071.0,30400.0
2300,COL,1987,7296.0,31042.0
2301,COL,1988,7442.0,31673.0
2302,COL,1989,7533.0,32307.0
2303,COL,1990,7693.0,32957.0
2304,COL,1991,7713.022025638145,33633.47
2305,COL,1992,7888.105490293178,34300.11
2306,COL,1993,8180.870530143386,34962.7
2307,COL,1994,8447.857240159066,35587.27
2308,COL,1995,8735.883323055887,36184.29
2309,COL,1996,8770.583203638625,36759.68
2310,COL,1997,8952.472967538566,37307.81
2311,COL,1998,8863.261374059754,37837.72
2312,COL,1999,8382.139863389892,38365.28
2313,COL,2000,8496.791861442363,38910.64
2314,COL,2001,8528.03353336023,39410.81
2315,COL,2002,8630.542429754663,39918.43
2316,COL,2003,8855.21744466881,40415.63
2317,COL,2004,9211.279112500377,40898.58
2318,COL,2005,9524.722706754064,41374.02
2319,COL,2006,10039.683117326103,41862.26
2320,COL,2007,10602.304878412586,42323.94
2321,COL,2008,10846.737686887882,42781.41
2322,COL,2009,10894.102287540152,43264.38
2323,COL,2010,11191.68640656952,43770.9
2324,COL,2011,11788.0,44224.91
2325,COL,2012,12129.80917304497,44660.44
2326,COL,2013,12633.481540068433,45081.37
2327,COL,2014,12981.56496608596,45846.4
2328,COL,2015,13237.290998867446,46289.75
2329,COL,2016,13367.445694441523,46796.16
2330,COL,2017,13380.642413719188,47385.34
2331,COL,2018,13485.702556470873,48221.68
2332,COL,2019,13603.993309076192,49325.84
2333,COL,2020,12377.134949809795,50283.48
2334,COL,2021,13553.399428283312,50978.0
2335,COL,2022,14468.963898271351,51331.73
2356,COM,1970,961.0,237.0
2357,COM,1971,974.0,244.0
2358,COM,1972,966.0,252.0
2359,COM,1973,1006.0,259.0
2360,COM,1974,1004.0,267.0
2361,COM,1975,1038.0,276.0
2362,COM,1976,1009.0,284.0
2363,COM,1977,966.0,309.0
2364,COM,1978,964.0,319.0
2365,COM,1979,1023.0,329.0
2366,COM,1980,1065.0,340.0
2367,COM,1981,1081.0,348.0
2368,COM,1982,1124.0,356.0
2369,COM,1983,1149.0,365.0
2370,COM,1984,1168.0,374.0
2371,COM,1985,1162.0,383.0
2372,COM,1986,1157.0,392.0
2373,COM,1987,1149.0,401.0
2374,COM,1988,1152.0,411.0
2375,COM,1989,1108.0,421.0
2376,COM,1990,1092.0,430.0
2377,COM,1991,1101.0035873777497,440.0
2378,COM,1992,1185.5141209147469,451.0
2379,COM,1993,1210.6352955664297,461.0
2380,COM,1994,1136.7435364022251,472.0
2381,COM,1995,1166.9368473129186,483.0
2382,COM,1996,1141.6015868511531,494.0
2383,COM,1997,1177.5825242030514,506.0
2384,COM,1998,1179.8440566653692,518.0
2385,COM,1999,1189.2566885002002,531.0
2386,COM,2000,1204.4023923591456,545.0
2387,COM,2001,1217.4992213772307,559.0
2388,COM,2002,1229.855923579943,574.0
2389,COM,2003,1240.051336707094,590.0
2390,COM,2004,1247.274948374711,606.0
2391,COM,2005,1265.686703682588,623.0
2392,COM,2006,1388.0026343029183,640.0
2393,COM,2007,1382.539089341962,657.0
2394,COM,2008,1419.3670960848094,674.0
2395,COM,2009,1455.282338335449,690.0
2396,COM,2010,1432.5624208792208,706.0
2397,COM,2011,1479.0,722.0
2398,COM,2012,1509.0,737.0
2399,COM,2013,1619.0,752.0
2400,COM,2014,1647.0,767.0
2401,COM,2015,1696.0,781.0
2402,COM,2016,1705.7402718094625,795.0
2403,COM,2017,1764.7028589171616,808.08
2404,COM,2018,1801.691113768483,821.164
2405,COM,2019,1832.435694921335,836.6847234350063
2406,COM,2020,1869.9440308890576,852.741738479196
2407,COM,2021,1886.060818175428,869.0938725745931
2408,COM,2022,1900.3982544914195,885.118096613093
2429,CPV,1970,1385.0,269.0
2430,CPV,1971,1435.0,273.0
2431,CPV,1972,1457.0,275.0
2432,CPV,1973,1470.0,277.0
2433,CPV,1974,1497.0,279.0
2434,CPV,1975,1237.0,280.0
2435,CPV,1976,1251.0,283.0
2436,CPV,1977,1176.0,286.0
2437,CPV,1978,1275.0,289.0
2438,CPV,1979,1301.0,293.0
2439,CPV,1980,1352.0,296.0
2440,CPV,1981,1447.0,300.0
2441,CPV,1982,1470.0,304.0
2442,CPV,1983,1588.0,308.0
2443,CPV,1984,1626.0,312.0
2444,CPV,1985,1742.0,317.0
2445,CPV,1986,1766.0,321.0
2446,CPV,1987,1817.0,326.0
2447,CPV,1988,1898.0,331.0
2448,CPV,1989,1980.0,335.0
2449,CPV,1990,1965.0,340.0
2450,CPV,1991,1988.3073291102712,347.0
2451,CPV,1992,2029.59604778453,356.0
2452,CPV,1993,2159.220165157935,366.0
2453,CPV,1994,2291.080280147303,376.0
2454,CPV,1995,2444.9031548626062,385.0
2455,CPV,1996,2594.0996861280637,395.0
2456,CPV,1997,2777.4651143132346,404.0
2457,CPV,1998,2999.624524671349,413.0
2458,CPV,1999,3346.8799259861166,422.0
2459,CPV,2000,3583.586818637333,430.0
2460,CPV,2001,3799.032625670076,438.0
2461,CPV,2002,3998.261727569358,447.0
2462,CPV,2003,4185.489119143422,455.0
2463,CPV,2004,4368.054767360322,463.0
2464,CPV,2005,4659.396187372807,471.0
2465,CPV,2006,5140.870644234935,478.0
2466,CPV,2007,5597.850266870618,486.0
2467,CPV,2008,5985.106816776987,494.0
2468,CPV,2009,5926.506489104242,501.0
2469,CPV,2010,6033.7201639414325,509.0
2470,CPV,2011,6295.0,516.0
2471,CPV,2012,6273.0,524.0
2472,CPV,2013,6234.0,531.0
2473,CPV,2014,6262.0,539.0
2474,CPV,2015,6266.0,546.0
2475,CPV,2016,6461.350616883645,553.0
2476,CPV,2017,6676.985947295534,561.899
2477,CPV,2018,6848.756942435138,568.373
2478,CPV,2019,7297.279145550106,574.1721355842592
2479,CPV,2020,5831.9984412922195,579.754350860116
2480,CPV,2021,6173.230123587777,585.013175767942
2481,CPV,2022,7202.7671988606635,590.2113027913068
2502,CRI,1970,5984.0,1735.523
2503,CRI,1971,6199.0,1785.636
2504,CRI,1972,6564.0,1834.796
2505,CRI,1973,6884.0,1886.035
2506,CRI,1974,7061.0,1937.413
2507,CRI,1975,7007.0,1991.58
2508,CRI,1976,7182.0,2048.557
2509,CRI,1977,7602.0,2108.457
2510,CRI,1978,7763.0,2192.367
2511,CRI,1979,7905.0,2259.714
2512,CRI,1980,7828.0,2299.124
2513,CRI,1981,7461.0,2357.285
2514,CRI,1982,6751.0,2424.367
2515,CRI,1983,6743.0,2494.353
2516,CRI,1984,7065.0,2567.516
2517,CRI,1985,6918.0,2643.808
2518,CRI,1986,7087.0,2723.111
2519,CRI,1987,7221.0,2799.811
2520,CRI,1988,7270.0,2875.267
2521,CRI,1989,7489.0,2951.454
2522,CRI,1990,7567.0,3027.175
2523,CRI,1991,7552.362230313143,3097.38
2524,CRI,1992,8038.767757585438,3166.61
2525,CRI,1993,8363.482969201788,3236.54
2526,CRI,1994,8479.568660683775,3331.61
2527,CRI,1995,8576.422396551394,3428.52
2528,CRI,1996,8446.781244562675,3515.6
2529,CRI,1997,8683.948462750068,3607.52
2530,CRI,1998,9053.851624503342,3694.98
2531,CRI,1999,9183.895044964813,3784.67
2532,CRI,2000,9319.766188847345,3867.38
2533,CRI,2001,9451.615274232789,3950.54
2534,CRI,2002,9591.553317847403,4020.87
2535,CRI,2003,9831.249602339947,4079.3
2536,CRI,2004,10086.783665353472,4145.05
2537,CRI,2005,10308.374061873204,4211.57
2538,CRI,2006,10880.476701230988,4278.26
2539,CRI,2007,11584.67665985994,4337.89
2540,CRI,2008,11935.157785616684,4399.99
2541,CRI,2009,11638.001894427154,4467.3
2542,CRI,2010,12031.570909467451,4543.8
2543,CRI,2011,12366.0,4586.73
2544,CRI,2012,12800.047524360542,4647.57
2545,CRI,2013,12952.746484152802,4707.37
2546,CRI,2014,13241.992080830492,4767.64
2547,CRI,2015,13557.923026599548,4826.6
2548,CRI,2016,13959.341886190665,4884.88
2549,CRI,2017,14372.67961374453,4941.67
2550,CRI,2018,14583.144009609705,4997.76
2551,CRI,2019,14775.29207022496,5052.04
2552,CRI,2020,13996.389360173924,5105.3
2553,CRI,2021,14931.956023204828,5157.78
2554,CRI,2022,15496.820570794214,5184.67
2575,CZE,1970,10307.0,14319.0
2576,CZE,1971,10613.0,14381.0
2577,CZE,1972,10932.0,14456.0
2578,CZE,1973,11223.0,14549.0
2579,CZE,1974,11545.0,14658.0
2580,CZE,1975,11794.0,14772.0
2581,CZE,1976,11893.0,14884.0
2582,CZE,1977,12344.0,14990.0
2583,CZE,1978,12411.0,15089.0
2584,CZE,1979,12439.0,15182.0
2585,CZE,1980,12723.0,15255.0
2586,CZE,1981,12612.0,15312.0
2587,CZE,1982,12824.0,15352.0
2588,CZE,1983,12986.0,15388.0
2589,CZE,1984,13260.0,15423.0
2590,CZE,1985,13337.0,15455.0
2591,CZE,1986,13560.0,15481.0
2592,CZE,1987,13603.0,15511.0
2593,CZE,1988,13882.0,15537.0
2594,CZE,1989,13976.0,15559.0
2595,CZE,1990,13570.0,15572.0
2596,CZE,1991,11949.6328228259,15503.45
2597,CZE,1992,11742.929170063038,15536.37
2598,CZE,1993,11879.808529093503,15566.989999999998
2599,CZE,1994,12358.110958170912,15594.259999999998
2600,CZE,1995,13181.29157925007,15605.240000000002
2601,CZE,1996,13981.782808312792,15600.13
2602,CZE,1997,14199.408214625422,15598.23
2603,CZE,1998,14485.927828284492,15596.89
2604,CZE,1999,14769.399758199044,15589.53
2605,CZE,2000,15378.206427039782,15584.37
2606,CZE,2001,15999.640381714526,15515.27
2607,CZE,2002,16595.39877875658,15491.1
2608,CZE,2003,17407.07385006951,15492.65
2609,CZE,2004,18389.22767676436,15500.9
2610,CZE,2005,19774.061178051128,15532.64
2611,CZE,2006,21409.427615836157,15568.83
2612,CZE,2007,23146.207496674164,15630.19
2613,CZE,2008,24256.883223104054,15745.87
2614,CZE,2009,23659.4751223026,15819.17
2615,CZE,2010,24573.309484979825,15856.93
2616,CZE,2011,25289.0,15804.81
2617,CZE,2012,25211.404778609525,15825.44
2618,CZE,2013,25237.068996737788,15833.58
2619,CZE,2014,25808.53720840637,15853.09
2620,CZE,2015,27144.948728160303,15874.91
2621,CZE,2016,27732.625710087515,15905.54
2622,CZE,2017,28926.491560149592,15937.21
2623,CZE,2018,29842.957803433965,15981.48
2624,CZE,2019,30607.314315875192,16031.34
2625,CZE,2020,29043.44079961611,16069.240000000002
2626,CZE,2021,30071.37605739725,16046.68
2627,CZE,2022,30640.913369701004,16099.31
2648,CUB,1970,2976.0,8543.0
2649,CUB,1971,3161.0,8669.0
2650,CUB,1972,3253.0,8830.0
2651,CUB,1973,3486.0,9000.0
2652,CUB,1974,3609.0,9151.0
2653,CUB,1975,3733.0,9287.0
2654,CUB,1976,3786.0,9418.0
2655,CUB,1977,3913.0,9534.0
2656,CUB,1978,4114.0,9630.0
2657,CUB,1979,4183.0,9705.0
2658,CUB,1980,4106.0,9648.0
2659,CUB,1981,4420.0,9706.0
2660,CUB,1982,4487.0,9792.0
2661,CUB,1983,4705.0,9887.0
2662,CUB,1984,5051.0,9983.0
2663,CUB,1985,5120.0,10084.0
2664,CUB,1986,5075.0,10183.0
2665,CUB,1987,4887.0,10279.0
2666,CUB,1988,4994.0,10382.0
2667,CUB,1989,4991.0,10489.0
2668,CUB,1990,4713.0,10597.0
2669,CUB,1991,3982.26572455253,10697.0
2670,CUB,1992,3399.964724510602,10780.0
2671,CUB,1993,2657.465975694371,10850.0
2672,CUB,1994,2683.0984798078575,10893.0
2673,CUB,1995,2860.7572707254844,10921.0
2674,CUB,1996,3249.6353174357732,10963.0
2675,CUB,1997,3425.5617843578816,11014.0
2676,CUB,1998,3415.5452394865824,11064.0
2677,CUB,1999,3623.5953800357993,11108.0
2678,CUB,2000,4009.3398762914,11147.0
2679,CUB,2001,4231.323833386835,11179.0
2680,CUB,2002,4369.040301048368,11210.0
2681,CUB,2003,4506.675854070209,11241.0
2682,CUB,2004,4561.016721751893,11260.0
2683,CUB,2005,4713.7063043150765,11268.0
2684,CUB,2006,5416.141191618224,11266.0
2685,CUB,2007,5635.688254102669,11261.0
2686,CUB,2008,6004.893861824534,11258.0
2687,CUB,2009,6248.304392736064,11260.0
2688,CUB,2010,6578.19058371151,11262.0
2689,CUB,2011,6928.0,11264.0
2690,CUB,2012,7138.0,11262.0
2691,CUB,2013,7379.0,11250.0
2692,CUB,2014,7628.0,11238.0
2693,CUB,2015,7889.0,11214.0
2694,CUB,2016,7928.049886767947,11180.0
2695,CUB,2017,8075.464782421154,11147.407
2696,CUB,2018,8262.988493292847,11116.396
2697,CUB,2019,8257.785032917569,11105.064938927164
2698,CUB,2020,7364.105587639862,11089.365134120348
2699,CUB,2021,7485.820787915659,11045.868068812078
2700,CUB,2022,7648.704164323107,11002.513291877896
2721,CYP,1970,6590.0,614.6
2722,CYP,1971,7382.0,619.8
2723,CYP,1972,7809.0,626.3
2724,CYP,1973,7913.0,633.9
2725,CYP,1974,6503.0,640.7
2726,CYP,1975,5528.0,610.5
2727,CYP,1976,6652.0,598.6
2728,CYP,1977,7704.0,598.4
2729,CYP,1978,8257.0,601.0
2730,CYP,1979,9011.0,605.1
2731,CYP,1980,9451.0,611.0
2732,CYP,1981,9631.0,617.9
2733,CYP,1982,10131.0,624.3
2734,CYP,1983,10544.0,631.8
2735,CYP,1984,11330.0,639.9
2736,CYP,1985,11725.0,647.3
2737,CYP,1986,12121.0,650.0
2738,CYP,1987,12792.0,659.4
2739,CYP,1988,13748.0,664.217
2740,CYP,1989,14712.0,670.912
2741,CYP,1990,15560.0,681.349
2742,CYP,1991,15417.124367832934,700.71
2743,CYP,1992,16570.39730741184,721.06
2744,CYP,1993,16439.239293047358,740.52
2745,CYP,1994,17210.986459556367,758.31
2746,CYP,1995,18751.486548501765,774.89
2747,CYP,1996,18875.288568756372,787.33
2748,CYP,1997,19264.787794686876,798.59
2749,CYP,1998,20212.73897509997,808.47
2750,CYP,1999,21147.525071642056,817.58
2751,CYP,2000,22326.798043224357,826.27
2752,CYP,2001,23095.73595406818,835.2
2753,CYP,2002,23828.073148758296,844.85
2754,CYP,2003,24347.07540799384,855.21
2755,CYP,2004,25355.24018404819,866.72
2756,CYP,2005,26164.20955007925,879.3
2757,CYP,2006,27142.01758224129,894.09
2758,CYP,2007,28109.996129331383,913.33
2759,CYP,2008,28736.97452004266,936.55
2760,CYP,2009,27735.032918020177,962.04
2761,CYP,2010,27630.1039230086,987.53
2762,CYP,2011,27272.0,1013.05
2763,CYP,2012,25933.49468340088,1028.61
2764,CYP,2013,24281.811791416196,1026.21
2765,CYP,2014,24114.58618055048,1014.97
2766,CYP,2015,25081.50298693859,1009.21
2767,CYP,2016,26607.555421689172,1013.86
2768,CYP,2017,27872.81269312518,1023.33
2769,CYP,2018,29089.975508621013,1035.89
2770,CYP,2019,30284.79481465153,1050.04
2771,CYP,2020,28634.45661240419,1062.0
2772,CYP,2021,30252.325663827,1071.94
2773,CYP,2022,31523.497231570513,1086.65
2794,CZE,1970,8748.0,9795.226
2795,CZE,1971,9177.0,9824.749
2796,CZE,1972,9626.0,9862.158
2797,CZE,1973,10026.0,9912.08
2798,CZE,1974,10444.0,9975.77
2799,CZE,1975,10954.0,10042.019
2800,CZE,1976,11317.0,10105.143
2801,CZE,1977,11634.0,10161.915
2802,CZE,1978,12055.0,10212.894
2803,CZE,1979,12164.0,10259.67
2804,CZE,1980,12336.0,10288.726
2805,CZE,1981,12306.0,10297.904
2806,CZE,1982,12109.0,10303.704
2807,CZE,1983,12301.0,10306.888
2808,CZE,1984,12573.0,10309.224
2809,CZE,1985,12855.0,10310.162
2810,CZE,1986,13211.0,10308.836
2811,CZE,1987,13514.0,10311.597
2812,CZE,1988,13791.0,10313.782
2813,CZE,1989,14027.0,10314.343
2814,CZE,1990,14178.0,10309.514
2815,CZE,1991,12724.540854498871,10255.73
2816,CZE,1992,12810.43167060498,10264.81
2817,CZE,1993,12974.197268474312,10277.55
2818,CZE,1994,13517.581905253151,10283.07
2819,CZE,1995,14550.104626676955,10277.7
2820,CZE,1996,15386.320667717478,10262.37
2821,CZE,1997,15494.316947697736,10250.72
2822,CZE,1998,15657.425612746994,10242.06
2823,CZE,1999,16102.507638253432,10229.96
2824,CZE,2000,17056.159501864193,10219.74
2825,CZE,2001,17868.567585214038,10171.67
2826,CZE,2002,18431.027165920303,10148.37
2827,CZE,2003,19344.090163967343,10149.25
2828,CZE,2004,20555.035565163547,10154.49
2829,CZE,2005,22128.580114997705,10181.52
2830,CZE,2006,23888.163965408407,10213.92
2831,CZE,2007,25382.80753138417,10269.67
2832,CZE,2008,26186.045378781564,10376.12
2833,CZE,2009,25093.862877004325,10437.6
2834,CZE,2010,25922.394050569572,10463.23
2835,CZE,2011,26725.0,10442.76
2836,CZE,2012,26483.3804690022,10455.31
2837,CZE,2013,26467.62843467866,10456.73
2838,CZE,2014,27030.189743937062,10470.72
2839,CZE,2015,28437.602968494743,10488.79
2840,CZE,2016,29097.504379879432,10511.01
2841,CZE,2017,30531.383574611275,10535.14
2842,CZE,2018,31405.089152710418,10571.85
2843,CZE,2019,32226.552410735894,10614.52
2844,CZE,2020,30365.368243472636,10645.2
2845,CZE,2021,31452.556354545497,10642.36
2846,CZE,2022,32247.395241658513,10635.49
2867,DEU,1970,17277.0,77783.164
2868,DEU,1971,17657.0,78354.709
2869,DEU,1972,18301.0,78717.088
2870,DEU,1973,19074.0,78950.22
2871,DEU,1974,19228.0,78966.137
2872,DEU,1975,19193.0,78682.325
2873,DEU,1976,20218.0,78298.957
2874,DEU,1977,20837.0,78160.773
2875,DEU,1978,21447.0,78066.074
2876,DEU,1979,22305.0,78081.292
2877,DEU,1980,22497.0,78297.904
2878,DEU,1981,22553.0,78401.83
2879,DEU,1982,22380.0,78335.266
2880,DEU,1983,22840.0,78121.655
2881,DEU,1984,23564.0,77855.422
2882,DEU,1985,24133.0,77684.907
2883,DEU,1986,24657.0,77713.485
2884,DEU,1987,25027.0,77718.298
