,country,year,gdp_pc_lag1
5755,JPN,2011,35011.4025017665
5756,JPN,2012,34979.0
5757,JPN,2013,35537.438764156825
5758,JPN,2014,36312.34651581893
5759,JPN,2015,36440.2154003201
5760,JPN,2016,37053.174046739085
5761,JPN,2017,37384.55705421662
5762,JPN,2018,38078.9622718879
5763,JPN,2019,38403.68119500713
5764,JPN,2020,38332.93526364285
5765,JPN,2021,36826.638969213906
5766,JPN,2022,37678.275798449475
5787,JOR,1970,4420.0
5788,JOR,1971,3818.0
5789,JOR,1972,3771.0
5790,JOR,1973,3754.0
5791,JOR,1974,3806.0
5792,JOR,1975,3995.0
5793,JOR,1976,4117.0
5794,JOR,1977,4935.0
5795,JOR,1978,5072.0
5796,JOR,1979,5926.0
5797,JOR,1980,6247.0
5798,JOR,1981,7141.0
5799,JOR,1982,7176.0
5800,JOR,1983,7401.0
5801,JOR,1984,7262.0
5802,JOR,1985,7599.0
5803,JOR,1986,7578.0
5804,JOR,1987,7973.0
5805,JOR,1988,7911.0
5806,JOR,1989,7571.0
5807,JOR,1990,6540.0
5808,JOR,1991,6044.0
5809,JOR,1992,5900.509320292871
5810,JOR,1993,6456.12314842036
5811,JOR,1994,6460.662824138845
5812,JOR,1995,6538.173254234838
5813,JOR,1996,6760.108465082189
5814,JOR,1997,6783.22904950219
5815,JOR,1998,6942.458967216002
5816,JOR,1999,7120.493691528883
5817,JOR,2000,7340.493689376685
5818,JOR,2001,7621.840619610805
5819,JOR,2002,7982.74070250386
5820,JOR,2003,8394.055084111911
5821,JOR,2004,8669.624649470688
5822,JOR,2005,9288.616596052056
5823,JOR,2006,9860.808145249524
5824,JOR,2007,10404.5617208557
5825,JOR,2008,10938.804383314186
5826,JOR,2009,11378.25625939966
5827,JOR,2010,11651.24975116796
5828,JOR,2011,11601.087537414784
5829,JOR,2012,11615.0
5830,JOR,2013,11704.65707101586
5831,JOR,2014,10834.426020005509
5832,JOR,2015,9765.810696665814
5833,JOR,2016,9307.248097850334
5834,JOR,2017,9149.412159168984
5835,JOR,2018,9186.47642490901
5836,JOR,2019,9174.50142395984
5837,JOR,2020,9166.066669962704
5838,JOR,2021,8896.382551027444
5839,JOR,2022,9019.89487021807
5860,KAZ,1970,
5861,KAZ,1971,
5862,KAZ,1972,
5863,KAZ,1973,
5864,KAZ,1974,12154.0
5865,KAZ,1975,
5866,KAZ,1976,
5867,KAZ,1977,
5868,KAZ,1978,
5869,KAZ,1979,
5870,KAZ,1980,
5871,KAZ,1981,11899.0
5872,KAZ,1982,11604.0
5873,KAZ,1983,11322.0
5874,KAZ,1984,11735.0
5875,KAZ,1985,11553.0
5876,KAZ,1986,11545.0
5877,KAZ,1987,11576.0
5878,KAZ,1988,11389.0
5879,KAZ,1989,12256.0
5880,KAZ,1990,12153.0
5881,KAZ,1991,11888.0
5882,KAZ,1992,10557.11546438078
5883,KAZ,1993,10012.611157722837
5884,KAZ,1994,9173.637280947603
5885,KAZ,1995,8178.790803694124
5886,KAZ,1996,7674.063238419553
5887,KAZ,1997,7826.857651200674
5888,KAZ,1998,8093.795999765463
5889,KAZ,1999,8088.648031706908
5890,KAZ,2000,8421.348060463917
5891,KAZ,2001,9309.419465185802
5892,KAZ,2002,10589.102835279044
5893,KAZ,2003,11640.180095676627
5894,KAZ,2004,12726.286825699914
5895,KAZ,2005,13929.729757013873
5896,KAZ,2006,15233.840763004664
5897,KAZ,2007,16786.554765093286
5898,KAZ,2008,18181.05982153986
5899,KAZ,2009,18665.76533203543
5900,KAZ,2010,18750.540283577073
5901,KAZ,2011,19964.529922988575
5902,KAZ,2012,21302.0
5903,KAZ,2013,22089.923718804268
5904,KAZ,2014,23110.025408993835
5905,KAZ,2015,23819.74787260592
5906,KAZ,2016,23782.56175517557
5907,KAZ,2017,23731.51139526774
5908,KAZ,2018,24396.7787940787
5909,KAZ,2019,25142.706513208348
5910,KAZ,2020,26026.063990443567
5911,KAZ,2021,25124.48654506269
5912,KAZ,2022,25936.38276048782
5933,KEN,1970,1404.0
5934,KEN,1971,1458.0
5935,KEN,1972,1500.0
5936,KEN,1973,1524.0
5937,KEN,1974,1546.0
5938,KEN,1975,1564.0
5939,KEN,1976,1502.0
5940,KEN,1977,1503.0
5941,KEN,1978,1580.0
5942,KEN,1979,1656.0
5943,KEN,1980,1651.0
5944,KEN,1981,1675.0
5945,KEN,1982,1647.0
5946,KEN,1983,1680.0
5947,KEN,1984,1627.0
5948,KEN,1985,1594.0
5949,KEN,1986,1604.0
5950,KEN,1987,1658.0
5951,KEN,1988,1698.0
5952,KEN,1989,1741.0
5953,KEN,1990,1761.0
5954,KEN,1991,1780.0
5955,KEN,1992,1777.783780548638
5956,KEN,1993,1724.8744312691024
5957,KEN,1994,1698.254146224367
5958,KEN,1995,1729.717161151452
5959,KEN,1996,1789.894544052528
5960,KEN,1997,1851.2813821524276
5961,KEN,1998,1846.373835766398
5962,KEN,1999,1889.973103668459
5963,KEN,2000,1920.8339449326857
5964,KEN,2001,1914.8863918102004
5965,KEN,2002,1972.381106140012
5966,KEN,2003,1961.8949398416116
5967,KEN,2004,1997.776820025734
5968,KEN,2005,2066.210198119626
5969,KEN,2006,2157.841569544736
5970,KEN,2007,2255.2585651583754
5971,KEN,2008,2380.7763326176305
5972,KEN,2009,2357.2325411299603
5973,KEN,2010,2404.629579916276
5974,KEN,2011,2579.5309176535393
5975,KEN,2012,2712.0
5976,KEN,2013,2754.764533971864
5977,KEN,2014,2786.1372064414063
5978,KEN,2015,2852.933016462436
5979,KEN,2016,2921.342653418094
5980,KEN,2017,2975.479467174077
5981,KEN,2018,3020.9817782496148
5982,KEN,2019,3120.4313827317205
5983,KEN,2020,3207.2622939310386
5984,KEN,2021,3129.5852831150996
5985,KEN,2022,3292.7584367959853
6006,KWT,1970,33415.0
6007,KWT,1971,48927.0
6008,KWT,1972,49302.0
6009,KWT,1973,48283.0
6010,KWT,1974,42542.0
6011,KWT,1975,34962.0
6012,KWT,1976,28950.0
6013,KWT,1977,28956.0
6014,KWT,1978,26168.0
6015,KWT,1979,26363.0
6016,KWT,1980,28174.0
6017,KWT,1981,21154.0
6018,KWT,1982,16402.0
6019,KWT,1983,13845.0
6020,KWT,1984,14292.0
6021,KWT,1985,14384.0
6022,KWT,1986,13015.0
6023,KWT,1987,13509.0
6024,KWT,1988,12416.0
6025,KWT,1989,12317.0
6026,KWT,1990,12701.0
6027,KWT,1991,9757.0
6028,KWT,1992,6310.906841937073
6029,KWT,1993,12965.066926616888
6030,KWT,1994,19955.314329145524
6031,KWT,1995,24532.413492222782
6032,KWT,1996,27552.960982288823
6033,KWT,1997,29612.660098999528
6034,KWT,1998,31511.19130335695
6035,KWT,1999,33331.29862444811
6036,KWT,2000,33351.194990545264
6037,KWT,2001,35844.74752408508
6038,KWT,2002,37225.86941047539
6039,KWT,2003,39943.14816272846
6040,KWT,2004,48809.71276230893
6041,KWT,2005,55911.79359991091
6042,KWT,2006,62959.60142173128
6043,KWT,2007,68546.14288731133
6044,KWT,2008,73096.87097345167
6045,KWT,2009,75138.1196927745
6046,KWT,2010,70072.72938394904
6047,KWT,2011,68865.3096214215
6048,KWT,2012,77126.0
6049,KWT,2013,80657.13443775402
6050,KWT,2014,80098.63837776096
6051,KWT,2015,79103.41717825482
6052,KWT,2016,78261.19827106388
6053,KWT,2017,79289.1733374591
6054,KWT,2018,74427.02713451623
6055,KWT,2019,75163.98076945363
6056,KWT,2020,73748.43881057002
6057,KWT,2021,66365.99082465029
6058,KWT,2022,66418.20573419507
6079,KGZ,1970,
6080,KGZ,1971,
6081,KGZ,1972,
6082,KGZ,1973,
6083,KGZ,1974,5941.0
6084,KGZ,1975,
6085,KGZ,1976,
6086,KGZ,1977,
6087,KGZ,1978,
6088,KGZ,1979,
6089,KGZ,1980,
6090,KGZ,1981,5848.0
6091,KGZ,1982,5789.0
6092,KGZ,1983,5726.0
6093,KGZ,1984,5992.0
6094,KGZ,1985,5952.0
6095,KGZ,1986,5616.0
6096,KGZ,1987,5413.0
6097,KGZ,1988,5241.0
6098,KGZ,1989,5679.0
6099,KGZ,1990,5719.0
6100,KGZ,1991,5742.0
6101,KGZ,1992,5161.904116044311
6102,KGZ,1993,4362.11265416902
6103,KGZ,1994,3764.9421123625634
6104,KGZ,1995,2993.827819366951
6105,KGZ,1996,2776.0303102192483
6106,KGZ,1997,2901.554193957308
6107,KGZ,1998,3114.6749563452076
6108,KGZ,1999,3105.961049913123
6109,KGZ,2000,3144.4611549683736
6110,KGZ,2001,3246.3830690680416
6111,KGZ,2002,3357.9930090418734
6112,KGZ,2003,3299.2459997492856
6113,KGZ,2004,3464.82014694552
6114,KGZ,2005,3632.147095515402
6115,KGZ,2006,3554.1856553323405
6116,KGZ,2007,3594.565237588054
6117,KGZ,2008,3831.494819860611
6118,KGZ,2009,4046.7207864801944
6119,KGZ,2010,4075.833939994029
6120,KGZ,2011,3977.648892565457
6121,KGZ,2012,4142.0
6122,KGZ,2013,4103.819897525385
6123,KGZ,2014,4509.751501507293
6124,KGZ,2015,4644.326135023042
6125,KGZ,2016,4772.759897971902
6126,KGZ,2017,4925.409447470012
6127,KGZ,2018,5104.140189948135
6128,KGZ,2019,5226.480546487255
6129,KGZ,2020,5412.708154201197
6130,KGZ,2021,4899.061185204598
6131,KGZ,2022,5035.927289811476
6152,LAO,1970,842.0
6153,LAO,1971,850.0
6154,LAO,1972,875.0
6155,LAO,1973,886.0
6156,LAO,1974,944.0
6157,LAO,1975,958.0
6158,LAO,1976,999.0
6159,LAO,1977,1023.0
6160,LAO,1978,993.0
6161,LAO,1979,991.0
6162,LAO,1980,966.0
6163,LAO,1981,1054.0
6164,LAO,1982,1199.0
6165,LAO,1983,1256.0
6166,LAO,1984,1283.0
6167,LAO,1985,1344.0
6168,LAO,1986,1382.0
6169,LAO,1987,1409.0
6170,LAO,1988,1350.0
6171,LAO,1989,1286.0
6172,LAO,1990,1428.0
6173,LAO,1991,1481.0
6174,LAO,1992,1512.4798702285682
6175,LAO,1993,1563.9057366520678
6176,LAO,1994,1622.5545160828326
6177,LAO,1995,1718.115856298488
6178,LAO,1996,1801.5440155534436
6179,LAO,1997,1899.895867309289
6180,LAO,1998,2002.2359892027025
6181,LAO,1999,2050.8838106292883
6182,LAO,2000,2167.7796233975246
6183,LAO,2001,2262.235649025405
6184,LAO,2002,2365.1033363545753
6185,LAO,2003,2486.9891913870906
6186,LAO,2004,2625.348218633138
6187,LAO,2005,2784.680091441686
6188,LAO,2006,2948.699618236258
6189,LAO,2007,2896.1354787623054
6190,LAO,2008,3389.364066917482
6191,LAO,2009,3614.476826887085
6192,LAO,2010,3843.829749938656
6193,LAO,2011,4114.010276081498
6194,LAO,2012,4401.0
6195,LAO,2013,4670.0
6196,LAO,2014,4961.0
6197,LAO,2015,5251.0
6198,LAO,2016,5559.0
6199,LAO,2017,5859.663318233265
6200,LAO,2018,6168.17039874989
6201,LAO,2019,6454.777867001544
6202,LAO,2020,6706.006344744449
6203,LAO,2021,6824.144154116059
6204,LAO,2022,6961.121418225251
6225,LVA,1970,
6226,LVA,1971,
6227,LVA,1972,
6228,LVA,1973,
6229,LVA,1974,12506.0
6230,LVA,1975,
6231,LVA,1976,
6232,LVA,1977,
6233,LVA,1978,
6234,LVA,1979,
6235,LVA,1980,
6236,LVA,1981,13739.0
6237,LVA,1982,13970.0
6238,LVA,1983,14190.0
6239,LVA,1984,14376.0
6240,LVA,1985,14682.0
6241,LVA,1986,14273.0
6242,LVA,1987,14539.0
6243,LVA,1988,14360.0
6244,LVA,1989,14875.0
6245,LVA,1990,15661.0
6246,LVA,1991,15806.0
6247,LVA,1992,13774.934038170124
6248,LVA,1993,9411.194969327687
6249,LVA,1994,8439.330349110962
6250,LVA,1995,8704.266153240394
6251,LVA,1996,8709.070051213881
6252,LVA,1997,8947.268137286272
6253,LVA,1998,9773.499502588302
6254,LVA,1999,10429.766635807431
6255,LVA,2000,10707.70573751051
6256,LVA,2001,11309.740390128512
6257,LVA,2002,12103.828171716055
6258,LVA,2003,13015.474503405068
6259,LVA,2004,14142.124547396872
6260,LVA,2005,15371.1813266083
6261,LVA,2006,17069.6571716176
6262,LVA,2007,19128.689244258698
6263,LVA,2008,21042.36647070566
6264,LVA,2009,20342.198290255565
6265,LVA,2010,17582.111669833408
6266,LVA,2011,17140.226514886952
6267,LVA,2012,18428.0
6268,LVA,2013,19970.030413494103
6269,LVA,2014,20581.917289477988
6270,LVA,2015,21168.53600006688
6271,LVA,2016,22179.420213778216
6272,LVA,2017,22913.023038341264
6273,LVA,2018,23893.83156269365
6274,LVA,2019,25039.86567851188
6275,LVA,2020,25858.601683899466
6276,LVA,2021,25453.065151316023
6277,LVA,2022,26738.61446244282
6298,LBN,1970,6824.0
6299,LBN,1971,7084.0
6300,LBN,1972,7533.0
6301,LBN,1973,8228.0
6302,LBN,1974,8397.0
6303,LBN,1975,8383.0
6304,LBN,1976,5742.0
6305,LBN,1977,2442.0
6306,LBN,1978,4417.0
6307,LBN,1979,4218.0
6308,LBN,1980,4536.0
6309,LBN,1981,4608.0
6310,LBN,1982,4549.0
6311,LBN,1983,2823.0
6312,LBN,1984,3402.0
6313,LBN,1985,4828.0
6314,LBN,1986,5895.0
6315,LBN,1987,5400.0
6316,LBN,1988,6202.0
6317,LBN,1989,4385.0
6318,LBN,1990,2488.0
6319,LBN,1991,3086.0
6320,LBN,1992,4326.299404533239
6321,LBN,1993,4618.005428583986
6322,LBN,1994,5053.280309316094
6323,LBN,1995,5585.666968395444
6324,LBN,1996,6095.39700691427
6325,LBN,1997,6567.400634391225
6326,LBN,1998,6581.053121520845
6327,LBN,1999,6994.156938647532
6328,LBN,2000,7147.55479752894
6329,LBN,2001,7405.707026321809
6330,LBN,2002,7836.826603495309
6331,LBN,2003,8248.10023107528
6332,LBN,2004,8671.187789419218
6333,LBN,2005,9491.610652176803
6334,LBN,2006,9933.081890460697
6335,LBN,2007,10236.86827626687
6336,LBN,2008,11276.506686752524
6337,LBN,2009,12479.10771337445
6338,LBN,2010,14039.34617129224
6339,LBN,2011,15622.367105111432
6340,LBN,2012,16230.0
6341,LBN,2013,16284.7630230297
6342,LBN,2014,15145.569358256793
6343,LBN,2015,13586.273768366233
6344,LBN,2016,12982.721189076505
6345,LBN,2017,13073.556155530465
6346,LBN,2018,13209.283911936904
6347,LBN,2019,13236.691613816594
6348,LBN,2020,12854.796577078958
6349,LBN,2021,10182.636876101324
6350,LBN,2022,10573.861131356723
6371,LSO,1970,1074.0
6372,LSO,1971,1073.0
6373,LSO,1972,952.0
6374,LSO,1973,1108.0
6375,LSO,1974,1364.0
6376,LSO,1975,1414.0
6377,LSO,1976,1270.0
6378,LSO,1977,1447.0
6379,LSO,1978,1658.0
6380,LSO,1979,1934.0
6381,LSO,1980,1678.0
6382,LSO,1981,1589.0
6383,LSO,1982,1564.0
6384,LSO,1983,1576.0
6385,LSO,1984,1561.0
6386,LSO,1985,1589.0
6387,LSO,1986,1600.0
6388,LSO,1987,1645.0
6389,LSO,1988,1621.0
6390,LSO,1989,1736.0
6391,LSO,1990,1804.0
6392,LSO,1991,1882.0
6393,LSO,1992,1853.5429790111668
6394,LSO,1993,1914.623820451812
6395,LSO,1994,1903.676222578414
6396,LSO,1995,1924.0946524523515
6397,LSO,1996,1888.699020483546
6398,LSO,1997,1931.660774529102
6399,LSO,1998,1940.3105805192445
6400,LSO,1999,1922.6793812805745
6401,LSO,2000,1923.9032325474288
6402,LSO,2001,1967.4332743614511
6403,LSO,2002,1997.357609551416
6404,LSO,2003,1959.0278939923892
6405,LSO,2004,2003.08991926606
6406,LSO,2005,2004.060178121236
6407,LSO,2006,2013.807757097969
6408,LSO,2007,2056.3296635696347
6409,LSO,2008,2106.8401402624795
6410,LSO,2009,2177.8573505655204
6411,LSO,2010,2199.394858486537
6412,LSO,2011,2313.882128366408
6413,LSO,2012,2346.0
6414,LSO,2013,2456.0
6415,LSO,2014,2559.0
6416,LSO,2015,2644.0
6417,LSO,2016,2710.0
6418,LSO,2017,2774.5995649959696
6419,LSO,2018,2654.4136349031955
6420,LSO,2019,2582.512009291792
6421,LSO,2020,2514.224368021087
6422,LSO,2021,2297.3830274590377
6423,LSO,2022,2311.89088424953
6444,LBR,1970,4309.0
6445,LBR,1971,4457.0
6446,LBR,1972,4544.0
6447,LBR,1973,4568.0
6448,LBR,1974,4603.0
6449,LBR,1975,4616.0
6450,LBR,1976,4326.0
6451,LBR,1977,4415.0
6452,LBR,1978,4339.0
6453,LBR,1979,4463.0
6454,LBR,1980,4546.0
6455,LBR,1981,4138.0
6456,LBR,1982,3862.0
6457,LBR,1983,3813.0
6458,LBR,1984,3572.0
6459,LBR,1985,3443.0
6460,LBR,1986,3269.0
6461,LBR,1987,3129.0
6462,LBR,1988,3084.0
6463,LBR,1989,3070.0
6464,LBR,1990,3054.0
6465,LBR,1991,1690.0
6466,LBR,1992,1568.4043286983122
6467,LBR,1993,915.120585248132
6468,LBR,1994,560.3330147474942
6469,LBR,1995,418.12158214497464
6470,LBR,1996,377.58008600533714
6471,LBR,1997,391.0859171717719
6472,LBR,1998,701.7853850108825
6473,LBR,1999,772.6764682845994
6474,LBR,2000,848.4211681365946
6475,LBR,2001,971.9330161461148
6476,LBR,2002,1097.2495869058737
6477,LBR,2003,1342.758761250616
6478,LBR,2004,851.9109502106338
6479,LBR,2005,760.8757761095105
6480,LBR,2006,755.2235910448753
6481,LBR,2007,769.2929535293048
6482,LBR,2008,768.2070408451428
6483,LBR,2009,811.1580337845761
6484,LBR,2010,838.4520362621203
6485,LBR,2011,854.2349728657374
6486,LBR,2012,820.0
6487,LBR,2013,853.0
6488,LBR,2014,900.0
6489,LBR,2015,884.0
6490,LBR,2016,865.0
6491,LBR,2017,843.5262300831839
6492,LBR,2018,848.2952239989679
6493,LBR,2019,842.3757235618091
6494,LBR,2020,807.3494040129257
6495,LBR,2021,768.4054462244039
6496,LBR,2022,790.2841169364428
6517,LBY,1970,6539.0
6518,LBY,1971,6591.0
6519,LBY,1972,6008.0
6520,LBY,1973,6237.0
6521,LBY,1974,6005.0
6522,LBY,1975,6923.0
6523,LBY,1976,6872.0
6524,LBY,1977,8142.0
6525,LBY,1978,8682.0
6526,LBY,1979,8730.0
6527,LBY,1980,9086.0
6528,LBY,1981,8741.0
6529,LBY,1982,6760.0
6530,LBY,1983,6661.0
6531,LBY,1984,6237.0
6532,LBY,1985,5695.0
6533,LBY,1986,6092.0
6534,LBY,1987,5370.0
6535,LBY,1988,4465.0
6536,LBY,1989,4670.0
6537,LBY,1990,4873.0
6538,LBY,1991,4921.0
6539,LBY,1992,5977.336924783058
6540,LBY,1993,6113.3535083834295
6541,LBY,1994,6190.681383145807
6542,LBY,1995,6645.076570544713
6543,LBY,1996,6898.952376397879
6544,LBY,1997,7543.935430735358
6545,LBY,1998,8422.214675783796
6546,LBY,1999,8545.48067270692
6547,LBY,2000,9064.067319389056
6548,LBY,2001,9770.980438899314
6549,LBY,2002,10354.482576624623
6550,LBY,2003,10787.674732527088
6551,LBY,2004,12870.57452617692
6552,LBY,2005,14193.259007830184
6553,LBY,2006,16538.556629333652
6554,LBY,2007,18657.06165054426
6555,LBY,2008,20731.717782800333
6556,LBY,2009,25140.598828815702
6557,LBY,2010,26403.78804299887
6558,LBY,2011,29157.142083381335
6559,LBY,2012,12893.0
6560,LBY,2013,25302.51626186175
6561,LBY,2014,20190.090227968107
6562,LBY,2015,15154.098245791236
6563,LBY,2016,14720.547614873803
6564,LBY,2017,14219.171598320956
6565,LBY,2018,18455.95253043557
6566,LBY,2019,19504.555642363055
6567,LBY,2020,16971.502279517455
6568,LBY,2021,11741.864485139677
6569,LBY,2022,14797.097464611928
6590,LTU,1970,
6591,LTU,1971,
6592,LTU,1972,
6593,LTU,1973,
6594,LTU,1974,12103.0
6595,LTU,1975,
6596,LTU,1976,
6597,LTU,1977,
6598,LTU,1978,
6599,LTU,1979,
6600,LTU,1980,
6601,LTU,1981,12734.0
6602,LTU,1982,13190.0
6603,LTU,1983,13654.0
6604,LTU,1984,13718.0
6605,LTU,1985,13796.0
6606,LTU,1986,13287.0
6607,LTU,1987,13667.0
6608,LTU,1988,13831.0
6609,LTU,1989,14851.0
6610,LTU,1990,14693.0
6611,LTU,1991,13809.0
6612,LTU,1992,12999.30885694802
6613,LTU,1993,10240.939230175538
6614,LTU,1994,8621.09647172474
6615,LTU,1995,7830.005134689356
6616,LTU,1996,8299.469932459284
6617,LTU,1997,8793.700797853546
6618,LTU,1998,9592.63965461508
6619,LTU,1999,10382.117408001002
6620,LTU,2000,10336.395162425892
6621,LTU,2001,10806.873896077645
6622,LTU,2002,11606.72892967804
6623,LTU,2003,12490.621163017631
6624,LTU,2004,13917.50766002349
6625,LTU,2005,14995.766976190702
6626,LTU,2006,16417.948426279625
6627,LTU,2007,17916.05915944606
6628,LTU,2008,20138.47241012252
6629,LTU,2009,20879.802470177132
6630,LTU,2010,17983.34904192825
6631,LTU,2011,18663.760946132526
6632,LTU,2012,20243.0
6633,LTU,2013,21305.002988915698
6634,LTU,2014,22285.684320715773
6635,LTU,2015,23273.172142362593
6636,LTU,2016,23968.847156078493
6637,LTU,2017,24886.84008424979
6638,LTU,2018,26318.02302779184
6639,LTU,2019,27631.460432687298
6640,LTU,2020,28986.052459000013
6641,LTU,2021,28971.84423726417
6642,LTU,2022,30557.03005861456
6663,LUX,1970,20516.0
6664,LUX,1971,20763.0
6665,LUX,1972,21117.0
6666,LUX,1973,22236.0
6667,LUX,1974,23820.0
6668,LUX,1975,24503.0
6669,LUX,1976,22643.0
6670,LUX,1977,23100.0
6671,LUX,1978,23417.0
6672,LUX,1979,24331.0
6673,LUX,1980,24836.0
6674,LUX,1981,24951.0
6675,LUX,1982,25136.0
6676,LUX,1983,25005.0
6677,LUX,1984,25738.0
6678,LUX,1985,27303.0
6679,LUX,1986,28032.0
6680,LUX,1987,30051.0
6681,LUX,1988,30533.0
6682,LUX,1989,33351.0
6683,LUX,1990,36442.0
6684,LUX,1991,36706.0
6685,LUX,1992,39198.2989972173
6686,LUX,1993,39231.59350188635
6687,LUX,1994,40179.49453548041
6688,LUX,1995,40990.712825112685
6689,LUX,1996,40838.56460274642
6690,LUX,1997,40687.90296279235
6691,LUX,1998,42311.34295374878
6692,LUX,1999,44142.560310701294
6693,LUX,2000,47061.11105669248
6694,LUX,2001,50063.824076531
6695,LUX,2002,50527.66394141982
6696,LUX,2003,51709.73585396883
6697,LUX,2004,51717.03305825775
6698,LUX,2005,52624.16248290635
6699,LUX,2006,53262.093930996925
6700,LUX,2007,54920.81002465592
6701,LUX,2008,58369.70148034947
6702,LUX,2009,56383.190819386706
6703,LUX,2010,52731.389494684634
6704,LUX,2011,54086.33729664133
6705,LUX,2012,54031.0
6706,LUX,2013,53675.45980204135
6707,LUX,2014,53973.39435153653
6708,LUX,2015,54100.08638349217
6709,LUX,2016,54251.44801924006
6710,LUX,2017,55516.09603164462
6711,LUX,2018,55037.18671363309
6712,LUX,2019,54625.962158566785
6713,LUX,2020,54751.602331303264
6714,LUX,2021,53489.33174392858
6715,LUX,2022,55346.675082632995
6736,MDG,1970,1900.0
6737,MDG,1971,1954.0
6738,MDG,1972,1986.0
6739,MDG,1973,1916.0
6740,MDG,1974,1824.0
6741,MDG,1975,1816.0
6742,MDG,1976,1795.0
6743,MDG,1977,1694.0
6744,MDG,1978,1691.0
6745,MDG,1979,1604.0
6746,MDG,1980,1714.0
6747,MDG,1981,1680.0
6748,MDG,1982,1492.0
6749,MDG,1983,1423.0
6750,MDG,1984,1395.0
6751,MDG,1985,1305.0
6752,MDG,1986,1296.0
6753,MDG,1987,1267.0
6754,MDG,1988,1258.0
6755,MDG,1989,1240.0
6756,MDG,1990,1251.0
6757,MDG,1991,1262.0
6758,MDG,1992,1160.670533644055
6759,MDG,1993,1152.6460623318474
6760,MDG,1994,1154.1894836927777
6761,MDG,1995,1132.1717646415016
6762,MDG,1996,1129.8485481073742
6763,MDG,1997,1132.4437234951688
6764,MDG,1998,1152.1545829273098
6765,MDG,1999,1174.2272274808554
6766,MDG,2000,1206.8937614601623
6767,MDG,2001,1238.7764128262836
6768,MDG,2002,1290.1064455092514
6769,MDG,2003,1110.821697808672
6770,MDG,2004,1198.4432505746915
6771,MDG,2005,1239.896974885536
6772,MDG,2006,1276.486788139317
6773,MDG,2007,1322.4795193682355
6774,MDG,2008,1384.1850036771834
6775,MDG,2009,1458.7853395069988
6776,MDG,2010,1367.6862572519497
6777,MDG,2011,1349.6198337375167
6778,MDG,2012,1347.0
6779,MDG,2013,1350.638040004712
6780,MDG,2014,1345.350945044516
6781,MDG,2015,1354.1408001073978
6782,MDG,2016,1360.7545006851938
6783,MDG,2017,1379.3698342593648
6784,MDG,2018,1398.0183426717206
6785,MDG,2019,1407.442425894754
6786,MDG,2020,1434.2703140960969
6787,MDG,2021,1300.542836411424
6788,MDG,2022,1343.4438578473782
6809,MWI,1970,722.0
6810,MWI,1971,713.0
6811,MWI,1972,794.0
6812,MWI,1973,851.0
6813,MWI,1974,896.0
6814,MWI,1975,928.0
6815,MWI,1976,934.0
6816,MWI,1977,942.0
6817,MWI,1978,961.0
6818,MWI,1979,1015.0
6819,MWI,1980,1030.0
6820,MWI,1981,1004.0
6821,MWI,1982,925.0
6822,MWI,1983,904.0
6823,MWI,1984,913.0
6824,MWI,1985,925.0
6825,MWI,1986,966.0
6826,MWI,1987,936.0
6827,MWI,1988,905.0
6828,MWI,1989,872.0
6829,MWI,1990,864.0
6830,MWI,1991,861.0
6831,MWI,1992,899.975111985489
6832,MWI,1993,802.9305001829443
6833,MWI,1994,865.763191642982
6834,MWI,1995,791.5500602937615
6835,MWI,1996,906.8790169328316
6836,MWI,1997,972.8213561368592
6837,MWI,1998,1005.8521386730674
6838,MWI,1999,986.0287117254078
6839,MWI,2000,989.8359268128082
6840,MWI,2001,967.0872078365064
6841,MWI,2002,899.2305028956672
6842,MWI,2003,886.1978351532919
6843,MWI,2004,905.7954573417188
6844,MWI,2005,922.761274523614
6845,MWI,2006,920.0499453683124
6846,MWI,2007,929.4761925608914
6847,MWI,2008,982.3916452607176
6848,MWI,2009,1017.8208100763349
6849,MWI,2010,1061.9494613142765
6850,MWI,2011,1091.5876453348292
6851,MWI,2012,1102.0
6852,MWI,2013,1089.306420894477
6853,MWI,2014,1112.7039040025431
6854,MWI,2015,1142.9806596280062
6855,MWI,2016,1144.3241294161178
6856,MWI,2017,1138.736299468755
6857,MWI,2018,1153.0430247575991
6858,MWI,2019,1172.6712847901124
6859,MWI,2020,1205.4770715379748
6860,MWI,2021,1186.6827178733677
6861,MWI,2022,1211.209253928855
6882,MYS,1970,3196.0
6883,MYS,1971,3314.0
6884,MYS,1972,3475.0
6885,MYS,1973,3649.0
6886,MYS,1974,4081.0
6887,MYS,1975,4285.0
6888,MYS,1976,4221.0
6889,MYS,1977,4638.0
6890,MYS,1978,4903.0
6891,MYS,1979,5214.0
6892,MYS,1980,5510.0
6893,MYS,1981,5829.0
6894,MYS,1982,6095.0
6895,MYS,1983,6303.0
6896,MYS,1984,6529.0
6897,MYS,1985,6867.0
6898,MYS,1986,6626.0
6899,MYS,1987,6543.0
6900,MYS,1988,6723.0
6901,MYS,1989,7144.0
6902,MYS,1990,7634.0
6903,MYS,1991,8179.0
6904,MYS,1992,8781.208893108405
6905,MYS,1993,9383.9321554432
6906,MYS,1994,10131.929337681157
6907,MYS,1995,10867.256099167236
6908,MYS,1996,11725.092539240552
6909,MYS,1997,12668.668326380066
6910,MYS,1998,13344.5706070554
6911,MYS,1999,12129.63578542647
6912,MYS,2000,12636.607156270931
6913,MYS,2001,13474.701462099618
6914,MYS,2002,13307.214860642716
