,year,Tax revenue (% of GDP),country
7708,1994,17.7871428356453,ROU
7709,1994,..,RUS
7710,1994,..,RWA
7711,1994,..,WSM
7712,1994,..,SMR
7713,1994,..,STP
7714,1994,..,SAU
7715,1994,..,SEN
7716,1994,..,SRB
7717,1994,30.0451246282241,SYC
7718,1994,..,SLE
7719,1994,16.6131522787889,SGP
7720,1994,..,SXM
7721,1994,..,SVK
7722,1994,18.8542111413136,SVN
7723,1994,..,SLB
7724,1994,..,SOM
7725,1994,19.6043743222704,ZAF
7726,1994,..,SSD
7727,1994,15.1175677438788,ESP
7728,1994,17.1679756304785,LKA
7729,1994,15.2460065501361,KNA
7730,1994,..,LCA
7731,1994,..,MAF
7732,1994,19.7701796591084,VCT
7733,1994,..,SDN
7734,1994,..,SUR
7735,1994,14.8430690976516,SWE
7736,1994,7.85574635967433,CHE
7737,1994,..,SYR
7738,1994,..,TJK
7739,1994,..,TZA
7740,1994,16.0356890181589,THA
7741,1994,..,TLS
7742,1994,..,TGO
7743,1994,..,TON
7744,1994,..,TTO
7745,1994,20.7641427107969,TUN
7746,1994,15.2014676965386,TUR
7747,1994,..,TKM
7748,1994,..,TCA
7749,1994,..,TUV
7750,1994,..,UGA
7751,1994,..,UKR
7752,1994,..,ARE
7753,1994,23.7970949924584,GBR
7754,1994,10.6235066354376,USA
7755,1994,19.0344093835043,URY
7756,1994,..,UZB
7757,1994,..,VUT
7758,1994,..,VEN
7759,1994,..,VNM
7760,1994,..,VIR
7761,1994,..,PSE
7762,1994,..,YEM
7763,1994,17.2365182861065,ZMB
7764,1994,..,ZWE
7768,1994,,Data from database: World Development Indicators
7769,1994,,Last Updated: 10/07/2025
7770,1995,..,AFG
7771,1995,11.2022198544936,ALB
7772,1995,..,DZA
7773,1995,..,ASM
7774,1995,..,AND
7775,1995,..,AGO
7776,1995,..,ATG
7777,1995,8.05435765172309,ARG
7778,1995,..,ARM
7779,1995,..,ABW
7780,1995,21.1595939061725,AUS
7781,1995,24.6852666278446,AUT
7782,1995,17.9540725466304,AZE
7783,1995,17.3461650627005,BHS
7784,1995,4.21857580880695,BHR
7785,1995,..,BGD
7786,1995,..,BRB
7787,1995,19.8876469280001,BLR
7788,1995,25.62241940319,BEL
7789,1995,14.1987058177156,BLZ
7790,1995,..,BEN
7791,1995,..,BMU
7792,1995,6.89825503766094,BTN
7793,1995,9.72232949409585,BOL
7794,1995,..,BIH
7795,1995,16.7657958548749,BWA
7796,1995,..,BRA
7797,1995,..,VGB
7798,1995,..,BRN
7799,1995,11.1566642653274,BGR
7800,1995,..,BFA
7801,1995,16.6782065784591,BDI
7802,1995,..,CPV
7803,1995,..,KHM
7804,1995,7.18366897108368,CMR
7805,1995,13.2870622555226,CAN
7806,1995,..,CYM
7807,1995,..,CAF
7808,1995,..,TCD
7809,1995,..,Channel Islands
7810,1995,15.0239221881507,CHL
7811,1995,..,CHN
7812,1995,..,COL
7813,1995,..,COM
7814,1995,4.93161576886034,COD
7815,1995,..,COG
7816,1995,12.2450379591895,CRI
7817,1995,18.8190745863034,CIV
7818,1995,23.490744304433,HRV
7819,1995,..,CUB
7820,1995,..,CUW
7821,1995,18.4350342490507,CYP
7822,1995,16.1241883041147,CZE
7823,1995,31.7355683200248,DNK
7824,1995,..,DJI
7825,1995,..,DMA
7826,1995,10.5746248391509,DOM
7827,1995,..,ECU
7828,1995,17.6230392156863,EGY
7829,1995,..,SLV
7830,1995,..,GNQ
7831,1995,..,ERI
7832,1995,22.8390173739655,EST
7833,1995,..,SWZ
7834,1995,8.22432020449962,ETH
7835,1995,..,FRO
7836,1995,22.2061424086037,FJI
7837,1995,20.7223678062852,FIN
7838,1995,19.5966740550192,FRA
7839,1995,..,PYF
7840,1995,..,GAB
7841,1995,..,GMB
7842,1995,5.41484296030328,GEO
7843,1995,11.444000568442,DEU
7844,1995,..,GHA
7845,1995,..,GIB
7846,1995,18.8429151205785,GRC
7847,1995,..,GRL
7848,1995,..,GRD
7849,1995,..,GUM
7850,1995,7.71473124255776,GTM
7851,1995,..,GIN
7852,1995,..,GNB
7853,1995,..,GUY
7854,1995,..,HTI
7855,1995,..,HND
7856,1995,..,HKG
7857,1995,23.0916335586681,HUN
7858,1995,22.5133473452549,ISL
7859,1995,9.22682469090603,IND
7860,1995,14.9647722699912,IDN
7861,1995,6.22079867839147,IRN
7862,1995,..,IRQ
7863,1995,26.5265891801017,IRL
7864,1995,..,IMN
7865,1995,25.7264777343865,ISR
7866,1995,24.3070085648874,ITA
7867,1995,21.7440400125625,JAM
7868,1995,..,JPN
7869,1995,20.7086346957389,JOR
7870,1995,..,KAZ
7871,1995,..,KEN
7872,1995,..,KIR
7873,1995,..,PRK
7874,1995,12.9920949919083,KOR
7875,1995,..,XKX
7876,1995,1.14618124453099,KWT
7877,1995,..,KGZ
7878,1995,..,LAO
7879,1995,14.0329400611727,LVA
7880,1995,..,LBN
7881,1995,28.750497175983,LSO
7882,1995,..,LBR
7883,1995,..,LBY
7884,1995,..,LIE
7885,1995,19.6892251282717,LTU
7886,1995,24.4732270691556,LUX
7887,1995,..,MAC
7888,1995,6.84586581735106,MDG
7889,1995,..,MWI
7890,1995,..,MYS
7891,1995,13.5963884925789,MDV
7892,1995,..,MLI
7893,1995,20.3481282370681,MLT
7894,1995,..,MHL
7895,1995,..,MRT
7896,1995,15.9001352002415,MUS
7897,1995,8.03161830575895,MEX
7898,1995,..,FSM
7899,1995,..,MDA
7900,1995,..,MCO
7901,1995,9.77395635608051,MNG
7902,1995,..,MNE
7903,1995,18.351209036907,MAR
7904,1995,..,MOZ
7905,1995,3.74448720005159,MMR
7906,1995,25.0186945495627,NAM
7907,1995,..,NRU
7908,1995,8.98551385878864,NPL
7909,1995,20.8394943520628,NLD
7910,1995,..,NCL
7911,1995,..,NZL
7912,1995,9.40273440161028,NIC
7913,1995,..,NER
7914,1995,..,NGA
7915,1995,..,MKD
7916,1995,..,MNP
7917,1995,23.0049068773115,NOR
7918,1995,..,OMN
7919,1995,..,PAK
7920,1995,..,PLW
7921,1995,..,PAN
7922,1995,19.7271538573297,PNG
7923,1995,..,PRY
7924,1995,13.6847575729859,PER
7925,1995,14.2662552351009,PHL
7926,1995,22.2838435133567,POL
7927,1995,19.6949300211616,PRT
7928,1995,..,PRI
7929,1995,..,QAT
7930,1995,17.4020445168581,ROU
7931,1995,..,RUS
7932,1995,..,RWA
7933,1995,..,WSM
7934,1995,..,SMR
7935,1995,..,STP
7936,1995,..,SAU
7937,1995,..,SEN
7938,1995,..,SRB
7939,1995,25.9736557691361,SYC
7940,1995,..,SLE
7941,1995,15.7685036472599,SGP
7942,1995,..,SXM
7943,1995,..,SVK
7944,1995,21.4743733800061,SVN
7945,1995,..,SLB
7946,1995,..,SOM
7947,1995,20.2955260214681,ZAF
7948,1995,..,SSD
7949,1995,..,ESP
7950,1995,17.7520171555561,LKA
7951,1995,..,KNA
7952,1995,..,LCA
7953,1995,..,MAF
7954,1995,19.221302829282,VCT
7955,1995,..,SDN
7956,1995,..,SUR
7957,1995,26.757719814716,SWE
7958,1995,7.91546148574552,CHE
7959,1995,..,SYR
7960,1995,..,TJK
7961,1995,..,TZA
7962,1995,16.4409308201272,THA
7963,1995,..,TLS
7964,1995,..,TGO
7965,1995,..,TON
7966,1995,..,TTO
7967,1995,20.4858138143774,TUN
7968,1995,13.976774696349,TUR
7969,1995,..,TKM
7970,1995,..,TCA
7971,1995,..,TUV
7972,1995,..,UGA
7973,1995,..,UKR
7974,1995,..,ARE
7975,1995,23.2315738191807,GBR
7976,1995,10.980989035111,USA
7977,1995,16.8787580283368,URY
7978,1995,..,UZB
7979,1995,17.9014774800558,VUT
7980,1995,..,VEN
7981,1995,..,VNM
7982,1995,..,VIR
7983,1995,..,PSE
7984,1995,..,YEM
7985,1995,15.6895001581762,ZMB
7986,1995,..,ZWE
7990,1995,,Data from database: World Development Indicators
7991,1995,,Last Updated: 10/07/2025
7992,1996,..,AFG
7993,1996,8.76625058391996,ALB
7994,1996,..,DZA
7995,1996,..,ASM
7996,1996,..,AND
7997,1996,..,AGO
7998,1996,..,ATG
7999,1996,8.17178777492906,ARG
8000,1996,..,ARM
8001,1996,..,ABW
8002,1996,21.8723592497859,AUS
8003,1996,26.0699077341455,AUT
8004,1996,9.85045743980092,AZE
8005,1996,17.0490440565254,BHS
8006,1996,4.43507307923291,BHR
8007,1996,..,BGD
8008,1996,..,BRB
8009,1996,18.7997748111698,BLR
8010,1996,26.0298916733672,BEL
8011,1996,14.7286830816243,BLZ
8012,1996,..,BEN
8013,1996,..,BMU
8014,1996,7.85249702894329,BTN
8015,1996,12.2938525238754,BOL
8016,1996,..,BIH
8017,1996,14.9371078939367,BWA
8018,1996,..,BRA
8019,1996,..,VGB
8020,1996,..,BRN
8021,1996,12.0685973776701,BGR
8022,1996,..,BFA
8023,1996,13.4389965792474,BDI
8024,1996,..,CPV
8025,1996,..,KHM
8026,1996,..,CMR
8027,1996,13.8784928253593,CAN
8028,1996,..,CYM
8029,1996,..,CAF
8030,1996,..,TCD
8031,1996,..,Channel Islands
8032,1996,16.0605426587527,CHL
8033,1996,..,CHN
8034,1996,..,COL
8035,1996,..,COM
8036,1996,4.76004711918406,COD
8037,1996,..,COG
8038,1996,12.6428152370212,CRI
8039,1996,..,CIV
8040,1996,23.1204865642999,HRV
8041,1996,..,CUB
8042,1996,..,CUW
8043,1996,17.8419789921569,CYP
8044,1996,15.2021454386609,CZE
8045,1996,32.029247489339,DNK
8046,1996,..,DJI
8047,1996,..,DMA
8048,1996,10.3443425255087,DOM
8049,1996,..,ECU
8050,1996,17.4629468177855,EGY
8051,1996,..,SLV
8052,1996,..,GNQ
8053,1996,..,ERI
8054,1996,21.8490911610692,EST
8055,1996,..,SWZ
8056,1996,8.734556381743,ETH
8057,1996,..,FRO
8058,1996,21.2078200321371,FJI
8059,1996,21.9333771340596,FIN
8060,1996,20.5321010378968,FRA
8061,1996,..,PYF
8062,1996,..,GAB
8063,1996,..,GMB
8064,1996,7.87643789582526,GEO
8065,1996,10.8612643630481,DEU
8066,1996,..,GHA
8067,1996,..,GIB
8068,1996,19.075319278645,GRC
8069,1996,..,GRL
8070,1996,..,GRD
8071,1996,..,GUM
8072,1996,8.52966373904846,GTM
8073,1996,..,GIN
8074,1996,..,GNB
8075,1996,..,GUY
8076,1996,..,HTI
8077,1996,..,HND
8078,1996,..,HKG
8079,1996,22.8304438930091,HUN
8080,1996,23.4478366335022,ISL
8081,1996,9.23146869089268,IND
8082,1996,14.234801940785,IDN
8083,1996,7.94631513984084,IRN
8084,1996,..,IRQ
8085,1996,27.2110374805352,IRL
8086,1996,..,IMN
8087,1996,25.1648234699065,ISR
8088,1996,24.2472073845421,ITA
8089,1996,20.1091995719527,JAM
8090,1996,..,JPN
8091,1996,21.6896734261748,JOR
8092,1996,..,KAZ
8093,1996,..,KEN
8094,1996,..,KIR
8095,1996,..,PRK
8096,1996,13.2343650587174,KOR
8097,1996,..,XKX
8098,1996,0.965097411205735,KWT
8099,1996,..,KGZ
8100,1996,..,LAO
8101,1996,13.509170834561,LVA
8102,1996,..,LBN
8103,1996,26.9618996861051,LSO
8104,1996,..,LBR
8105,1996,..,LBY
8106,1996,..,LIE
8107,1996,18.8020042195713,LTU
8108,1996,24.6973870800268,LUX
8109,1996,13.1032462308042,MAC
8110,1996,..,MDG
8111,1996,..,MWI
8112,1996,19.3779263159554,MYS
8113,1996,13.4521788341822,MDV
8114,1996,..,MLI
8115,1996,18.2113724879265,MLT
8116,1996,..,MHL
8117,1996,..,MRT
8118,1996,14.6161928118565,MUS
8119,1996,8.31438930391734,MEX
8120,1996,..,FSM
8121,1996,12.0896762347,MDA
8122,1996,..,MCO
8123,1996,9.60234781614151,MNG
8124,1996,..,MNE
8125,1996,..,MAR
8126,1996,..,MOZ
8127,1996,3.9593171544736,MMR
8128,1996,23.9866294787519,NAM
8129,1996,..,NRU
8130,1996,8.71991418688457,NPL
8131,1996,21.4375905010136,NLD
8132,1996,..,NCL
8133,1996,..,NZL
8134,1996,9.49444128842394,NIC
8135,1996,..,NER
8136,1996,..,NGA
8137,1996,..,MKD
8138,1996,..,MNP
8139,1996,23.9368258567593,NOR
8140,1996,..,OMN
8141,1996,..,PAK
8142,1996,..,PLW
8143,1996,..,PAN
8144,1996,22.4631845408922,PNG
8145,1996,..,PRY
8146,1996,14.1998141675147,PER
8147,1996,14.8266416552207,PHL
8148,1996,21.572394641671,POL
8149,1996,20.5167584296485,PRT
8150,1996,..,PRI
8151,1996,..,QAT
8152,1996,16.1077302703794,ROU
8153,1996,..,RUS
8154,1996,..,RWA
8155,1996,..,WSM
8156,1996,..,SMR
8157,1996,..,STP
8158,1996,..,SAU
8159,1996,..,SEN
8160,1996,..,SRB
8161,1996,25.3182096721425,SYC
8162,1996,..,SLE
8163,1996,15.8973671573725,SGP
8164,1996,..,SXM
8165,1996,..,SVK
8166,1996,22.2304492806794,SVN
8167,1996,..,SLB
8168,1996,..,SOM
8169,1996,20.9846364817904,ZAF
8170,1996,..,SSD
8171,1996,..,ESP
8172,1996,16.950690509915,LKA
8173,1996,..,KNA
8174,1996,..,LCA
8175,1996,..,MAF
8176,1996,19.9548613438806,VCT
8177,1996,..,SDN
8178,1996,..,SUR
8179,1996,27.2917046550957,SWE
8180,1996,8.33804506820865,CHE
8181,1996,..,SYR
8182,1996,..,TJK
8183,1996,..,TZA
8184,1996,16.7262176292695,THA
8185,1996,..,TLS
8186,1996,..,TGO
8187,1996,..,TON
8188,1996,..,TTO
8189,1996,19.8376192549157,TUN
8190,1996,15.1995210542093,TUR
8191,1996,..,TKM
8192,1996,..,TCA
8193,1996,..,TUV
8194,1996,..,UGA
8195,1996,..,UKR
8196,1996,..,ARE
8197,1996,23.0650125880089,GBR
8198,1996,11.373914577285,USA
8199,1996,17.3511022349298,URY
8200,1996,..,UZB
8201,1996,18.5719178082192,VUT
8202,1996,..,VEN
8203,1996,..,VNM
8204,1996,..,VIR
8205,1996,..,PSE
8206,1996,..,YEM
8207,1996,16.1056179545653,ZMB
8208,1996,..,ZWE
8212,1996,,Data from database: World Development Indicators
8213,1996,,Last Updated: 10/07/2025
8214,1997,..,AFG
8215,1997,9.75303831787712,ALB
8216,1997,..,DZA
8217,1997,..,ASM
8218,1997,..,AND
8219,1997,..,AGO
8220,1997,..,ATG
8221,1997,8.69008635554994,ARG
8222,1997,..,ARM
8223,1997,..,ABW
8224,1997,22.3755759747784,AUS
8225,1997,26.926211709083,AUT
8226,1997,10.693809961055,AZE
8227,1997,10.3952396894681,BHS
8228,1997,4.48333472278643,BHR
8229,1997,..,BGD
8230,1997,..,BRB
8231,1997,20.7345909549383,BLR
8232,1997,26.5670243171063,BEL
8233,1997,14.7248683306618,BLZ
8234,1997,..,BEN
8235,1997,..,BMU
8236,1997,6.79327260704803,BTN
8237,1997,12.6203460249816,BOL
8238,1997,..,BIH
8239,1997,..,BWA
8240,1997,..,BRA
8241,1997,..,VGB
8242,1997,..,BRN
8243,1997,18.5226349001335,BGR
8244,1997,..,BFA
8245,1997,11.4203617269545,BDI
8246,1997,..,CPV
8247,1997,..,KHM
8248,1997,..,CMR
8249,1997,14.5677283478242,CAN
8250,1997,..,CYM
8251,1997,..,CAF
8252,1997,..,TCD
8253,1997,..,Channel Islands
8254,1997,15.7811009565986,CHL
8255,1997,..,CHN
8256,1997,..,COL
8257,1997,..,COM
8258,1997,4.05375005067188,COD
8259,1997,..,COG
8260,1997,12.613164915421,CRI
8261,1997,..,CIV
8262,1997,22.2841315073274,HRV
8263,1997,..,CUB
8264,1997,..,CUW
8265,1997,17.1172284731415,CYP
8266,1997,14.9979091243393,CZE
8267,1997,31.8221219420916,DNK
8268,1997,..,DJI
8269,1997,..,DMA
8270,1997,11.4087879252525,DOM
8271,1997,..,ECU
8272,1997,15.9646483640466,EGY
8273,1997,..,SLV
8274,1997,..,GNQ
8275,1997,..,ERI
8276,1997,21.9671891680782,EST
8277,1997,..,SWZ
8278,1997,10.2666068991452,ETH
8279,1997,..,FRO
8280,1997,..,FJI
8281,1997,22.6246794987541,FIN
8282,1997,21.2050966247779,FRA
8283,1997,..,PYF
8284,1997,..,GAB
8285,1997,..,GMB
8286,1997,10.6237239017322,GEO
8287,1997,10.6964792240669,DEU
8288,1997,..,GHA
8289,1997,..,GIB
8290,1997,20.1397117181124,GRC
8291,1997,..,GRL
8292,1997,..,GRD
8293,1997,..,GUM
8294,1997,8.69766927303715,GTM
8295,1997,..,GIN
8296,1997,..,GNB
8297,1997,..,GUY
8298,1997,..,HTI
8299,1997,..,HND
8300,1997,..,HKG
8301,1997,20.8898361559331,HUN
8302,1997,21.9969035759941,ISL
8303,1997,9.00857773269381,IND
8304,1997,16.0118484144708,IDN
8305,1997,10.1579620986255,IRN
8306,1997,..,IRQ
8307,1997,26.8735851463462,IRL
8308,1997,..,IMN
8309,1997,25.5649158029725,ISR
8310,1997,25.7112738331661,ITA
8311,1997,19.9140942077378,JAM
8312,1997,..,JPN
8313,1997,19.0557296634419,JOR
8314,1997,6.78722058676219,KAZ
8315,1997,..,KEN
8316,1997,..,KIR
8317,1997,..,PRK
8318,1997,12.9018021711367,KOR
8319,1997,..,XKX
8320,1997,1.17305875069243,KWT
8321,1997,..,KGZ
8322,1997,..,LAO
8323,1997,16.0773374239137,LVA
8324,1997,11.9327257731959,LBN
8325,1997,29.2124748908169,LSO
8326,1997,..,LBR
8327,1997,..,LBY
8328,1997,..,LIE
8329,1997,21.5404183195114,LTU
8330,1997,25.244152327397,LUX
8331,1997,15.946757302324,MAC
8332,1997,..,MDG
8333,1997,..,MWI
8334,1997,19.7533668092053,MYS
8335,1997,14.4455044389877,MDV
8336,1997,..,MLI
8337,1997,20.050663768797,MLT
8338,1997,..,MHL
8339,1997,..,MRT
8340,1997,15.7810071488851,MUS
8341,1997,8.59224064670855,MEX
8342,1997,..,FSM
8343,1997,18.2831060982003,MDA
8344,1997,..,MCO
8345,1997,10.5724331514759,MNG
8346,1997,..,MNE
8347,1997,19.4054874639843,MAR
8348,1997,..,MOZ
8349,1997,4.41523918074799,MMR
8350,1997,26.6687060096273,NAM
8351,1997,..,NRU
8352,1997,8.72365986603116,NPL
8353,1997,20.9029919385381,NLD
8354,1997,..,NCL
8355,1997,..,NZL
8356,1997,10.589091758038,NIC
8357,1997,..,NER
8358,1997,..,NGA
8359,1997,..,MKD
8360,1997,..,MNP
8361,1997,23.8919165191792,NOR
8362,1997,..,OMN
8363,1997,..,PAK
8364,1997,..,PLW
8365,1997,..,PAN
8366,1997,23.7232047008306,PNG
8367,1997,..,PRY
8368,1997,14.3987605306478,PER
8369,1997,14.8614949312421,PHL
8370,1997,20.8348034382337,POL
8371,1997,20.2643012437292,PRT
8372,1997,..,PRI
8373,1997,..,QAT
8374,1997,17.0360116234838,ROU
8375,1997,..,RUS
8376,1997,..,RWA
8377,1997,..,WSM
8378,1997,..,SMR
8379,1997,..,STP
8380,1997,..,SAU
8381,1997,..,SEN
8382,1997,..,SRB
8383,1997,25.3436766978578,SYC
8384,1997,..,SLE
8385,1997,15.312341085021,SGP
8386,1997,..,SXM
8387,1997,..,SVK
8388,1997,21.8096257331822,SVN
8389,1997,..,SLB
8390,1997,..,SOM
8391,1997,21.2498395625278,ZAF
8392,1997,..,SSD
8393,1997,..,ESP
8394,1997,16.0076920311995,LKA
8395,1997,..,KNA
8396,1997,..,LCA
8397,1997,..,MAF
8398,1997,20.5648682613048,VCT
8399,1997,..,SDN
8400,1997,..,SUR
8401,1997,27.5039952111175,SWE
8402,1997,8.32392921234567,CHE
8403,1997,..,SYR
8404,1997,..,TJK
8405,1997,..,TZA
8406,1997,16.1054792572039,THA
8407,1997,..,TLS
8408,1997,..,TGO
8409,1997,..,TON
8410,1997,..,TTO
8411,1997,18.4410331511459,TUN
8412,1997,19.050538393081,TUR
8413,1997,..,TKM
8414,1997,..,TCA
8415,1997,..,TUV
8416,1997,..,UGA
8417,1997,..,UKR
8418,1997,0.992336343973077,ARE
8419,1997,23.7371316491942,GBR
8420,1997,11.8281999339672,USA
8421,1997,16.780792455572,URY
8422,1997,..,UZB
8423,1997,18.0915016136177,VUT
8424,1997,..,VEN
8425,1997,..,VNM
8426,1997,..,VIR
8427,1997,..,PSE
8428,1997,..,YEM
8429,1997,16.0500956738796,ZMB
8430,1997,..,ZWE
8434,1997,,Data from database: World Development Indicators
8435,1997,,Last Updated: 10/07/2025
8436,1998,..,AFG
8437,1998,14.2642010672685,ALB
8438,1998,..,DZA
8439,1998,..,ASM
8440,1998,..,AND
8441,1998,..,AGO
8442,1998,..,ATG
8443,1998,9.03052618638845,ARG
8444,1998,..,ARM
8445,1998,..,ABW
8446,1998,22.2288032041274,AUS
8447,1998,27.02386308091,AUT
8448,1998,12.6793349997094,AZE
8449,1998,9.97250198295972,BHS
8450,1998,4.98151845306491,BHR
8451,1998,..,BGD
8452,1998,..,BRB
8453,1998,17.1123289388046,BLR
8454,1998,27.1630417867819,BEL
8455,1998,14.6014523937601,BLZ
8456,1998,..,BEN
8457,1998,..,BMU
8458,1998,8.31144869899844,BTN
8459,1998,13.5465291507295,BOL
8460,1998,..,BIH
8461,1998,..,BWA
8462,1998,..,BRA
8463,1998,..,VGB
8464,1998,..,BRN
8465,1998,19.3755012747903,BGR
8466,1998,..,BFA
8467,1998,13.8542953523238,BDI
8468,1998,..,CPV
8469,1998,..,KHM
8470,1998,9.69459913614923,CMR
8471,1998,14.668397589042,CAN
8472,1998,..,CYM
8473,1998,..,CAF
8474,1998,..,TCD
8475,1998,..,Channel Islands
8476,1998,15.771289644969,CHL
8477,1998,..,CHN
8478,1998,13.7437321544523,COL
8479,1998,..,COM
8480,1998,5.34976331444522,COD
8481,1998,..,COG
8482,1998,12.8238649326758,CRI
8483,1998,..,CIV
8484,1998,24.2414820697298,HRV
8485,1998,..,CUB
8486,1998,..,CUW
8487,1998,18.3161200731276,CYP
8488,1998,14.2860567923411,CZE
8489,1998,32.2070729134714,DNK
8490,1998,..,DJI
8491,1998,..,DMA
8492,1998,11.4316696590021,DOM
8493,1998,..,ECU
8494,1998,..,EGY
8495,1998,9.87978982523739,SLV
8496,1998,..,GNQ
8497,1998,..,ERI
8498,1998,22.1073473986806,EST
8499,1998,..,SWZ
8500,1998,10.987988994342,ETH
8501,1998,..,FRO
8502,1998,..,FJI
8503,1998,22.7175727179879,FIN
8504,1998,23.1752076924494,FRA
8505,1998,..,PYF
8506,1998,..,GAB
8507,1998,..,GMB
8508,1998,10.0157304713168,GEO
8509,1998,10.7927073495161,DEU
8510,1998,..,GHA
8511,1998,..,GIB
8512,1998,21.2361125370926,GRC
8513,1998,..,GRL
8514,1998,..,GRD
8515,1998,..,GUM
8516,1998,9.37193397451466,GTM
8517,1998,..,GIN
8518,1998,..,GNB
8519,1998,..,GUY
8520,1998,..,HTI
8521,1998,..,HND
8522,1998,..,HKG
8523,1998,20.7321964296248,HUN
8524,1998,23.955228336234,ISL
8525,1998,8.11314351097825,IND
8526,1998,15.0275881804252,IDN
8527,1998,8.64437605391793,IRN
8528,1998,..,IRQ
8529,1998,26.4943284050314,IRL
8530,1998,..,IMN
8531,1998,24.7122735398622,ISR
8532,1998,24.5925369294623,ITA
8533,1998,20.851857286619,JAM
8534,1998,..,JPN
8535,1998,18.1234625120325,JOR
8536,1998,7.29479389602331,KAZ
8537,1998,..,KEN
8538,1998,..,KIR
8539,1998,..,PRK
8540,1998,12.6202187465621,KOR
8541,1998,..,XKX
8542,1998,1.49244292670587,KWT
8543,1998,..,KGZ
8544,1998,..,LAO
8545,1998,17.0893602714196,LVA
8546,1998,12.6332288041608,LBN
8547,1998,25.0805433413429,LSO
8548,1998,..,LBR
8549,1998,..,LBY
8550,1998,..,LIE
8551,1998,22.089202319472,LTU
8552,1998,25.6011769443944,LUX
8553,1998,14.2216711530661,MAC
8554,1998,..,MDG
8555,1998,..,MWI
8556,1998,16.7301574972727,MYS
8557,1998,14.2002404743947,MDV
8558,1998,..,MLI
8559,1998,18.3363556192471,MLT
8560,1998,..,MHL
8561,1998,..,MRT
8562,1998,15.7808862294593,MUS
8563,1998,7.70264913994996,MEX
8564,1998,..,FSM
8565,1998,18.0802408389372,MDA
8566,1998,..,MCO
8567,1998,8.35867208733412,MNG
8568,1998,..,MNE
8569,1998,17.2315353065392,MAR
8570,1998,..,MOZ
8571,1998,3.51930951883989,MMR
8572,1998,25.6934877320742,NAM
8573,1998,..,NRU
8574,1998,8.63933254666024,NPL
8575,1998,20.6795681277685,NLD
8576,1998,..,NCL
8577,1998,..,NZL
8578,1998,11.0364830637541,NIC
8579,1998,..,NER
8580,1998,..,NGA
8581,1998,..,MKD
8582,1998,..,MNP
8583,1998,23.9569539127065,NOR
8584,1998,..,OMN
8585,1998,..,PAK
8586,1998,..,PLW
8587,1998,..,PAN
8588,1998,20.4802911476754,PNG
8589,1998,..,PRY
8590,1998,14.2348049647571,PER
8591,1998,13.6754637567029,PHL
8592,1998,20.0841792848044,POL
8593,1998,20.3818669861493,PRT
8594,1998,..,PRI
8595,1998,..,QAT
8596,1998,17.7360387162672,ROU
8597,1998,..,RUS
8598,1998,..,RWA
8599,1998,..,WSM
8600,1998,..,SMR
8601,1998,..,STP
8602,1998,..,SAU
8603,1998,..,SEN
8604,1998,..,SRB
8605,1998,24.8466651315736,SYC
8606,1998,..,SLE
8607,1998,14.0310256358429,SGP
8608,1998,..,SXM
8609,1998,..,SVK
8610,1998,22.4780960046814,SVN
8611,1998,..,SLB
8612,1998,..,SOM
8613,1998,21.9639431431796,ZAF
8614,1998,..,SSD
8615,1998,..,ESP
8616,1998,14.4764269842611,LKA
8617,1998,..,KNA
8618,1998,..,LCA
8619,1998,..,MAF
8620,1998,21.1743013769244,VCT
8621,1998,619.716328234893,SDN
8622,1998,..,SUR
8623,1998,29.6617437759601,SWE
8624,1998,9.26195695886805,CHE
8625,1998,..,SYR
8626,1998,7.68906661464937,TJK
8627,1998,..,TZA
8628,1998,13.7881674416943,THA
8629,1998,..,TLS
8630,1998,..,TGO
8631,1998,..,TON
8632,1998,..,TTO
8633,1998,19.18316383043,TUN
8634,1998,14.6683801012076,TUR
8635,1998,..,TKM
8636,1998,..,TCA
8637,1998,..,TUV
8638,1998,..,UGA
8639,1998,..,UKR
8640,1998,1.07587239217888,ARE
8641,1998,25.0251126438531,GBR
8642,1998,12.3298307799882,USA
8643,1998,16.9828417745635,URY
8644,1998,..,UZB
8645,1998,17.7355218704219,VUT
8646,1998,..,VEN
8647,1998,..,VNM
8648,1998,..,VIR
8649,1998,..,PSE
8650,1998,..,YEM
8651,1998,16.1881871288854,ZMB
8652,1998,..,ZWE
8656,1998,,Data from database: World Development Indicators
8657,1998,,Last Updated: 10/07/2025
8658,1999,..,AFG
8659,1999,..,ALB
8660,1999,..,DZA
8661,1999,..,ASM
8662,1999,..,AND
8663,1999,16.2939716615223,AGO
8664,1999,..,ATG
8665,1999,9.07612433559182,ARG
8666,1999,..,ARM
8667,1999,..,ABW
8668,1999,22.4149937199163,AUS
8669,1999,26.7081532349359,AUT
8670,1999,12.7334587163254,AZE
8671,1999,10.3236780424448,BHS
8672,1999,4.40879662320093,BHR
8673,1999,..,BGD
8674,1999,..,BRB
8675,1999,16.6724761934976,BLR
8676,1999,27.0095118766394,BEL
8677,1999,12.7474631342164,BLZ
8678,1999,..,BEN
8679,1999,..,BMU
8680,1999,7.36250647127559,BTN
8681,1999,12.0397851865925,BOL
8682,1999,..,BIH
8683,1999,..,BWA
8684,1999,..,BRA
8685,1999,..,VGB
8686,1999,..,BRN
8687,1999,20.0322957340146,BGR
8688,1999,..,BFA
8689,1999,13.1656455862978,BDI
8690,1999,..,CPV
8691,1999,..,KHM
