,year,General government final consumption expenditure (% of GDP),country
7103,1991,,Last Updated: 10/07/2025
7104,1992,..,AFG
7105,1992,21.4082882933696,ALB
7106,1992,16.0179356226305,DZA
7107,1992,..,ASM
7108,1992,..,AND
7109,1992,..,AGO
7110,1992,..,ATG
7111,1992,2.97553802761558,ARG
7112,1992,18.5466971855959,ARM
7113,1992,..,ABW
7114,1992,19.4960782460782,AUS
7115,1992,18.5626189584472,AUT
7116,1992,17.7195493869422,AZE
7117,1992,13.7430041814088,BHS
7118,1992,20.9822633412881,BHR
7119,1992,4.45122187024089,BGD
7120,1992,..,BRB
7121,1992,15.2173913043478,BLR
7122,1992,20.9609310665367,BEL
7123,1992,13.0700179533214,BLZ
7124,1992,15.7527458695796,BEN
7125,1992,..,BMU
7126,1992,15.0199330508006,BTN
7127,1992,12.8705016251926,BOL
7128,1992,..,BIH
7129,1992,26.3577544324924,BWA
7130,1992,17.0630155947621,BRA
7131,1992,..,VGB
7132,1992,15.4248400903582,BRN
7133,1992,20.3361553784861,BGR
7134,1992,21.7335283551021,BFA
7135,1992,19.2375890021016,BDI
7136,1992,..,CPV
7137,1992,..,KHM
7138,1992,12.8125681439644,CMR
7139,1992,24.44462693963,CAN
7140,1992,..,CYM
7141,1992,17.1265884090623,CAF
7142,1992,9.19817556258545,TCD
7143,1992,..,Channel Islands
7144,1992,9.55139959410647,CHL
7145,1992,14.5924617887132,CHN
7146,1992,13.1328297032988,COL
7147,1992,11.0452150066906,COM
7148,1992,..,COD
7149,1992,26.9317362184441,COG
7150,1992,12.1100290283559,CRI
7151,1992,17.4418207904825,CIV
7152,1992,..,HRV
7153,1992,34.7986525877134,CUB
7154,1992,..,CUW
7155,1992,19.037030459033,CYP
7156,1992,20.4112133651643,CZE
7157,1992,24.1550076813151,DNK
7158,1992,..,DJI
7159,1992,..,DMA
7160,1992,3.84325117975448,DOM
7161,1992,9.93883890969136,ECU
7162,1992,10.4241552839684,EGY
7163,1992,9.82984086436313,SLV
7164,1992,..,GNQ
7165,1992,21.7679608542553,ERI
7166,1992,..,EST
7167,1992,..,SWZ
7168,1992,..,ETH
7169,1992,..,FRO
7170,1992,18.0074678707885,FJI
7171,1992,24.2693369188309,FIN
7172,1992,22.4482751517868,FRA
7173,1992,17.3520667477521,PYF
7174,1992,15.4953183900126,GAB
7175,1992,14.1632971488584,GMB
7176,1992,9.38337801608579,GEO
7177,1992,19.1331021293767,DEU
7178,1992,12.1075681220176,GHA
7179,1992,..,GIB
7180,1992,16.1733636771943,GRC
7181,1992,..,GRL
7182,1992,..,GRD
7183,1992,..,GUM
7184,1992,6.42488304503928,GTM
7185,1992,5.92563037597696,GIN
7186,1992,8.97817959200564,GNB
7187,1992,16.7511875722172,GUY
7188,1992,..,HTI
7189,1992,7.9874994419604,HND
7190,1992,7.62417454437327,HKG
7191,1992,25.6670327987146,HUN
7192,1992,20.4076022431715,ISL
7193,1992,10.9150464795678,IND
7194,1992,9.51626587965038,IDN
7195,1992,9.71463556374536,IRN
7196,1992,7.55062184862269,IRQ
7197,1992,18.5489721857361,IRL
7198,1992,..,IMN
7199,1992,24.7760315687357,ISR
7200,1992,19.4854992736461,ITA
7201,1992,9.34656930784729,JAM
7202,1992,13.7426283498214,JPN
7203,1992,21.8978506536672,JOR
7204,1992,18.2006633499171,KAZ
7205,1992,15.6822725897384,KEN
7206,1992,..,KIR
7207,1992,..,PRK
7208,1992,11.0605719951805,KOR
7209,1992,..,XKX
7210,1992,55.5496446314315,KWT
7211,1992,21.3678672602185,KGZ
7212,1992,..,LAO
7213,1992,..,LVA
7214,1992,14.0012244601424,LBN
7215,1992,..,LSO
7216,1992,..,LBR
7217,1992,28.8753799392097,LBY
7218,1992,..,LIE
7219,1992,..,LTU
7220,1992,15.6897178181247,LUX
7221,1992,8.90017611475535,MAC
7222,1992,13.4125245436577,MDG
7223,1992,..,MWI
7224,1992,13.0101803798728,MYS
7225,1992,..,MDV
7226,1992,15.1932042931047,MLI
7227,1992,17.346279389665,MLT
7228,1992,..,MHL
7229,1992,14.625174018724,MRT
7230,1992,13.1351906835654,MUS
7231,1992,9.94287452110455,MEX
7232,1992,..,FSM
7233,1992,..,MDA
7234,1992,..,MCO
7235,1992,15.8486690497637,MNG
7236,1992,..,MNE
7237,1992,16.4648336860816,MAR
7238,1992,16.141228963065,MOZ
7239,1992,..,MMR
7240,1992,26.682223561025,NAM
7241,1992,..,NRU
7242,1992,7.79756198498635,NPL
7243,1992,22.3685070843053,NLD
7244,1992,..,NCL
7245,1992,18.8549179804685,NZL
7246,1992,19.6720214190094,NIC
7247,1992,19.8632710853858,NER
7248,1992,..,NGA
7249,1992,18.5561583104949,MKD
7250,1992,..,MNP
7251,1992,21.9519784329714,NOR
7252,1992,24.2977116033446,OMN
7253,1992,12.8420774567953,PAK
7254,1992,..,PLW
7255,1992,15.1664931951316,PAN
7256,1992,23.7864077669903,PNG
7257,1992,8.03321117542784,PRY
7258,1992,7.85955799014648,PER
7259,1992,9.24895154768848,PHL
7260,1992,..,POL
7261,1992,16.8983427615539,PRT
7262,1992,13.8756579112647,PRI
7263,1992,..,QAT
7264,1992,14.2821601539176,ROU
7265,1992,13.8574434508154,RUS
7266,1992,14.4720627985246,RWA
7267,1992,..,WSM
7268,1992,..,SMR
7269,1992,..,STP
7270,1992,29.7416798793909,SAU
7271,1992,16.0408336336672,SEN
7272,1992,..,SRB
7273,1992,29.6330907452517,SYC
7274,1992,8.50022527098775,SLE
7275,1992,8.82616856766706,SGP
7276,1992,..,SXM
7277,1992,29.9302044418951,SVK
7278,1992,17.5382162578652,SVN
7279,1992,..,SLB
7280,1992,..,SOM
7281,1992,17.9005585499176,ZAF
7282,1992,..,SSD
7283,1992,17.8184496597917,ESP
7284,1992,9.63405544073006,LKA
7285,1992,..,KNA
7286,1992,..,LCA
7287,1992,..,MAF
7288,1992,..,VCT
7289,1992,7.26866170509959,SDN
7290,1992,..,SUR
7291,1992,27.0912387730492,SWE
7292,1992,11.8286569176593,CHE
7293,1992,14.4197185372548,SYR
7294,1992,..,TJK
7295,1992,13.5232531466186,TZA
7296,1992,9.89796925226476,THA
7297,1992,..,TLS
7298,1992,14.4302664596539,TGO
7299,1992,18.943144030069,TON
7300,1992,..,TTO
7301,1992,16.0012549431627,TUN
7302,1992,12.9250170116557,TUR
7303,1992,..,TKM
7304,1992,..,TCA
7305,1992,..,TUV
7306,1992,9.6576129689328,UGA
7307,1992,17.5581164315518,UKR
7308,1992,..,ARE
7309,1992,19.8755904012378,GBR
7310,1992,16.0786874646011,USA
7311,1992,11.5840772004318,URY
7312,1992,43.2543003673236,UZB
7313,1992,25.0115989708549,VUT
7314,1992,8.88702676496551,VEN
7315,1992,..,VNM
7316,1992,..,VIR
7317,1992,..,PSE
7318,1992,17.4716725701463,YEM
7319,1992,..,ZMB
7320,1992,24.1580702946537,ZWE
7324,1992,,Data from database: World Development Indicators
7325,1992,,Last Updated: 10/07/2025
7326,1993,..,AFG
7327,1993,14.6384098004022,ALB
7328,1993,17.3241859122684,DZA
7329,1993,..,ASM
7330,1993,..,AND
7331,1993,..,AGO
7332,1993,..,ATG
7333,1993,13.5103784728742,ARG
7334,1993,17.1936819797033,ARM
7335,1993,..,ABW
7336,1993,19.3760425366196,AUS
7337,1993,19.3763102383694,AUT
7338,1993,30.140127388535,AZE
7339,1993,12.8716041397154,BHS
7340,1993,19.5881020204126,BHR
7341,1993,4.95383869591304,BGD
7342,1993,..,BRB
7343,1993,18.4771573604061,BLR
7344,1993,21.2946426523691,BEL
7345,1993,12.6851298399416,BLZ
7346,1993,15.2546525626767,BEN
7347,1993,..,BMU
7348,1993,17.1028068659331,BTN
7349,1993,13.3704366684004,BOL
7350,1993,..,BIH
7351,1993,27.9966727197243,BWA
7352,1993,17.6640230381336,BRA
7353,1993,..,VGB
7354,1993,17.1001552346505,BRN
7355,1993,18.8558046169287,BGR
7356,1993,21.3402148170525,BFA
7357,1993,20.4914437774664,BDI
7358,1993,..,CPV
7359,1993,4.49110978903734,KHM
7360,1993,13.6675395959631,CMR
7361,1993,23.8860993498314,CAN
7362,1993,..,CYM
7363,1993,15.2500807781211,CAF
7364,1993,10.0472808872524,TCD
7365,1993,..,Channel Islands
7366,1993,9.90342618638723,CHL
7367,1993,14.5079383691097,CHN
7368,1993,14.0515703261773,COL
7369,1993,11.0450880394267,COM
7370,1993,..,COD
7371,1993,27.6610972240495,COG
7372,1993,12.771781238667,CRI
7373,1993,15.4744026756448,CIV
7374,1993,..,HRV
7375,1993,35.3824243289626,CUB
7376,1993,..,CUW
7377,1993,16.871774699588,CYP
7378,1993,20.7676705142328,CZE
7379,1993,25.315961252613,DNK
7380,1993,..,DJI
7381,1993,..,DMA
7382,1993,4.48306780199719,DOM
7383,1993,10.6039500354161,ECU
7384,1993,10.3092783505155,EGY
7385,1993,9.26497093859631,SLV
7386,1993,..,GNQ
7387,1993,31.173873947519,ERI
7388,1993,20.589993492235,EST
7389,1993,..,SWZ
7390,1993,..,ETH
7391,1993,..,FRO
7392,1993,18.4949058473736,FJI
7393,1993,23.3278822567457,FIN
7394,1993,23.5592092126581,FRA
7395,1993,17.6699973415657,PYF
7396,1993,15.3023176817956,GAB
7397,1993,14.5386460596896,GMB
7398,1993,5.86147381517238,GEO
7399,1993,19.2807880091502,DEU
7400,1993,14.4493685596963,GHA
7401,1993,..,GIB
7402,1993,16.8331847640658,GRC
7403,1993,..,GRL
7404,1993,..,GRD
7405,1993,..,GUM
7406,1993,6.35631122172758,GTM
7407,1993,5.71649400343862,GIN
7408,1993,7.0527732923595,GNB
7409,1993,15.1968741966037,GUY
7410,1993,..,HTI
7411,1993,7.49149806860769,HND
7412,1993,7.47628919130836,HKG
7413,1993,27.6366628899357,HUN
7414,1993,20.888355669959,ISL
7415,1993,11.0026650353957,IND
7416,1993,9.02331220180498,IDN
7417,1993,14.2309068182684,IRN
7418,1993,4.90345157997792,IRQ
7419,1993,18.3433303111039,IRL
7420,1993,..,IMN
7421,1993,24.8322834955944,ISR
7422,1993,19.3378408862545,ITA
7423,1993,10.5141391962983,JAM
7424,1993,14.3483678224167,JPN
7425,1993,22.0857790134899,JOR
7426,1993,13.8969041331471,KAZ
7427,1993,14.4799654869237,KEN
7428,1993,..,KIR
7429,1993,..,PRK
7430,1993,10.748956235665,KOR
7431,1993,..,XKX
7432,1993,35.8643476518444,KWT
7433,1993,20.2849832857116,KGZ
7434,1993,..,LAO
7435,1993,..,LVA
7436,1993,11.9705299614221,LBN
7437,1993,..,LSO
7438,1993,..,LBR
7439,1993,22.8461208744106,LBY
7440,1993,..,LIE
7441,1993,..,LTU
7442,1993,15.5952597383152,LUX
7443,1993,8.90542965375158,MAC
7444,1993,12.020883010029,MDG
7445,1993,..,MWI
7446,1993,12.631102128994,MYS
7447,1993,..,MDV
7448,1993,13.2308020664788,MLI
7449,1993,18.5507389711013,MLT
7450,1993,..,MHL
7451,1993,13.7981259915993,MRT
7452,1993,13.832047740745,MUS
7453,1993,8.57734983797047,MEX
7454,1993,..,FSM
7455,1993,..,MDA
7456,1993,..,MCO
7457,1993,19.3923503982043,MNG
7458,1993,..,MNE
7459,1993,17.9402510908716,MAR
7460,1993,18.3892591373228,MOZ
7461,1993,..,MMR
7462,1993,25.7762148495155,NAM
7463,1993,..,NRU
7464,1993,8.48123313714552,NPL
7465,1993,22.6326306208398,NLD
7466,1993,..,NCL
7467,1993,17.7321903635826,NZL
7468,1993,17.5887250569794,NIC
7469,1993,21.4622374054694,NER
7470,1993,..,NGA
7471,1993,20.0407452637668,MKD
7472,1993,..,MNP
7473,1993,21.9735539238322,NOR
7474,1993,24.7733752467286,OMN
7475,1993,13.0199928594269,PAK
7476,1993,..,PLW
7477,1993,14.445855544997,PAN
7478,1993,24.6409566271496,PNG
7479,1993,8.67001484717436,PRY
7480,1993,7.98563822184906,PER
7481,1993,9.62673761442032,PHL
7482,1993,..,POL
7483,1993,17.4846493096818,PRT
7484,1993,13.7786067102362,PRI
7485,1993,..,QAT
7486,1993,12.3439044111041,ROU
7487,1993,20.0391817969798,RUS
7488,1993,14.2861165475865,RWA
7489,1993,..,WSM
7490,1993,..,SMR
7491,1993,..,STP
7492,1993,26.3022501581436,SAU
7493,1993,14.9213280338116,SEN
7494,1993,..,SRB
7495,1993,28.8047908980775,SYC
7496,1993,10.0999080909739,SLE
7497,1993,9.01248020130082,SGP
7498,1993,..,SXM
7499,1993,27.7486512029139,SVK
7500,1993,18.1859620289561,SVN
7501,1993,..,SLB
7502,1993,..,SOM
7503,1993,18.1205609764085,ZAF
7504,1993,..,SSD
7505,1993,18.3582972876489,ESP
7506,1993,9.16617457187753,LKA
7507,1993,..,KNA
7508,1993,..,LCA
7509,1993,..,MAF
7510,1993,..,VCT
7511,1993,5.59062555990186,SDN
7512,1993,..,SUR
7513,1993,27.4159470297266,SWE
7514,1993,11.8399273282628,CHE
7515,1993,13.5923432949451,SYR
7516,1993,21.9076174582072,TJK
7517,1993,13.3500539771612,TZA
7518,1993,11.0012606383598,THA
7519,1993,..,TLS
7520,1993,18.2444153446799,TGO
7521,1993,17.6746491365368,TON
7522,1993,..,TTO
7523,1993,16.2579274364046,TUN
7524,1993,12.8938665968066,TUR
7525,1993,10.7784431137725,TKM
7526,1993,..,TCA
7527,1993,..,TUV
7528,1993,11.1505633546646,UGA
7529,1993,15.9833550275505,UKR
7530,1993,..,ARE
7531,1993,19.1850113178115,GBR
7532,1993,15.6452689260237,USA
7533,1993,12.1754488074226,URY
7534,1993,37.2612849909138,UZB
7535,1993,25.8574007220217,VUT
7536,1993,8.26862890667472,VEN
7537,1993,..,VNM
7538,1993,..,VIR
7539,1993,..,PSE
7540,1993,17.6389245343007,YEM
7541,1993,..,ZMB
7542,1993,14.9470735250803,ZWE
7546,1993,,Data from database: World Development Indicators
7547,1993,,Last Updated: 10/07/2025
7548,1994,..,AFG
7549,1994,14.6234019156112,ALB
7550,1994,17.8746231496666,DZA
7551,1994,..,ASM
7552,1994,..,AND
7553,1994,..,AGO
7554,1994,..,ATG
7555,1994,13.1869043660659,ARG
7556,1994,11.5430460348078,ARM
7557,1994,..,ABW
7558,1994,18.8128593686042,AUS
7559,1994,19.5208265345441,AUT
7560,1994,23.5111822791567,AZE
7561,1994,14.8106781221233,BHS
7562,1994,18.4849398783632,BHR
7563,1994,4.88315945317799,BGD
7564,1994,..,BRB
7565,1994,20.5136851570842,BLR
7566,1994,21.1019338255165,BEL
7567,1994,13.3367862229703,BLZ
7568,1994,15.6329615151681,BEN
7569,1994,..,BMU
7570,1994,15.5458050931208,BTN
7571,1994,13.5679063950211,BOL
7572,1994,..,BIH
7573,1994,28.6236510240848,BWA
7574,1994,17.8657165129222,BRA
7575,1994,..,VGB
7576,1994,17.0763236465062,BRN
7577,1994,17.1893074581431,BGR
7578,1994,26.0649175414308,BFA
7579,1994,17.4139248520428,BDI
7580,1994,..,CPV
7581,1994,6.93368350124191,KHM
7582,1994,11.4268913785231,CMR
7583,1994,22.6779482102903,CAN
7584,1994,..,CYM
7585,1994,16.4836978602384,CAF
7586,1994,8.07569996025979,TCD
7587,1994,..,Channel Islands
7588,1994,9.87254217393678,CHL
7589,1994,14.2435256701499,CHN
7590,1994,14.4734544198645,COL
7591,1994,11.0450680911895,COM
7592,1994,4.36388436066145,COD
7593,1994,21.813998941325,COG
7594,1994,13.2978782889928,CRI
7595,1994,12.0241102731615,CIV
7596,1994,..,HRV
7597,1994,27.2659559543373,CUB
7598,1994,..,CUW
7599,1994,16.6570788310545,CYP
7600,1994,21.0540159916866,CZE
7601,1994,24.4267829399267,DNK
7602,1994,..,DJI
7603,1994,..,DMA
7604,1994,4.89772671474673,DOM
7605,1994,10.9567918572233,ECU
7606,1994,10.2857142857143,EGY
7607,1994,9.26564813011044,SLV
7608,1994,..,GNQ
7609,1994,30.1722032242306,ERI
7610,1994,23.2656162159609,EST
7611,1994,..,SWZ
7612,1994,..,ETH
7613,1994,..,FRO
7614,1994,16.3542329130972,FJI
7615,1994,22.4212872051718,FIN
7616,1994,23.3227822524955,FRA
7617,1994,18.3337960765434,PYF
7618,1994,11.987643363252,GAB
7619,1994,11.3523428754328,GMB
7620,1994,9.8304333370276,GEO
7621,1994,19.2250356361737,DEU
7622,1994,13.7233429394813,GHA
7623,1994,..,GIB
7624,1994,16.2103603574166,GRC
7625,1994,..,GRL
7626,1994,..,GRD
7627,1994,..,GUM
7628,1994,5.57324957201488,GTM
7629,1994,5.3897349428109,GIN
7630,1994,7.12393664316259,GNB
7631,1994,15.4916244980613,GUY
7632,1994,..,HTI
7633,1994,7.12162952679656,HND
7634,1994,7.54184887720201,HKG
7635,1994,25.3907577917523,HUN
7636,1994,20.7718601927377,ISL
7637,1994,10.43581347191,IND
7638,1994,8.11418145113923,IDN
7639,1994,14.3535174186751,IRN
7640,1994,2.57697251046809,IRQ
7641,1994,18.1645728775386,IRL
7642,1994,..,IMN
7643,1994,24.6087533080099,ISR
7644,1994,18.6489669191549,ITA
7645,1994,9.31192940250439,JAM
7646,1994,14.7483119048313,JPN
7647,1994,22.6195120831708,JOR
7648,1994,10.6817786812157,KAZ
7649,1994,15.154926314268,KEN
7650,1994,..,KIR
7651,1994,..,PRK
7652,1994,10.275484075691,KOR
7653,1994,..,XKX
7654,1994,33.9227656066165,KWT
7655,1994,18.9039203940362,KGZ
7656,1994,..,LAO
7657,1994,..,LVA
7658,1994,12.5826678658603,LBN
7659,1994,..,LSO
7660,1994,..,LBR
7661,1994,22.6146282733019,LBY
7662,1994,..,LIE
7663,1994,..,LTU
7664,1994,15.153544452642,LUX
7665,1994,9.27168136308446,MAC
7666,1994,11.5913367533678,MDG
7667,1994,..,MWI
7668,1994,12.2648507886484,MYS
7669,1994,..,MDV
7670,1994,10.797153369546,MLI
7671,1994,18.8522205649684,MLT
7672,1994,..,MHL
7673,1994,13.2556536125383,MRT
7674,1994,14.4161762623431,MUS
7675,1994,8.97501349673226,MEX
7676,1994,..,FSM
7677,1994,..,MDA
7678,1994,..,MCO
7679,1994,25.1672826540875,MNG
7680,1994,..,MNE
7681,1994,17.3529143473192,MAR
7682,1994,24.7472124535484,MOZ
7683,1994,..,MMR
7684,1994,23.4108077652029,NAM
7685,1994,..,NRU
7686,1994,8.02270263760087,NPL
7687,1994,22.4544001792231,NLD
7688,1994,..,NCL
7689,1994,16.7935982339956,NZL
7690,1994,7.49096592667875,NIC
7691,1994,19.5687339535826,NER
7692,1994,..,NGA
7693,1994,18.1006493506494,MKD
7694,1994,..,MNP
7695,1994,21.625046531482,NOR
7696,1994,25.6839872746554,OMN
7697,1994,12.0210006121682,PAK
7698,1994,..,PLW
7699,1994,14.1205977416737,PAN
7700,1994,18.6075674014068,PNG
7701,1994,8.88325722853195,PRY
7702,1994,8.79700544740766,PER
7703,1994,10.3019249066416,PHL
7704,1994,..,POL
7705,1994,17.5418972078462,PRT
7706,1994,13.4978961029341,PRI
7707,1994,34.4596342596689,QAT
7708,1994,13.7660430465801,ROU
7709,1994,19.0994678673762,RUS
7710,1994,11.2400476667064,RWA
7711,1994,..,WSM
7712,1994,..,SMR
7713,1994,..,STP
7714,1994,24.2087588645477,SAU
7715,1994,13.3450872023032,SEN
7716,1994,..,SRB
7717,1994,28.7602847323953,SYC
7718,1994,10.6999518336753,SLE
7719,1994,8.17055423373734,SGP
7720,1994,..,SXM
7721,1994,23.7147145293256,SVK
7722,1994,17.4208981695947,SVN
7723,1994,..,SLB
7724,1994,..,SOM
7725,1994,18.1888688750082,ZAF
7726,1994,..,SSD
7727,1994,17.7745679967686,ESP
7728,1994,9.67079042073343,LKA
7729,1994,..,KNA
7730,1994,..,LCA
7731,1994,..,MAF
7732,1994,..,VCT
7733,1994,4.83509910036929,SDN
7734,1994,..,SUR
7735,1994,26.4289138656581,SWE
7736,1994,11.8569071032063,CHE
7737,1994,13.4398074692601,SYR
7738,1994,17.4123762376238,TJK
7739,1994,11.7873709834332,TZA
7740,1994,11.0522649217016,THA
7741,1994,..,TLS
7742,1994,16.5707629560502,TGO
7743,1994,15.8388126175616,TON
7744,1994,..,TTO
7745,1994,16.3287761322389,TUN
7746,1994,11.657367586238,TUR
7747,1994,8.48623853211009,TKM
7748,1994,..,TCA
7749,1994,..,TUV
7750,1994,11.7451883634413,UGA
7751,1994,19.3616050920069,UKR
7752,1994,..,ARE
7753,1994,18.8330325176195,GBR
7754,1994,15.2060534337024,USA
7755,1994,11.8714549164165,URY
7756,1994,30.0951329888899,UZB
7757,1994,25.0955741802676,VUT
7758,1994,6.99398697801035,VEN
7759,1994,..,VNM
7760,1994,..,VIR
7761,1994,18.0670347835262,PSE
7762,1994,17.4872367865824,YEM
7763,1994,..,ZMB
7764,1994,16.6938028567593,ZWE
7768,1994,,Data from database: World Development Indicators
7769,1994,,Last Updated: 10/07/2025
7770,1995,..,AFG
7771,1995,10.0145358633844,ALB
7772,1995,16.7637898364963,DZA
7773,1995,..,ASM
7774,1995,..,AND
7775,1995,..,AGO
7776,1995,..,ATG
7777,1995,13.3494556774505,ARG
7778,1995,11.3229912230238,ARM
7779,1995,19.9661590524535,ABW
7780,1995,18.6412716851603,AUS
7781,1995,19.666689628253,AUT
7782,1995,12.7940762958103,AZE
7783,1995,13.8874307378244,BHS
7784,1995,18.3338105055733,BHR
7785,1995,4.62988612520877,BGD
7786,1995,..,BRB
7787,1995,20.5497392980404,BLR
7788,1995,21.2989651245599,BEL
7789,1995,13.4912398510469,BLZ
7790,1995,14.4476469440652,BEN
7791,1995,..,BMU
7792,1995,18.8221086207646,BTN
7793,1995,13.5726201506434,BOL
7794,1995,..,BIH
7795,1995,30.0544448002928,BWA
7796,1995,20.9279248587451,BRA
7797,1995,..,VGB
7798,1995,16.4467781562387,BRN
7799,1995,15.3481641512703,BGR
7800,1995,25.1986855456088,BFA
7801,1995,19.0502875515238,BDI
7802,1995,..,CPV
7803,1995,5.84133412660283,KHM
7804,1995,10.8161712414968,CMR
7805,1995,21.6585439761622,CAN
7806,1995,..,CYM
7807,1995,14.9132906447296,CAF
7808,1995,7.26865987143635,TCD
7809,1995,..,Channel Islands
7810,1995,9.77908979379382,CHL
7811,1995,13.4546321618702,CHN
7812,1995,14.9483765869675,COL
7813,1995,11.0446680566077,COM
7814,1995,4.91370555302458,COD
7815,1995,15.7238492709714,COG
7816,1995,12.9266885376626,CRI
7817,1995,10.6082415319079,CIV
7818,1995,26.210335178454,HRV
7819,1995,24.3937786137389,CUB
7820,1995,..,CUW
7821,1995,12.4714862570759,CYP
7822,1995,20.0544168261703,CZE
7823,1995,24.0726833081959,DNK
7824,1995,..,DJI
7825,1995,..,DMA
7826,1995,4.83759418858443,DOM
7827,1995,11.2136981674703,ECU
7828,1995,10.5392156862745,EGY
7829,1995,9.77007249908487,SLV
7830,1995,..,GNQ
7831,1995,43.9137134052388,ERI
7832,1995,24.5714517349853,EST
7833,1995,..,SWZ
7834,1995,..,ETH
7835,1995,..,FRO
7836,1995,16.111083041611,FJI
7837,1995,21.9158185548581,FIN
7838,1995,23.2620235385924,FRA
7839,1995,18.9861740174984,PYF
7840,1995,11.7566055268261,GAB
7841,1995,11.5660047047432,GMB
7842,1995,10.9069080773874,GEO
7843,1995,19.3697662545462,DEU
7844,1995,12.0734806558561,GHA
7845,1995,..,GIB
7846,1995,18.0436516636729,GRC
7847,1995,..,GRL
7848,1995,..,GRD
7849,1995,..,GUM
7850,1995,5.50995915259415,GTM
7851,1995,5.15566666556946,GIN
7852,1995,6.40764792114007,GNB
7853,1995,15.0062866170925,GUY
7854,1995,..,HTI
7855,1995,6.81525713421117,HND
7856,1995,8.02694534256295,HKG
7857,1995,22.7949765557116,HUN
7858,1995,21.2448839831067,ISL
7859,1995,10.5402675188309,IND
7860,1995,7.82906404883809,IDN
7861,1995,14.2514841915935,IRN
7862,1995,2.33168693478405,IRQ
7863,1995,17.2179345251553,IRL
7864,1995,..,IMN
7865,1995,25.8113487640052,ISR
7866,1995,17.394685967757,ITA
7867,1995,9.99922127814214,JAM
7868,1995,15.079728572976,JPN
7869,1995,23.5709589157316,JOR
7870,1995,13.5820901409006,KAZ
7871,1995,14.8429210451121,KEN
7872,1995,..,KIR
7873,1995,..,PRK
7874,1995,10.0393648532869,KOR
7875,1995,..,XKX
7876,1995,32.1966008947608,KWT
7877,1995,19.5384358102458,KGZ
7878,1995,..,LAO
7879,1995,24.3091375509984,LVA
7880,1995,12.373347605877,LBN
7881,1995,..,LSO
7882,1995,..,LBR
7883,1995,22.312734082397,LBY
7884,1995,..,LIE
7885,1995,23.8338583981058,LTU
7886,1995,15.7015601818991,LUX
7887,1995,9.55790673648962,MAC
7888,1995,11.3713545969637,MDG
7889,1995,..,MWI
7890,1995,12.37318685863,MYS
7891,1995,..,MDV
7892,1995,9.87276809957209,MLI
7893,1995,17.8161673113486,MLT
7894,1995,..,MHL
7895,1995,12.2391136571817,MRT
7896,1995,13.9865060235494,MUS
7897,1995,8.04099372436735,MEX
7898,1995,..,FSM
7899,1995,25.902682448225,MDA
7900,1995,..,MCO
7901,1995,11.1029338181765,MNG
7902,1995,..,MNE
7903,1995,18.0348883814997,MAR
7904,1995,12.4187488892685,MOZ
7905,1995,..,MMR
7906,1995,24.8323969912094,NAM
7907,1995,..,NRU
7908,1995,9.24694878521729,NPL
7909,1995,22.3929800746594,NLD
7910,1995,..,NCL
7911,1995,16.8014048796708,NZL
7912,1995,7.51657999473092,NIC
7913,1995,19.2600871741953,NER
7914,1995,..,NGA
7915,1995,17.6607163887814,MKD
7916,1995,..,MNP
7917,1995,20.9626242552988,NOR
7918,1995,24.6046450076093,OMN
7919,1995,11.7435241130122,PAK
7920,1995,..,PLW
7921,1995,14.4078905567172,PAN
7922,1995,17.0807222302936,PNG
7923,1995,8.87135694769523,PRY
7924,1995,9.87834994969359,PER
7925,1995,10.8885513638183,PHL
7926,1995,18.8197389579682,POL
7927,1995,17.4618341842831,PRT
7928,1995,13.9422558471479,PRI
7929,1995,31.8547040288259,QAT
7930,1995,12.2487057525031,ROU
7931,1995,19.0756586824943,RUS
7932,1995,10.3133799762933,RWA
7933,1995,..,WSM
7934,1995,..,SMR
7935,1995,..,STP
7936,1995,23.4572109831973,SAU
7937,1995,12.3144923137639,SEN
7938,1995,22.7102855296445,SRB
7939,1995,27.1976448791528,SYC
7940,1995,8.8000705599326,SLE
7941,1995,8.25118729778176,SGP
7942,1995,..,SXM
7943,1995,23.4776534939055,SVK
7944,1995,17.8103024253508,SVN
7945,1995,..,SLB
7946,1995,..,SOM
7947,1995,16.5269303515062,ZAF
7948,1995,..,SSD
7949,1995,17.6263799295614,ESP
7950,1995,11.4715801201608,LKA
7951,1995,..,KNA
7952,1995,..,LCA
7953,1995,..,MAF
7954,1995,..,VCT
7955,1995,5.49435585013468,SDN
7956,1995,..,SUR
7957,1995,25.5057827743038,SWE
7958,1995,11.8081944965479,CHE
7959,1995,13.4347388239415,SYR
7960,1995,15.8065902578797,TJK
7961,1995,7.93471869169154,TZA
7962,1995,11.2506028289929,THA
7963,1995,..,TLS
7964,1995,13.6787269934798,TGO
7965,1995,16.3724171705185,TON
7966,1995,..,TTO
7967,1995,16.2891894110886,TUN
7968,1995,10.7858027048939,TUR
7969,1995,11.9325153374233,TKM
7970,1995,..,TCA
7971,1995,..,TUV
7972,1995,11.1782937764185,UGA
7973,1995,21.2696475667331,UKR
7974,1995,..,ARE
7975,1995,17.0415979432878,GBR
7976,1995,14.9447710913016,USA
7977,1995,11.8392008061517,URY
7978,1995,32.0135619954998,UZB
7979,1995,24.7415304260723,VUT
7980,1995,6.89278929824928,VEN
7981,1995,8.18770424479667,VNM
7982,1995,..,VIR
7983,1995,18.4111124649689,PSE
7984,1995,14.4456750769896,YEM
