,year,fe_etfra,country
1618,1959,0.4284709692001343,LKA
1619,1960,0.4284709692001343,LKA
1620,1961,0.4284709692001343,LKA
1621,1962,0.4284709692001343,LKA
1622,1963,0.4284709692001343,LKA
1623,1964,0.4284709692001343,LKA
1624,1965,0.4284709692001343,LKA
1625,1966,0.4284709692001343,LKA
1626,1967,0.4284709692001343,LKA
1627,1968,0.4284709692001343,LKA
1628,1969,0.4284709692001343,LKA
1629,1970,0.4284709692001343,LKA
1630,1971,0.4284709692001343,LKA
1631,1972,0.4284709692001343,LKA
1632,1973,0.4284709692001343,LKA
1633,1974,0.4284709692001343,LKA
1634,1975,0.4284709692001343,LKA
1635,1976,0.4284709692001343,LKA
1636,1977,0.4284709692001343,LKA
1637,1978,0.4284709692001343,LKA
1638,1979,0.4284709692001343,LKA
1639,1980,0.4284709692001343,LKA
1640,1981,0.4284709692001343,LKA
1641,1982,0.4284709692001343,LKA
1642,1983,0.4284709692001343,LKA
1643,1984,0.4284709692001343,LKA
1644,1985,0.4284709692001343,LKA
1645,1986,0.4284709692001343,LKA
1646,1987,0.4284709692001343,LKA
1647,1988,0.4284709692001343,LKA
1648,1989,0.4284709692001343,LKA
1649,1990,0.4284709692001343,LKA
1650,1991,0.4284709692001343,LKA
1651,1992,0.4284709692001343,LKA
1652,1993,0.4284709692001343,LKA
1653,1994,0.4284709692001343,LKA
1654,1995,0.4284709692001343,LKA
1655,1996,0.4284709692001343,LKA
1656,1997,0.4284709692001343,LKA
1657,1998,0.4284709692001343,LKA
1658,1999,0.4284709692001343,LKA
1659,2000,0.4284709692001343,LKA
1660,2001,0.4284709692001343,LKA
1661,2002,0.4284709692001343,LKA
1662,2003,0.4284709692001343,LKA
1663,2004,0.4284709692001343,LKA
1664,2005,0.4284709692001343,LKA
1665,2006,0.4284709692001343,LKA
1666,2007,0.4284709692001343,LKA
1667,2008,0.4284709692001343,LKA
1668,2009,0.4284709692001343,LKA
1669,2010,0.4284709692001343,LKA
1670,2011,0.4284709692001343,LKA
1671,2012,0.4284709692001343,LKA
1672,2013,0.4284709692001343,LKA
1673,2014,0.4284709692001343,LKA
1674,2015,0.4284709692001343,LKA
1675,2016,0.4284709692001343,LKA
1676,2017,0.4284709692001343,LKA
1677,2018,0.4284709692001343,LKA
1678,2019,0.4284709692001343,LKA
1679,2020,0.4284709692001343,LKA
1680,2021,0.4284709692001343,LKA
1681,2022,0.4284709692001343,LKA
1684,1961,0.7724820375442505,TCD
1685,1962,0.7724820375442505,TCD
1686,1963,0.7724820375442505,TCD
1687,1964,0.7724820375442505,TCD
1688,1965,0.7724820375442505,TCD
1689,1966,0.7724820375442505,TCD
1690,1967,0.7724820375442505,TCD
1691,1968,0.7724820375442505,TCD
1692,1969,0.7724820375442505,TCD
1693,1970,0.7724820375442505,TCD
1694,1971,0.7724820375442505,TCD
1695,1972,0.7724820375442505,TCD
1696,1973,0.7724820375442505,TCD
1697,1974,0.7724820375442505,TCD
1698,1975,0.7724820375442505,TCD
1699,1976,0.7724820375442505,TCD
1700,1977,0.7724820375442505,TCD
1701,1978,0.7724820375442505,TCD
1702,1979,0.7724820375442505,TCD
1703,1980,0.7724820375442505,TCD
1704,1981,0.7724820375442505,TCD
1705,1982,0.7724820375442505,TCD
1706,1983,0.7724820375442505,TCD
1707,1984,0.7724820375442505,TCD
1708,1985,0.7724820375442505,TCD
1709,1986,0.7724820375442505,TCD
1710,1987,0.7724820375442505,TCD
1711,1988,0.7724820375442505,TCD
1712,1989,0.7724820375442505,TCD
1713,1990,0.7724820375442505,TCD
1714,1991,0.7724820375442505,TCD
1715,1992,0.7724820375442505,TCD
1716,1993,0.7724820375442505,TCD
1717,1994,0.7724820375442505,TCD
1718,1995,0.7724820375442505,TCD
1719,1996,0.7724820375442505,TCD
1720,1997,0.7724820375442505,TCD
1721,1998,0.7724820375442505,TCD
1722,1999,0.7724820375442505,TCD
1723,2000,0.7724820375442505,TCD
1724,2001,0.7724820375442505,TCD
1725,2002,0.7724820375442505,TCD
1726,2003,0.7724820375442505,TCD
1727,2004,0.7724820375442505,TCD
1728,2005,0.7724820375442505,TCD
1729,2006,0.7724820375442505,TCD
1730,2007,0.7724820375442505,TCD
1731,2008,0.7724820375442505,TCD
1732,2009,0.7724820375442505,TCD
1733,2010,0.7724820375442505,TCD
1734,2011,0.7724820375442505,TCD
1735,2012,0.7724820375442505,TCD
1736,2013,0.7724820375442505,TCD
1737,2014,0.7724820375442505,TCD
1738,2015,0.7724820375442505,TCD
1739,2016,0.7724820375442505,TCD
1740,2017,0.7724820375442505,TCD
1741,2018,0.7724820375442505,TCD
1742,2019,0.7724820375442505,TCD
1743,2020,0.7724820375442505,TCD
1744,2021,0.7724820375442505,TCD
1745,2022,0.7724820375442505,TCD
1752,1950,0.496999979019165,CHL
1753,1951,0.496999979019165,CHL
1754,1952,0.496999979019165,CHL
1755,1953,0.496999979019165,CHL
1756,1954,0.496999979019165,CHL
1757,1955,0.496999979019165,CHL
1758,1956,0.496999979019165,CHL
1759,1957,0.496999979019165,CHL
1760,1958,0.496999979019165,CHL
1761,1959,0.496999979019165,CHL
1762,1960,0.496999979019165,CHL
1763,1961,0.496999979019165,CHL
1764,1962,0.496999979019165,CHL
1765,1963,0.496999979019165,CHL
1766,1964,0.496999979019165,CHL
1767,1965,0.496999979019165,CHL
1768,1966,0.496999979019165,CHL
1769,1967,0.496999979019165,CHL
1770,1968,0.496999979019165,CHL
1771,1969,0.496999979019165,CHL
1772,1970,0.496999979019165,CHL
1773,1971,0.496999979019165,CHL
1774,1972,0.496999979019165,CHL
1775,1973,0.496999979019165,CHL
1776,1974,0.496999979019165,CHL
1777,1975,0.496999979019165,CHL
1778,1976,0.496999979019165,CHL
1779,1977,0.496999979019165,CHL
1780,1978,0.496999979019165,CHL
1781,1979,0.496999979019165,CHL
1782,1980,0.496999979019165,CHL
1783,1981,0.496999979019165,CHL
1784,1982,0.496999979019165,CHL
1785,1983,0.496999979019165,CHL
1786,1984,0.496999979019165,CHL
1787,1985,0.496999979019165,CHL
1788,1986,0.496999979019165,CHL
1789,1987,0.496999979019165,CHL
1790,1988,0.496999979019165,CHL
1791,1989,0.496999979019165,CHL
1792,1990,0.496999979019165,CHL
1793,1991,0.496999979019165,CHL
1794,1992,0.496999979019165,CHL
1795,1993,0.496999979019165,CHL
1796,1994,0.496999979019165,CHL
1797,1995,0.496999979019165,CHL
1798,1996,0.496999979019165,CHL
1799,1997,0.496999979019165,CHL
1800,1998,0.496999979019165,CHL
1801,1999,0.496999979019165,CHL
1802,2000,0.496999979019165,CHL
1803,2001,0.496999979019165,CHL
1804,2002,0.496999979019165,CHL
1805,2003,0.496999979019165,CHL
1806,2004,0.496999979019165,CHL
1807,2005,0.496999979019165,CHL
1808,2006,0.496999979019165,CHL
1809,2007,0.496999979019165,CHL
1810,2008,0.496999979019165,CHL
1811,2009,0.496999979019165,CHL
1812,2010,0.496999979019165,CHL
1813,2011,0.496999979019165,CHL
1814,2012,0.496999979019165,CHL
1815,2013,0.496999979019165,CHL
1816,2014,0.496999979019165,CHL
1817,2015,0.496999979019165,CHL
1818,2016,0.496999979019165,CHL
1819,2017,0.496999979019165,CHL
1820,2018,0.496999979019165,CHL
1821,2019,0.496999979019165,CHL
1822,2020,0.496999979019165,CHL
1823,2021,0.496999979019165,CHL
1824,2022,0.496999979019165,CHL
1831,1950,0.1535999774932861,CHN
1832,1951,0.1535999774932861,CHN
1833,1952,0.1535999774932861,CHN
1834,1953,0.1535999774932861,CHN
1835,1954,0.1535999774932861,CHN
1836,1955,0.1535999774932861,CHN
1837,1956,0.1535999774932861,CHN
1838,1957,0.1535999774932861,CHN
1839,1958,0.1535999774932861,CHN
1840,1959,0.1535999774932861,CHN
1841,1960,0.1535999774932861,CHN
1842,1961,0.1535999774932861,CHN
1843,1962,0.1535999774932861,CHN
1844,1963,0.1535999774932861,CHN
1845,1964,0.1535999774932861,CHN
1846,1965,0.1535999774932861,CHN
1847,1966,0.1535999774932861,CHN
1848,1967,0.1535999774932861,CHN
1849,1968,0.1535999774932861,CHN
1850,1969,0.1535999774932861,CHN
1851,1970,0.1535999774932861,CHN
1852,1971,0.1535999774932861,CHN
1853,1972,0.1535999774932861,CHN
1854,1973,0.1535999774932861,CHN
1855,1974,0.1535999774932861,CHN
1856,1975,0.1535999774932861,CHN
1857,1976,0.1535999774932861,CHN
1858,1977,0.1535999774932861,CHN
1859,1978,0.1535999774932861,CHN
1860,1979,0.1535999774932861,CHN
1861,1980,0.1535999774932861,CHN
1862,1981,0.1535999774932861,CHN
1863,1982,0.1535999774932861,CHN
1864,1983,0.1535999774932861,CHN
1865,1984,0.1535999774932861,CHN
1866,1985,0.1535999774932861,CHN
1867,1986,0.1535999774932861,CHN
1868,1987,0.1535999774932861,CHN
1869,1988,0.1535999774932861,CHN
1870,1989,0.1535999774932861,CHN
1871,1990,0.1535999774932861,CHN
1872,1991,0.1535999774932861,CHN
1873,1992,0.1535999774932861,CHN
1874,1993,0.1535999774932861,CHN
1875,1994,0.1535999774932861,CHN
1876,1995,0.1535999774932861,CHN
1877,1996,0.1535999774932861,CHN
1878,1997,0.1535999774932861,CHN
1879,1998,0.1535999774932861,CHN
1880,1999,0.1535999774932861,CHN
1881,2000,0.1535999774932861,CHN
1882,2001,0.1535999774932861,CHN
1883,2002,0.1535999774932861,CHN
1884,2003,0.1535999774932861,CHN
1885,2004,0.1535999774932861,CHN
1886,2005,0.1535999774932861,CHN
1887,2006,0.1535999774932861,CHN
1888,2007,0.1535999774932861,CHN
1889,2008,0.1535999774932861,CHN
1890,2009,0.1535999774932861,CHN
1891,2010,0.1535999774932861,CHN
1892,2011,0.1535999774932861,CHN
1893,2012,0.1535999774932861,CHN
1894,2013,0.1535999774932861,CHN
1895,2014,0.1535999774932861,CHN
1896,2015,0.1535999774932861,CHN
1897,2016,0.1535999774932861,CHN
1898,2017,0.1535999774932861,CHN
1899,2018,0.1535999774932861,CHN
1900,2019,0.1535999774932861,CHN
1901,2020,0.1535999774932861,CHN
1902,2021,0.1535999774932861,CHN
1903,2022,0.1535999774932861,CHN
1906,1950,0.2744000554084778,TWN
1907,1951,0.2744000554084778,TWN
1908,1952,0.2744000554084778,TWN
1909,1953,0.2744000554084778,TWN
1910,1954,0.2744000554084778,TWN
1911,1955,0.2744000554084778,TWN
1912,1956,0.2744000554084778,TWN
1913,1957,0.2744000554084778,TWN
1914,1958,0.2744000554084778,TWN
1915,1959,0.2744000554084778,TWN
1916,1960,0.2744000554084778,TWN
1917,1961,0.2744000554084778,TWN
1918,1962,0.2744000554084778,TWN
1919,1963,0.2744000554084778,TWN
1920,1964,0.2744000554084778,TWN
1921,1965,0.2744000554084778,TWN
1922,1966,0.2744000554084778,TWN
1923,1967,0.2744000554084778,TWN
1924,1968,0.2744000554084778,TWN
1925,1969,0.2744000554084778,TWN
1926,1970,0.2744000554084778,TWN
1927,1971,0.2744000554084778,TWN
1928,1972,0.2744000554084778,TWN
1929,1973,0.2744000554084778,TWN
1930,1974,0.2744000554084778,TWN
1931,1975,0.2744000554084778,TWN
1932,1976,0.2744000554084778,TWN
1933,1977,0.2744000554084778,TWN
1934,1978,0.2744000554084778,TWN
1935,1979,0.2744000554084778,TWN
1936,1980,0.2744000554084778,TWN
1937,1981,0.2744000554084778,TWN
1938,1982,0.2744000554084778,TWN
1939,1983,0.2744000554084778,TWN
1940,1984,0.2744000554084778,TWN
1941,1985,0.2744000554084778,TWN
1942,1986,0.2744000554084778,TWN
1943,1987,0.2744000554084778,TWN
1944,1988,0.2744000554084778,TWN
1945,1989,0.2744000554084778,TWN
1946,1990,0.2744000554084778,TWN
1947,1991,0.2744000554084778,TWN
1948,1992,0.2744000554084778,TWN
1949,1993,0.2744000554084778,TWN
1950,1994,0.2744000554084778,TWN
1951,1995,0.2744000554084778,TWN
1952,1996,0.2744000554084778,TWN
1953,1997,0.2744000554084778,TWN
1954,1998,0.2744000554084778,TWN
1955,1999,0.2744000554084778,TWN
1956,2000,0.2744000554084778,TWN
1957,2001,0.2744000554084778,TWN
1958,2002,0.2744000554084778,TWN
1959,2003,0.2744000554084778,TWN
1960,2004,0.2744000554084778,TWN
1961,2005,0.2744000554084778,TWN
1962,2006,0.2744000554084778,TWN
1963,2007,0.2744000554084778,TWN
1964,2008,0.2744000554084778,TWN
1965,2009,0.2744000554084778,TWN
1966,2010,0.2744000554084778,TWN
1967,2011,0.2744000554084778,TWN
1968,2012,0.2744000554084778,TWN
1969,2013,0.2744000554084778,TWN
1970,2014,0.2744000554084778,TWN
1971,2015,0.2744000554084778,TWN
1972,2016,0.2744000554084778,TWN
1973,2017,0.2744000554084778,TWN
1974,2018,0.2744000554084778,TWN
1975,2019,0.2744000554084778,TWN
1976,2020,0.2744000554084778,TWN
1977,2021,0.2744000554084778,TWN
1978,2022,0.2744000554084778,TWN
1985,1950,0.656000018119812,COL
1986,1951,0.656000018119812,COL
1987,1952,0.656000018119812,COL
1988,1953,0.656000018119812,COL
1989,1954,0.656000018119812,COL
1990,1955,0.656000018119812,COL
1991,1956,0.656000018119812,COL
1992,1957,0.656000018119812,COL
1993,1958,0.656000018119812,COL
1994,1959,0.656000018119812,COL
1995,1960,0.656000018119812,COL
1996,1961,0.656000018119812,COL
1997,1962,0.656000018119812,COL
1998,1963,0.656000018119812,COL
1999,1964,0.656000018119812,COL
2000,1965,0.656000018119812,COL
2001,1966,0.656000018119812,COL
2002,1967,0.656000018119812,COL
2003,1968,0.656000018119812,COL
2004,1969,0.656000018119812,COL
2005,1970,0.656000018119812,COL
2006,1971,0.656000018119812,COL
2007,1972,0.656000018119812,COL
2008,1973,0.656000018119812,COL
2009,1974,0.656000018119812,COL
2010,1975,0.656000018119812,COL
2011,1976,0.656000018119812,COL
2012,1977,0.656000018119812,COL
2013,1978,0.656000018119812,COL
2014,1979,0.656000018119812,COL
2015,1980,0.656000018119812,COL
2016,1981,0.656000018119812,COL
2017,1982,0.656000018119812,COL
2018,1983,0.656000018119812,COL
2019,1984,0.656000018119812,COL
2020,1985,0.656000018119812,COL
2021,1986,0.656000018119812,COL
2022,1987,0.656000018119812,COL
2023,1988,0.656000018119812,COL
2024,1989,0.656000018119812,COL
2025,1990,0.656000018119812,COL
2026,1991,0.656000018119812,COL
2027,1992,0.656000018119812,COL
2028,1993,0.656000018119812,COL
2029,1994,0.656000018119812,COL
2030,1995,0.656000018119812,COL
2031,1996,0.656000018119812,COL
2032,1997,0.656000018119812,COL
2033,1998,0.656000018119812,COL
2034,1999,0.656000018119812,COL
2035,2000,0.656000018119812,COL
2036,2001,0.656000018119812,COL
2037,2002,0.656000018119812,COL
2038,2003,0.656000018119812,COL
2039,2004,0.656000018119812,COL
2040,2005,0.656000018119812,COL
2041,2006,0.656000018119812,COL
2042,2007,0.656000018119812,COL
2043,2008,0.656000018119812,COL
2044,2009,0.656000018119812,COL
2045,2010,0.656000018119812,COL
2046,2011,0.656000018119812,COL
2047,2012,0.656000018119812,COL
2048,2013,0.656000018119812,COL
2049,2014,0.656000018119812,COL
2050,2015,0.656000018119812,COL
2051,2016,0.656000018119812,COL
2052,2017,0.656000018119812,COL
2053,2018,0.656000018119812,COL
2054,2019,0.656000018119812,COL
2055,2020,0.656000018119812,COL
2056,2021,0.656000018119812,COL
2057,2022,0.656000018119812,COL
2060,1961,0.8776999711990356,Congo (the)
2061,1962,0.8776999711990356,Congo (the)
2062,1963,0.8776999711990356,Congo (the)
2063,1964,0.8776999711990356,Congo (the)
2064,1965,0.8776999711990356,Congo (the)
2065,1966,0.8776999711990356,Congo (the)
2066,1967,0.8776999711990356,Congo (the)
2067,1968,0.8776999711990356,Congo (the)
2068,1969,0.8776999711990356,Congo (the)
2069,1970,0.8776999711990356,Congo (the)
2070,1971,0.8776999711990356,Congo (the)
2071,1972,0.8776999711990356,Congo (the)
2072,1973,0.8776999711990356,Congo (the)
2073,1974,0.8776999711990356,Congo (the)
2074,1975,0.8776999711990356,Congo (the)
2075,1976,0.8776999711990356,Congo (the)
2076,1977,0.8776999711990356,Congo (the)
2077,1978,0.8776999711990356,Congo (the)
2078,1979,0.8776999711990356,Congo (the)
2079,1980,0.8776999711990356,Congo (the)
2080,1981,0.8776999711990356,Congo (the)
2081,1982,0.8776999711990356,Congo (the)
2082,1983,0.8776999711990356,Congo (the)
2083,1984,0.8776999711990356,Congo (the)
2084,1985,0.8776999711990356,Congo (the)
2085,1986,0.8776999711990356,Congo (the)
2086,1987,0.8776999711990356,Congo (the)
2087,1988,0.8776999711990356,Congo (the)
2088,1989,0.8776999711990356,Congo (the)
2089,1990,0.8776999711990356,Congo (the)
2090,1991,0.8776999711990356,Congo (the)
2091,1992,0.8776999711990356,Congo (the)
2092,1993,0.8776999711990356,Congo (the)
2093,1994,0.8776999711990356,Congo (the)
2094,1995,0.8776999711990356,Congo (the)
2095,1996,0.8776999711990356,Congo (the)
2096,1997,0.8776999711990356,Congo (the)
2097,1998,0.8776999711990356,Congo (the)
2098,1999,0.8776999711990356,Congo (the)
2099,2000,0.8776999711990356,Congo (the)
2100,2001,0.8776999711990356,Congo (the)
2101,2002,0.8776999711990356,Congo (the)
2102,2003,0.8776999711990356,Congo (the)
2103,2004,0.8776999711990356,Congo (the)
2104,2005,0.8776999711990356,Congo (the)
2105,2006,0.8776999711990356,Congo (the)
2106,2007,0.8776999711990356,Congo (the)
2107,2008,0.8776999711990356,Congo (the)
2108,2009,0.8776999711990356,Congo (the)
2109,2010,0.8776999711990356,Congo (the)
2110,2011,0.8776999711990356,Congo (the)
2111,2012,0.8776999711990356,Congo (the)
2112,2013,0.8776999711990356,Congo (the)
2113,2014,0.8776999711990356,Congo (the)
2114,2015,0.8776999711990356,Congo (the)
2115,2016,0.8776999711990356,Congo (the)
2116,2017,0.8776999711990356,Congo (the)
2117,2018,0.8776999711990356,Congo (the)
2118,2019,0.8776999711990356,Congo (the)
2119,2020,0.8776999711990356,Congo (the)
2120,2021,0.8776999711990356,Congo (the)
2121,2022,0.8776999711990356,Congo (the)
2124,1961,0.9325550198554992,COD
2125,1962,0.9325550198554992,COD
2126,1963,0.9325550198554992,COD
2127,1964,0.9325550198554992,COD
2128,1965,0.9325550198554992,COD
2129,1966,0.9325550198554992,COD
2130,1967,0.9325550198554992,COD
2131,1968,0.9325550198554992,COD
2132,1969,0.9325550198554992,COD
2133,1970,0.9325550198554992,COD
2134,1971,0.9325550198554992,COD
2135,1972,0.9325550198554992,COD
2136,1973,0.9325550198554992,COD
2137,1974,0.9325550198554992,COD
2138,1975,0.9325550198554992,COD
2139,1976,0.9325550198554992,COD
2140,1977,0.9325550198554992,COD
2141,1978,0.9325550198554992,COD
2142,1979,0.9325550198554992,COD
2143,1980,0.9325550198554992,COD
2144,1981,0.9325550198554992,COD
2145,1982,0.9325550198554992,COD
2146,1983,0.9325550198554992,COD
2147,1984,0.9325550198554992,COD
2148,1985,0.9325550198554992,COD
2149,1986,0.9325550198554992,COD
2150,1987,0.9325550198554992,COD
2151,1988,0.9325550198554992,COD
2152,1989,0.9325550198554992,COD
2153,1990,0.9325550198554992,COD
2154,1991,0.9325550198554992,COD
2155,1992,0.9325550198554992,COD
2156,1993,0.9325550198554992,COD
2157,1994,0.9325550198554992,COD
2158,1995,0.9325550198554992,COD
2159,1996,0.9325550198554992,COD
2160,1997,0.9325550198554992,COD
2161,1998,0.9325550198554992,COD
2162,1999,0.9325550198554992,COD
2163,2000,0.9325550198554992,COD
2164,2001,0.9325550198554992,COD
2165,2002,0.9325550198554992,COD
2166,2003,0.9325550198554992,COD
2167,2004,0.9325550198554992,COD
2168,2005,0.9325550198554992,COD
2169,2006,0.9325550198554992,COD
2170,2007,0.9325550198554992,COD
2171,2008,0.9325550198554992,COD
2172,2009,0.9325550198554992,COD
2173,2010,0.9325550198554992,COD
2174,2011,0.9325550198554992,COD
2175,2012,0.9325550198554992,COD
2176,2013,0.9325550198554992,COD
2177,2014,0.9325550198554992,COD
2178,2015,0.9325550198554992,COD
2179,2016,0.9325550198554992,COD
2180,2017,0.9325550198554992,COD
2181,2018,0.9325550198554992,COD
2182,2019,0.9325550198554992,COD
2183,2020,0.9325550198554992,COD
2184,2021,0.9325550198554992,COD
2185,2022,0.9325550198554992,COD
2192,1950,0.2375999689102172,CRI
2193,1951,0.2375999689102172,CRI
2194,1952,0.2375999689102172,CRI
2195,1953,0.2375999689102172,CRI
2196,1954,0.2375999689102172,CRI
2197,1955,0.2375999689102172,CRI
2198,1956,0.2375999689102172,CRI
2199,1957,0.2375999689102172,CRI
2200,1958,0.2375999689102172,CRI
2201,1959,0.2375999689102172,CRI
2202,1960,0.2375999689102172,CRI
2203,1961,0.2375999689102172,CRI
2204,1962,0.2375999689102172,CRI
2205,1963,0.2375999689102172,CRI
2206,1964,0.2375999689102172,CRI
2207,1965,0.2375999689102172,CRI
2208,1966,0.2375999689102172,CRI
2209,1967,0.2375999689102172,CRI
2210,1968,0.2375999689102172,CRI
2211,1969,0.2375999689102172,CRI
2212,1970,0.2375999689102172,CRI
2213,1971,0.2375999689102172,CRI
2214,1972,0.2375999689102172,CRI
2215,1973,0.2375999689102172,CRI
2216,1974,0.2375999689102172,CRI
2217,1975,0.2375999689102172,CRI
2218,1976,0.2375999689102172,CRI
2219,1977,0.2375999689102172,CRI
2220,1978,0.2375999689102172,CRI
2221,1979,0.2375999689102172,CRI
2222,1980,0.2375999689102172,CRI
2223,1981,0.2375999689102172,CRI
2224,1982,0.2375999689102172,CRI
2225,1983,0.2375999689102172,CRI
2226,1984,0.2375999689102172,CRI
2227,1985,0.2375999689102172,CRI
2228,1986,0.2375999689102172,CRI
2229,1987,0.2375999689102172,CRI
2230,1988,0.2375999689102172,CRI
2231,1989,0.2375999689102172,CRI
2232,1990,0.2375999689102172,CRI
2233,1991,0.2375999689102172,CRI
2234,1992,0.2375999689102172,CRI
2235,1993,0.2375999689102172,CRI
2236,1994,0.2375999689102172,CRI
2237,1995,0.2375999689102172,CRI
2238,1996,0.2375999689102172,CRI
2239,1997,0.2375999689102172,CRI
2240,1998,0.2375999689102172,CRI
2241,1999,0.2375999689102172,CRI
2242,2000,0.2375999689102172,CRI
2243,2001,0.2375999689102172,CRI
2244,2002,0.2375999689102172,CRI
2245,2003,0.2375999689102172,CRI
2246,2004,0.2375999689102172,CRI
2247,2005,0.2375999689102172,CRI
2248,2006,0.2375999689102172,CRI
2249,2007,0.2375999689102172,CRI
2250,2008,0.2375999689102172,CRI
2251,2009,0.2375999689102172,CRI
2252,2010,0.2375999689102172,CRI
2253,2011,0.2375999689102172,CRI
2254,2012,0.2375999689102172,CRI
2255,2013,0.2375999689102172,CRI
2256,2014,0.2375999689102172,CRI
2257,2015,0.2375999689102172,CRI
2258,2016,0.2375999689102172,CRI
2259,2017,0.2375999689102172,CRI
2260,2018,0.2375999689102172,CRI
2261,2019,0.2375999689102172,CRI
2262,2020,0.2375999689102172,CRI
2263,2021,0.2375999689102172,CRI
2264,2022,0.2375999689102172,CRI
2267,1992,0.375154972076416,HRV
2268,1993,0.375154972076416,HRV
2269,1994,0.375154972076416,HRV
2270,1995,0.375154972076416,HRV
2271,1996,0.375154972076416,HRV
2272,1997,0.375154972076416,HRV
2273,1998,0.375154972076416,HRV
2274,1999,0.375154972076416,HRV
2275,2000,0.375154972076416,HRV
2276,2001,0.375154972076416,HRV
2277,2002,0.375154972076416,HRV
2278,2003,0.375154972076416,HRV
2279,2004,0.375154972076416,HRV
2280,2005,0.375154972076416,HRV
2281,2006,0.375154972076416,HRV
2282,2007,0.375154972076416,HRV
2283,2008,0.375154972076416,HRV
2284,2009,0.375154972076416,HRV
2285,2010,0.375154972076416,HRV
2286,2011,0.375154972076416,HRV
2287,2012,0.375154972076416,HRV
2288,2013,0.375154972076416,HRV
2289,2014,0.375154972076416,HRV
2290,2015,0.375154972076416,HRV
2291,2016,0.375154972076416,HRV
2292,2017,0.375154972076416,HRV
2293,2018,0.375154972076416,HRV
2294,2019,0.375154972076416,HRV
2295,2020,0.375154972076416,HRV
2296,2021,0.375154972076416,HRV
2297,2022,0.375154972076416,HRV
2304,1950,0.2134000062942505,CUB
2305,1951,0.2134000062942505,CUB
2306,1952,0.2134000062942505,CUB
2307,1953,0.2134000062942505,CUB
2308,1954,0.2134000062942505,CUB
2309,1955,0.2134000062942505,CUB
2310,1956,0.2134000062942505,CUB
2311,1957,0.2134000062942505,CUB
2312,1958,0.2134000062942505,CUB
2313,1959,0.2134000062942505,CUB
2314,1960,0.2134000062942505,CUB
2315,1961,0.2134000062942505,CUB
2316,1962,0.2134000062942505,CUB
2317,1963,0.2134000062942505,CUB
2318,1964,0.2134000062942505,CUB
2319,1965,0.2134000062942505,CUB
2320,1966,0.2134000062942505,CUB
2321,1967,0.2134000062942505,CUB
2322,1968,0.2134000062942505,CUB
2323,1969,0.2134000062942505,CUB
2324,1970,0.2134000062942505,CUB
2325,1971,0.2134000062942505,CUB
2326,1972,0.2134000062942505,CUB
2327,1973,0.2134000062942505,CUB
2328,1974,0.2134000062942505,CUB
2329,1975,0.2134000062942505,CUB
2330,1976,0.2134000062942505,CUB
2331,1977,0.2134000062942505,CUB
2332,1978,0.2134000062942505,CUB
2333,1979,0.2134000062942505,CUB
2334,1980,0.2134000062942505,CUB
2335,1981,0.2134000062942505,CUB
2336,1982,0.2134000062942505,CUB
2337,1983,0.2134000062942505,CUB
2338,1984,0.2134000062942505,CUB
2339,1985,0.2134000062942505,CUB
2340,1986,0.2134000062942505,CUB
2341,1987,0.2134000062942505,CUB
2342,1988,0.2134000062942505,CUB
2343,1989,0.2134000062942505,CUB
2344,1990,0.2134000062942505,CUB
2345,1991,0.2134000062942505,CUB
2346,1992,0.2134000062942505,CUB
2347,1993,0.2134000062942505,CUB
2348,1994,0.2134000062942505,CUB
2349,1995,0.2134000062942505,CUB
2350,1996,0.2134000062942505,CUB
2351,1997,0.2134000062942505,CUB
2352,1998,0.2134000062942505,CUB
2353,1999,0.2134000062942505,CUB
2354,2000,0.2134000062942505,CUB
2355,2001,0.2134000062942505,CUB
2356,2002,0.2134000062942505,CUB
2357,2003,0.2134000062942505,CUB
2358,2004,0.2134000062942505,CUB
2359,2005,0.2134000062942505,CUB
2360,2006,0.2134000062942505,CUB
2361,2007,0.2134000062942505,CUB
2362,2008,0.2134000062942505,CUB
2363,2009,0.2134000062942505,CUB
2364,2010,0.2134000062942505,CUB
2365,2011,0.2134000062942505,CUB
2366,2012,0.2134000062942505,CUB
2367,2013,0.2134000062942505,CUB
2368,2014,0.2134000062942505,CUB
2369,2015,0.2134000062942505,CUB
2370,2016,0.2134000062942505,CUB
2371,2017,0.2134000062942505,CUB
2372,2018,0.2134000062942505,CUB
2373,2019,0.2134000062942505,CUB
2374,2020,0.2134000062942505,CUB
2375,2021,0.2134000062942505,CUB
2376,2022,0.2134000062942505,CUB
2379,1975,0.3592000603675842,CYP
2380,1976,0.3592000603675842,CYP
2381,1977,0.3592000603675842,CYP
2382,1978,0.3592000603675842,CYP
2383,1979,0.3592000603675842,CYP
2384,1980,0.3592000603675842,CYP
2385,1981,0.3592000603675842,CYP
2386,1982,0.3592000603675842,CYP
2387,1983,0.3592000603675842,CYP
2388,1984,0.3592000603675842,CYP
2389,1985,0.3592000603675842,CYP
2390,1986,0.3592000603675842,CYP
2391,1987,0.3592000603675842,CYP
2392,1988,0.3592000603675842,CYP
2393,1989,0.3592000603675842,CYP
2394,1990,0.3592000603675842,CYP
2395,1991,0.3592000603675842,CYP
2396,1992,0.3592000603675842,CYP
2397,1993,0.3592000603675842,CYP
2398,1994,0.3592000603675842,CYP
2399,1995,0.3592000603675842,CYP
2400,1996,0.3592000603675842,CYP
2401,1997,0.3592000603675842,CYP
