,year,v2x_regime,v2x_polyarchy,v2x_liberal,country
7596,1950,0.0,0.068,0.391,UGA
7597,1951,0.0,0.077,0.391,UGA
7598,1952,0.0,0.079,0.407,UGA
7599,1953,0.0,0.08,0.41,UGA
7600,1954,0.0,0.08,0.413,UGA
7601,1955,0.0,0.08,0.414,UGA
7602,1956,0.0,0.092,0.421,UGA
7603,1957,0.0,0.092,0.421,UGA
7604,1958,0.0,0.17,0.441,UGA
7605,1959,0.0,0.167,0.441,UGA
7606,1960,0.0,0.178,0.441,UGA
7607,1961,0.0,0.185,0.436,UGA
7608,1962,0.0,0.256,0.446,UGA
7609,1963,1.0,0.394,0.488,UGA
7610,1964,1.0,0.39,0.489,UGA
7611,1965,1.0,0.39,0.489,UGA
7612,1966,0.0,0.237,0.415,UGA
7613,1967,0.0,0.227,0.272,UGA
7614,1968,0.0,0.227,0.279,UGA
7615,1969,0.0,0.202,0.279,UGA
7616,1970,0.0,0.195,0.279,UGA
7617,1971,0.0,0.124,0.105,UGA
7618,1972,0.0,0.087,0.07,UGA
7619,1973,0.0,0.084,0.052,UGA
7620,1974,0.0,0.084,0.052,UGA
7621,1975,0.0,0.084,0.05,UGA
7622,1976,0.0,0.084,0.05,UGA
7623,1977,0.0,0.084,0.05,UGA
7624,1978,0.0,0.084,0.05,UGA
7625,1979,0.0,0.086,0.05,UGA
7626,1980,1.0,0.15,0.121,UGA
7627,1981,1.0,0.224,0.267,UGA
7628,1982,1.0,0.223,0.265,UGA
7629,1983,1.0,0.223,0.252,UGA
7630,1984,1.0,0.223,0.252,UGA
7631,1985,0.0,0.182,0.194,UGA
7632,1986,0.0,0.125,0.383,UGA
7633,1987,0.0,0.126,0.489,UGA
7634,1988,0.0,0.132,0.489,UGA
7635,1989,0.0,0.172,0.489,UGA
7636,1990,1.0,0.179,0.522,UGA
7637,1991,1.0,0.254,0.53,UGA
7638,1992,1.0,0.259,0.537,UGA
7639,1993,1.0,0.266,0.541,UGA
7640,1994,0.0,0.29,0.545,UGA
7641,1995,0.0,0.298,0.601,UGA
7642,1996,1.0,0.308,0.625,UGA
7643,1997,1.0,0.306,0.625,UGA
7644,1998,1.0,0.306,0.625,UGA
7645,1999,1.0,0.306,0.626,UGA
7646,2000,1.0,0.312,0.629,UGA
7647,2001,1.0,0.28,0.633,UGA
7648,2002,1.0,0.272,0.619,UGA
7649,2003,1.0,0.267,0.62,UGA
7650,2004,1.0,0.276,0.62,UGA
7651,2005,1.0,0.306,0.647,UGA
7652,2006,1.0,0.328,0.65,UGA
7653,2007,1.0,0.331,0.66,UGA
7654,2008,1.0,0.329,0.654,UGA
7655,2009,1.0,0.327,0.648,UGA
7656,2010,1.0,0.328,0.645,UGA
7657,2011,1.0,0.327,0.638,UGA
7658,2012,1.0,0.327,0.628,UGA
7659,2013,1.0,0.321,0.63,UGA
7660,2014,1.0,0.317,0.631,UGA
7661,2015,1.0,0.313,0.623,UGA
7662,2016,1.0,0.3,0.594,UGA
7663,2017,1.0,0.302,0.566,UGA
7664,2018,1.0,0.298,0.566,UGA
7665,2019,1.0,0.3,0.569,UGA
7666,2020,1.0,0.3,0.593,UGA
7667,2021,1.0,0.287,0.551,UGA
7668,2022,1.0,0.279,0.576,UGA
7669,2023,1.0,0.275,0.579,UGA
7822,1950,0.0,0.097,0.181,VEN
7823,1951,0.0,0.097,0.172,VEN
7824,1952,0.0,0.095,0.167,VEN
7825,1953,0.0,0.091,0.155,VEN
7826,1954,0.0,0.091,0.155,VEN
7827,1955,0.0,0.091,0.155,VEN
7828,1956,0.0,0.091,0.155,VEN
7829,1957,0.0,0.094,0.161,VEN
7830,1958,1.0,0.264,0.447,VEN
7831,1959,2.0,0.598,0.779,VEN
7832,1960,2.0,0.652,0.779,VEN
7833,1961,2.0,0.664,0.79,VEN
7834,1962,2.0,0.658,0.794,VEN
7835,1963,2.0,0.656,0.794,VEN
7836,1964,2.0,0.635,0.791,VEN
7837,1965,2.0,0.642,0.791,VEN
7838,1966,2.0,0.642,0.791,VEN
7839,1967,2.0,0.642,0.791,VEN
7840,1968,2.0,0.642,0.796,VEN
7841,1969,2.0,0.67,0.804,VEN
7842,1970,2.0,0.686,0.8,VEN
7843,1971,2.0,0.693,0.8,VEN
7844,1972,2.0,0.701,0.8,VEN
7845,1973,2.0,0.7,0.793,VEN
7846,1974,2.0,0.727,0.792,VEN
7847,1975,2.0,0.727,0.788,VEN
7848,1976,2.0,0.727,0.79,VEN
7849,1977,2.0,0.727,0.79,VEN
7850,1978,2.0,0.729,0.79,VEN
7851,1979,2.0,0.729,0.793,VEN
7852,1980,2.0,0.731,0.795,VEN
7853,1981,2.0,0.731,0.784,VEN
7854,1982,2.0,0.731,0.79,VEN
7855,1983,2.0,0.73,0.79,VEN
7856,1984,2.0,0.727,0.788,VEN
7857,1985,2.0,0.726,0.788,VEN
7858,1986,2.0,0.724,0.788,VEN
7859,1987,2.0,0.724,0.788,VEN
7860,1988,2.0,0.728,0.778,VEN
7861,1989,2.0,0.729,0.778,VEN
7862,1990,2.0,0.739,0.792,VEN
7863,1991,2.0,0.743,0.826,VEN
7864,1992,2.0,0.733,0.826,VEN
7865,1993,2.0,0.745,0.818,VEN
7866,1994,2.0,0.751,0.79,VEN
7867,1995,2.0,0.751,0.791,VEN
7868,1996,2.0,0.751,0.791,VEN
7869,1997,2.0,0.749,0.791,VEN
7870,1998,2.0,0.733,0.773,VEN
7871,1999,2.0,0.67,0.603,VEN
7872,2000,2.0,0.573,0.439,VEN
7873,2001,2.0,0.532,0.441,VEN
7874,2002,1.0,0.499,0.409,VEN
7875,2003,1.0,0.483,0.399,VEN
7876,2004,1.0,0.472,0.342,VEN
7877,2005,1.0,0.471,0.262,VEN
7878,2006,1.0,0.453,0.246,VEN
7879,2007,1.0,0.434,0.246,VEN
7880,2008,1.0,0.433,0.247,VEN
7881,2009,1.0,0.43,0.242,VEN
7882,2010,1.0,0.42,0.242,VEN
7883,2011,1.0,0.414,0.239,VEN
7884,2012,1.0,0.401,0.236,VEN
7885,2013,1.0,0.324,0.198,VEN
7886,2014,1.0,0.31,0.185,VEN
7887,2015,1.0,0.297,0.205,VEN
7888,2016,1.0,0.292,0.253,VEN
7889,2017,1.0,0.232,0.19,VEN
7890,2018,1.0,0.215,0.141,VEN
7891,2019,1.0,0.208,0.138,VEN
7892,2020,1.0,0.206,0.126,VEN
7893,2021,1.0,0.215,0.119,VEN
7894,2022,1.0,0.211,0.117,VEN
7895,2023,1.0,0.207,0.115,VEN
7947,1950,0.0,0.049,0.173,BEN
7948,1951,0.0,0.049,0.173,BEN
7949,1952,0.0,0.078,0.299,BEN
7950,1953,0.0,0.085,0.269,BEN
7951,1954,0.0,0.085,0.269,BEN
7952,1955,0.0,0.085,0.269,BEN
7953,1956,0.0,0.135,0.269,BEN
7954,1957,0.0,0.134,0.281,BEN
7955,1958,0.0,0.135,0.285,BEN
7956,1959,0.0,0.15,0.291,BEN
7957,1960,1.0,0.268,0.53,BEN
7958,1961,1.0,0.334,0.541,BEN
7959,1962,1.0,0.334,0.541,BEN
7960,1963,1.0,0.334,0.541,BEN
7961,1964,1.0,0.314,0.531,BEN
7962,1965,0.0,0.31,0.554,BEN
7963,1966,0.0,0.175,0.332,BEN
7964,1967,0.0,0.175,0.332,BEN
7965,1968,1.0,0.22,0.332,BEN
7966,1969,0.0,0.256,0.332,BEN
7967,1970,0.0,0.175,0.341,BEN
7968,1971,0.0,0.169,0.33,BEN
7969,1972,0.0,0.124,0.297,BEN
7970,1973,0.0,0.094,0.298,BEN
7971,1974,0.0,0.088,0.296,BEN
7972,1975,0.0,0.085,0.296,BEN
7973,1976,0.0,0.085,0.296,BEN
7974,1977,0.0,0.085,0.296,BEN
7975,1978,0.0,0.085,0.296,BEN
7976,1979,0.0,0.087,0.296,BEN
7977,1980,0.0,0.107,0.296,BEN
7978,1981,0.0,0.107,0.296,BEN
7979,1982,0.0,0.107,0.295,BEN
7980,1983,0.0,0.107,0.295,BEN
7981,1984,0.0,0.103,0.295,BEN
7982,1985,0.0,0.101,0.295,BEN
7983,1986,0.0,0.101,0.295,BEN
7984,1987,0.0,0.102,0.295,BEN
7985,1988,0.0,0.101,0.295,BEN
7986,1989,0.0,0.102,0.295,BEN
7987,1990,0.0,0.222,0.473,BEN
7988,1991,1.0,0.47,0.713,BEN
7989,1992,2.0,0.601,0.819,BEN
7990,1993,2.0,0.601,0.819,BEN
7991,1994,2.0,0.601,0.819,BEN
7992,1995,2.0,0.624,0.819,BEN
7993,1996,2.0,0.624,0.818,BEN
7994,1997,2.0,0.623,0.809,BEN
7995,1998,2.0,0.623,0.809,BEN
7996,1999,2.0,0.61,0.809,BEN
7997,2000,2.0,0.607,0.816,BEN
7998,2001,2.0,0.605,0.816,BEN
7999,2002,2.0,0.606,0.816,BEN
8000,2003,2.0,0.606,0.816,BEN
8001,2004,2.0,0.606,0.816,BEN
8002,2005,2.0,0.628,0.809,BEN
8003,2006,2.0,0.661,0.804,BEN
8004,2007,2.0,0.653,0.807,BEN
8005,2008,2.0,0.642,0.807,BEN
8006,2009,2.0,0.644,0.807,BEN
8007,2010,2.0,0.643,0.807,BEN
8008,2011,2.0,0.604,0.807,BEN
8009,2012,2.0,0.598,0.807,BEN
8010,2013,2.0,0.595,0.784,BEN
8011,2014,2.0,0.605,0.788,BEN
8012,2015,2.0,0.656,0.795,BEN
8013,2016,2.0,0.709,0.809,BEN
8014,2017,2.0,0.714,0.838,BEN
8015,2018,2.0,0.611,0.763,BEN
8016,2019,1.0,0.456,0.669,BEN
8017,2020,1.0,0.411,0.597,BEN
8018,2021,1.0,0.395,0.599,BEN
8019,2022,1.0,0.435,0.588,BEN
8020,2023,1.0,0.493,0.581,BEN
8072,1950,0.0,0.034,0.318,BTN
8073,1951,0.0,0.034,0.318,BTN
8074,1952,0.0,0.037,0.34,BTN
8075,1953,0.0,0.036,0.407,BTN
8076,1954,0.0,0.036,0.413,BTN
8077,1955,0.0,0.038,0.416,BTN
8078,1956,0.0,0.038,0.423,BTN
8079,1957,0.0,0.038,0.446,BTN
8080,1958,0.0,0.038,0.466,BTN
8081,1959,0.0,0.038,0.46,BTN
8082,1960,0.0,0.041,0.465,BTN
8083,1961,0.0,0.041,0.471,BTN
8084,1962,0.0,0.041,0.471,BTN
8085,1963,0.0,0.041,0.468,BTN
8086,1964,0.0,0.041,0.468,BTN
8087,1965,0.0,0.041,0.472,BTN
8088,1966,0.0,0.041,0.472,BTN
8089,1967,0.0,0.047,0.472,BTN
8090,1968,0.0,0.047,0.487,BTN
8091,1969,0.0,0.047,0.487,BTN
8092,1970,0.0,0.047,0.489,BTN
8093,1971,0.0,0.049,0.489,BTN
8094,1972,0.0,0.05,0.492,BTN
8095,1973,0.0,0.051,0.492,BTN
8096,1974,0.0,0.051,0.492,BTN
8097,1975,0.0,0.051,0.492,BTN
8098,1976,0.0,0.053,0.492,BTN
8099,1977,0.0,0.054,0.491,BTN
8100,1978,0.0,0.054,0.491,BTN
8101,1979,0.0,0.054,0.492,BTN
8102,1980,0.0,0.054,0.498,BTN
8103,1981,0.0,0.054,0.498,BTN
8104,1982,0.0,0.054,0.498,BTN
8105,1983,0.0,0.054,0.498,BTN
8106,1984,0.0,0.054,0.496,BTN
8107,1985,0.0,0.053,0.488,BTN
8108,1986,0.0,0.059,0.488,BTN
8109,1987,0.0,0.059,0.488,BTN
8110,1988,0.0,0.059,0.488,BTN
8111,1989,0.0,0.061,0.497,BTN
8112,1990,0.0,0.061,0.501,BTN
8113,1991,0.0,0.061,0.501,BTN
8114,1992,0.0,0.064,0.503,BTN
8115,1993,0.0,0.065,0.51,BTN
8116,1994,0.0,0.064,0.51,BTN
8117,1995,0.0,0.064,0.51,BTN
8118,1996,0.0,0.065,0.51,BTN
8119,1997,0.0,0.065,0.51,BTN
8120,1998,0.0,0.065,0.551,BTN
8121,1999,0.0,0.088,0.564,BTN
8122,2000,0.0,0.095,0.573,BTN
8123,2001,0.0,0.095,0.575,BTN
8124,2002,0.0,0.096,0.597,BTN
8125,2003,0.0,0.1,0.599,BTN
8126,2004,0.0,0.102,0.598,BTN
8127,2005,0.0,0.103,0.594,BTN
8128,2006,0.0,0.11,0.604,BTN
8129,2007,0.0,0.137,0.603,BTN
8130,2008,3.0,0.502,0.832,BTN
8131,2009,3.0,0.602,0.842,BTN
8132,2010,3.0,0.601,0.847,BTN
8133,2011,3.0,0.601,0.841,BTN
8134,2012,3.0,0.605,0.848,BTN
8135,2013,2.0,0.58,0.833,BTN
8136,2014,2.0,0.573,0.834,BTN
8137,2015,2.0,0.572,0.834,BTN
8138,2016,2.0,0.563,0.834,BTN
8139,2017,2.0,0.578,0.834,BTN
8140,2018,2.0,0.585,0.849,BTN
8141,2019,2.0,0.601,0.872,BTN
8142,2020,2.0,0.6,0.866,BTN
8143,2021,3.0,0.58,0.841,BTN
8144,2022,3.0,0.562,0.826,BTN
8145,2023,3.0,0.54,0.815,BTN
8163,1950,0.0,0.141,0.443,BFA
8164,1951,0.0,0.141,0.443,BFA
8165,1952,0.0,0.147,0.443,BFA
8166,1953,0.0,0.147,0.443,BFA
8167,1954,0.0,0.147,0.443,BFA
8168,1955,0.0,0.152,0.443,BFA
8169,1956,0.0,0.152,0.443,BFA
8170,1957,0.0,0.204,0.443,BFA
8171,1958,0.0,0.204,0.451,BFA
8172,1959,0.0,0.23,0.455,BFA
8173,1960,1.0,0.302,0.467,BFA
8174,1961,1.0,0.37,0.47,BFA
8175,1962,1.0,0.37,0.47,BFA
8176,1963,1.0,0.37,0.47,BFA
8177,1964,1.0,0.37,0.47,BFA
8178,1965,1.0,0.351,0.47,BFA
8179,1966,0.0,0.188,0.386,BFA
8180,1967,0.0,0.175,0.361,BFA
8181,1968,0.0,0.175,0.361,BFA
8182,1969,0.0,0.175,0.361,BFA
8183,1970,0.0,0.182,0.39,BFA
8184,1971,0.0,0.177,0.39,BFA
8185,1972,0.0,0.177,0.484,BFA
8186,1973,0.0,0.177,0.484,BFA
8187,1974,0.0,0.177,0.393,BFA
8188,1975,0.0,0.177,0.359,BFA
8189,1976,0.0,0.177,0.359,BFA
8190,1977,0.0,0.178,0.355,BFA
8191,1978,1.0,0.233,0.409,BFA
8192,1979,1.0,0.379,0.46,BFA
8193,1980,1.0,0.319,0.433,BFA
8194,1981,0.0,0.16,0.336,BFA
8195,1982,0.0,0.16,0.331,BFA
8196,1983,0.0,0.161,0.36,BFA
8197,1984,0.0,0.158,0.361,BFA
8198,1985,0.0,0.155,0.362,BFA
8199,1986,0.0,0.155,0.362,BFA
8200,1987,0.0,0.161,0.359,BFA
8201,1988,0.0,0.161,0.325,BFA
8202,1989,0.0,0.161,0.32,BFA
8203,1990,0.0,0.168,0.316,BFA
8204,1991,1.0,0.193,0.333,BFA
8205,1992,1.0,0.408,0.4,BFA
8206,1993,1.0,0.476,0.441,BFA
8207,1994,1.0,0.476,0.441,BFA
8208,1995,1.0,0.476,0.441,BFA
8209,1996,1.0,0.472,0.441,BFA
8210,1997,1.0,0.483,0.44,BFA
8211,1998,1.0,0.49,0.441,BFA
8212,1999,1.0,0.494,0.549,BFA
8213,2000,2.0,0.51,0.56,BFA
8214,2001,2.0,0.519,0.56,BFA
8215,2002,2.0,0.515,0.56,BFA
8216,2003,2.0,0.513,0.56,BFA
8217,2004,2.0,0.513,0.56,BFA
8218,2005,2.0,0.518,0.56,BFA
8219,2006,2.0,0.546,0.563,BFA
8220,2007,2.0,0.54,0.563,BFA
8221,2008,2.0,0.539,0.563,BFA
8222,2009,2.0,0.535,0.561,BFA
8223,2010,2.0,0.554,0.572,BFA
8224,2011,2.0,0.565,0.568,BFA
8225,2012,2.0,0.569,0.568,BFA
8226,2013,2.0,0.604,0.63,BFA
8227,2014,2.0,0.575,0.693,BFA
8228,2015,1.0,0.376,0.706,BFA
8229,2016,2.0,0.684,0.708,BFA
8230,2017,2.0,0.685,0.715,BFA
8231,2018,2.0,0.672,0.695,BFA
8232,2019,2.0,0.657,0.698,BFA
8233,2020,2.0,0.663,0.707,BFA
8234,2021,2.0,0.628,0.688,BFA
8235,2022,1.0,0.274,0.607,BFA
8236,2023,0.0,0.211,0.553,BFA
8288,1950,0.0,0.072,0.158,KHM
8289,1951,0.0,0.082,0.199,KHM
8290,1952,0.0,0.087,0.214,KHM
8291,1953,0.0,0.069,0.158,KHM
8292,1954,0.0,0.104,0.244,KHM
8293,1955,1.0,0.144,0.305,KHM
8294,1956,1.0,0.269,0.387,KHM
8295,1957,1.0,0.269,0.39,KHM
8296,1958,1.0,0.267,0.39,KHM
8297,1959,1.0,0.266,0.39,KHM
8298,1960,1.0,0.271,0.388,KHM
8299,1961,1.0,0.271,0.388,KHM
8300,1962,1.0,0.265,0.388,KHM
8301,1963,1.0,0.263,0.388,KHM
8302,1964,1.0,0.263,0.387,KHM
8303,1965,1.0,0.265,0.387,KHM
8304,1966,1.0,0.264,0.387,KHM
8305,1967,1.0,0.263,0.387,KHM
8306,1968,1.0,0.263,0.387,KHM
8307,1969,1.0,0.263,0.387,KHM
8308,1970,1.0,0.161,0.239,KHM
8309,1971,0.0,0.138,0.202,KHM
8310,1972,1.0,0.148,0.221,KHM
8311,1973,0.0,0.163,0.252,KHM
8312,1974,0.0,0.163,0.252,KHM
8313,1975,0.0,0.067,0.011,KHM
8314,1976,0.0,0.104,0.024,KHM
8315,1977,0.0,0.13,0.027,KHM
8316,1978,0.0,0.13,0.027,KHM
8317,1979,0.0,0.069,0.032,KHM
8318,1980,0.0,0.071,0.07,KHM
8319,1981,1.0,0.089,0.07,KHM
8320,1982,1.0,0.105,0.049,KHM
8321,1983,1.0,0.105,0.051,KHM
8322,1984,1.0,0.105,0.051,KHM
8323,1985,1.0,0.105,0.051,KHM
8324,1986,1.0,0.105,0.051,KHM
8325,1987,1.0,0.105,0.053,KHM
8326,1988,1.0,0.105,0.053,KHM
8327,1989,1.0,0.105,0.053,KHM
8328,1990,1.0,0.139,0.057,KHM
8329,1991,1.0,0.14,0.061,KHM
8330,1992,1.0,0.166,0.092,KHM
8331,1993,1.0,0.319,0.175,KHM
8332,1994,1.0,0.364,0.245,KHM
8333,1995,1.0,0.364,0.245,KHM
8334,1996,1.0,0.364,0.245,KHM
8335,1997,1.0,0.364,0.237,KHM
8336,1998,1.0,0.348,0.238,KHM
8337,1999,1.0,0.326,0.242,KHM
8338,2000,1.0,0.319,0.247,KHM
8339,2001,1.0,0.319,0.247,KHM
8340,2002,1.0,0.319,0.246,KHM
8341,2003,1.0,0.322,0.243,KHM
8342,2004,1.0,0.324,0.243,KHM
8343,2005,1.0,0.322,0.24,KHM
8344,2006,1.0,0.322,0.24,KHM
8345,2007,1.0,0.319,0.24,KHM
8346,2008,1.0,0.316,0.24,KHM
8347,2009,1.0,0.314,0.24,KHM
8348,2010,1.0,0.307,0.237,KHM
8349,2011,1.0,0.307,0.237,KHM
8350,2012,1.0,0.306,0.24,KHM
8351,2013,1.0,0.298,0.237,KHM
8352,2014,1.0,0.295,0.232,KHM
8353,2015,1.0,0.293,0.238,KHM
8354,2016,1.0,0.28,0.218,KHM
8355,2017,1.0,0.234,0.177,KHM
8356,2018,1.0,0.211,0.17,KHM
8357,2019,1.0,0.195,0.167,KHM
8358,2020,1.0,0.192,0.16,KHM
8359,2021,1.0,0.192,0.158,KHM
8360,2022,1.0,0.199,0.147,KHM
8361,2023,1.0,0.19,0.125,KHM
8513,1950,0.0,0.223,0.535,IDN
8514,1951,0.0,0.262,0.536,IDN
8515,1952,0.0,0.262,0.536,IDN
8516,1953,0.0,0.262,0.536,IDN
8517,1954,0.0,0.262,0.537,IDN
8518,1955,1.0,0.282,0.544,IDN
8519,1956,2.0,0.608,0.539,IDN
8520,1957,2.0,0.538,0.51,IDN
8521,1958,1.0,0.46,0.375,IDN
8522,1959,1.0,0.416,0.3,IDN
8523,1960,1.0,0.24,0.27,IDN
8524,1961,0.0,0.222,0.279,IDN
8525,1962,0.0,0.222,0.275,IDN
8526,1963,0.0,0.222,0.268,IDN
8527,1964,0.0,0.222,0.268,IDN
8528,1965,0.0,0.217,0.223,IDN
8529,1966,0.0,0.195,0.198,IDN
8530,1967,0.0,0.193,0.171,IDN
8531,1968,0.0,0.192,0.163,IDN
8532,1969,0.0,0.192,0.17,IDN
8533,1970,0.0,0.187,0.148,IDN
8534,1971,1.0,0.207,0.136,IDN
8535,1972,1.0,0.233,0.136,IDN
8536,1973,1.0,0.228,0.14,IDN
8537,1974,1.0,0.225,0.148,IDN
8538,1975,1.0,0.217,0.148,IDN
8539,1976,1.0,0.217,0.148,IDN
8540,1977,1.0,0.198,0.137,IDN
8541,1978,1.0,0.193,0.14,IDN
8542,1979,1.0,0.193,0.134,IDN
8543,1980,1.0,0.192,0.132,IDN
8544,1981,1.0,0.192,0.134,IDN
8545,1982,1.0,0.191,0.133,IDN
8546,1983,1.0,0.19,0.133,IDN
8547,1984,1.0,0.19,0.133,IDN
8548,1985,1.0,0.19,0.132,IDN
8549,1986,1.0,0.19,0.132,IDN
8550,1987,1.0,0.191,0.132,IDN
8551,1988,1.0,0.191,0.132,IDN
8552,1989,1.0,0.191,0.132,IDN
8553,1990,1.0,0.192,0.132,IDN
8554,1991,1.0,0.195,0.132,IDN
8555,1992,1.0,0.194,0.115,IDN
8556,1993,1.0,0.193,0.115,IDN
8557,1994,1.0,0.193,0.115,IDN
8558,1995,1.0,0.193,0.118,IDN
8559,1996,1.0,0.193,0.109,IDN
8560,1997,1.0,0.201,0.113,IDN
8561,1998,1.0,0.283,0.26,IDN
8562,1999,2.0,0.558,0.714,IDN
8563,2000,2.0,0.671,0.724,IDN
8564,2001,2.0,0.671,0.724,IDN
8565,2002,2.0,0.671,0.741,IDN
8566,2003,2.0,0.671,0.744,IDN
8567,2004,2.0,0.696,0.745,IDN
8568,2005,2.0,0.707,0.734,IDN
8569,2006,2.0,0.707,0.74,IDN
8570,2007,2.0,0.709,0.747,IDN
8571,2008,2.0,0.711,0.743,IDN
8572,2009,2.0,0.69,0.742,IDN
8573,2010,2.0,0.688,0.773,IDN
8574,2011,2.0,0.688,0.767,IDN
8575,2012,2.0,0.689,0.765,IDN
8576,2013,2.0,0.678,0.751,IDN
8577,2014,2.0,0.665,0.757,IDN
8578,2015,2.0,0.654,0.764,IDN
8579,2016,2.0,0.645,0.759,IDN
8580,2017,2.0,0.628,0.754,IDN
8581,2018,2.0,0.603,0.749,IDN
8582,2019,2.0,0.602,0.741,IDN
8583,2020,2.0,0.574,0.683,IDN
8584,2021,2.0,0.551,0.688,IDN
8585,2022,2.0,0.557,0.66,IDN
8586,2023,2.0,0.538,0.6,IDN
8638,1950,0.0,0.028,0.073,MOZ
8639,1951,0.0,0.028,0.073,MOZ
8640,1952,0.0,0.028,0.073,MOZ
8641,1953,0.0,0.028,0.073,MOZ
8642,1954,0.0,0.028,0.073,MOZ
8643,1955,0.0,0.028,0.073,MOZ
8644,1956,0.0,0.028,0.073,MOZ
8645,1957,0.0,0.028,0.073,MOZ
8646,1958,0.0,0.028,0.073,MOZ
8647,1959,0.0,0.028,0.073,MOZ
8648,1960,0.0,0.028,0.074,MOZ
8649,1961,0.0,0.028,0.073,MOZ
8650,1962,0.0,0.028,0.072,MOZ
8651,1963,0.0,0.028,0.072,MOZ
8652,1964,0.0,0.028,0.072,MOZ
8653,1965,0.0,0.028,0.072,MOZ
8654,1966,0.0,0.028,0.072,MOZ
8655,1967,0.0,0.028,0.072,MOZ
8656,1968,0.0,0.028,0.072,MOZ
8657,1969,0.0,0.028,0.072,MOZ
8658,1970,0.0,0.028,0.072,MOZ
8659,1971,0.0,0.028,0.073,MOZ
8660,1972,0.0,0.028,0.073,MOZ
8661,1973,0.0,0.052,0.122,MOZ
8662,1974,0.0,0.034,0.109,MOZ
8663,1975,0.0,0.024,0.183,MOZ
8664,1976,0.0,0.08,0.176,MOZ
8665,1977,0.0,0.08,0.165,MOZ
8666,1978,0.0,0.08,0.165,MOZ
8667,1979,0.0,0.08,0.165,MOZ
8668,1980,0.0,0.08,0.164,MOZ
8669,1981,0.0,0.08,0.164,MOZ
8670,1982,0.0,0.08,0.164,MOZ
8671,1983,0.0,0.08,0.164,MOZ
8672,1984,0.0,0.08,0.163,MOZ
8673,1985,0.0,0.08,0.163,MOZ
8674,1986,0.0,0.08,0.163,MOZ
8675,1987,0.0,0.08,0.173,MOZ
8676,1988,0.0,0.08,0.173,MOZ
8677,1989,0.0,0.08,0.173,MOZ
8678,1990,0.0,0.123,0.38,MOZ
8679,1991,0.0,0.162,0.423,MOZ
8680,1992,0.0,0.183,0.427,MOZ
8681,1993,0.0,0.221,0.446,MOZ
8682,1994,1.0,0.246,0.547,MOZ
8683,1995,1.0,0.471,0.565,MOZ
8684,1996,1.0,0.466,0.565,MOZ
8685,1997,1.0,0.465,0.56,MOZ
8686,1998,1.0,0.465,0.56,MOZ
8687,1999,1.0,0.458,0.56,MOZ
8688,2000,1.0,0.419,0.604,MOZ
8689,2001,1.0,0.419,0.604,MOZ
8690,2002,1.0,0.419,0.599,MOZ
8691,2003,1.0,0.421,0.603,MOZ
8692,2004,1.0,0.428,0.597,MOZ
8693,2005,1.0,0.474,0.581,MOZ
8694,2006,1.0,0.469,0.581,MOZ
8695,2007,1.0,0.471,0.581,MOZ
8696,2008,1.0,0.464,0.582,MOZ
8697,2009,1.0,0.46,0.58,MOZ
8698,2010,1.0,0.433,0.598,MOZ
8699,2011,1.0,0.43,0.598,MOZ
8700,2012,1.0,0.43,0.597,MOZ
8701,2013,1.0,0.435,0.601,MOZ
8702,2014,1.0,0.435,0.604,MOZ
8703,2015,1.0,0.439,0.59,MOZ
8704,2016,1.0,0.429,0.572,MOZ
8705,2017,1.0,0.406,0.565,MOZ
8706,2018,1.0,0.396,0.556,MOZ
8707,2019,1.0,0.394,0.528,MOZ
8708,2020,1.0,0.369,0.502,MOZ
8709,2021,1.0,0.369,0.516,MOZ
8710,2022,1.0,0.369,0.517,MOZ
8711,2023,1.0,0.355,0.49,MOZ
8874,1950,0.0,0.027,0.083,NPL
8875,1951,0.0,0.057,0.202,NPL
8876,1952,0.0,0.141,0.212,NPL
8877,1953,0.0,0.141,0.219,NPL
8878,1954,0.0,0.141,0.219,NPL
8879,1955,0.0,0.141,0.219,NPL
8880,1956,0.0,0.141,0.221,NPL
8881,1957,0.0,0.141,0.216,NPL
8882,1958,0.0,0.142,0.216,NPL
8883,1959,1.0,0.206,0.37,NPL
8884,1960,0.0,0.199,0.333,NPL
8885,1961,0.0,0.1,0.192,NPL
8886,1962,0.0,0.092,0.171,NPL
8887,1963,0.0,0.092,0.278,NPL
8888,1964,0.0,0.092,0.28,NPL
8889,1965,0.0,0.092,0.285,NPL
8890,1966,0.0,0.092,0.285,NPL
8891,1967,0.0,0.092,0.285,NPL
8892,1968,0.0,0.092,0.285,NPL
8893,1969,0.0,0.092,0.285,NPL
8894,1970,0.0,0.092,0.287,NPL
8895,1971,0.0,0.093,0.297,NPL
8896,1972,0.0,0.093,0.285,NPL
8897,1973,0.0,0.093,0.287,NPL
8898,1974,0.0,0.093,0.287,NPL
8899,1975,0.0,0.093,0.286,NPL
8900,1976,0.0,0.093,0.284,NPL
8901,1977,0.0,0.093,0.284,NPL
8902,1978,0.0,0.093,0.284,NPL
8903,1979,0.0,0.093,0.283,NPL
8904,1980,0.0,0.097,0.358,NPL
8905,1981,0.0,0.105,0.35,NPL
8906,1982,0.0,0.11,0.349,NPL
8907,1983,0.0,0.11,0.349,NPL
8908,1984,0.0,0.11,0.349,NPL
8909,1985,0.0,0.11,0.349,NPL
8910,1986,0.0,0.111,0.349,NPL
8911,1987,0.0,0.112,0.349,NPL
8912,1988,0.0,0.112,0.349,NPL
